cbp/target_count,cbp/last_replacements,rollout/ep_rew_mean,curriculum/stage,time/time_elapsed,curriculum/max_steps,cbp/rollout_replacements,cbp/total_replacements,curriculum/grid_size,train/ent_coef,cbp/utility_mean,time/iterations,time/total_timesteps,time/fps,train/stage_learning_rate,curriculum/obs_quantity,rollout/ep_len_mean,curriculum/stage_timesteps,train/clip_fraction,train/loss,train/n_updates,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,plasticity/effective_rank_99_mean,plasticity/low_weight_units,plasticity/weight_rms,plasticity/weight_abs_mean,plasticity/weight_max_abs,plasticity/total_weight_units,plasticity/effective_rank_99_normalized_mean,plasticity/low_weight_unit_ratio,eval/stage,eval/full_coverage_rate,eval/mean_reward,eval/stage_timesteps,eval/mean_ep_length,eval/std_reward,eval/std_ep_length,eval/deterministic,eval/mode_gap,eval/promotion_passed,eval/promotion_max_mean_length,eval/coverage_promotion_passed,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/promotion_min_mean_reward,eval/deterministic_quality_passed,eval/stochastic_quality_passed,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/quality_promotion_passed,eval/deterministic_promotion_floor
6,0,5.237340927124023,4,4,440,0,0,11,0.002999999999999999,0.0,1,8816640,1106,3e-05,15,258.76,5120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.135804653167725,,47,,0,0,,,0.0,2,8821760,216,,,263.82,,0.06396484375,0.04165693372488022,13754,3e-05,0.08,-0.00026707282959250735,-0.4365693234838545,0.3764616847038269,0.0011242584,0.7804500776343047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.2704901695251465,,80,,0,0,,,0.0,3,8826880,190,,,259.22,,0.076416015625,0.08918541669845581,13762,3e-05,0.08,-5.0215319788549095e-05,-0.43978919461369514,0.5146379470825195,0.0010600846,0.8032558288890869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.373582363128662,,115,,0,0,,,0.0,4,8832000,178,,,255.59,,0.059423828125,0.4278412461280823,13770,3e-05,0.08,-0.0005678680870914831,-0.4354122965596616,0.5062440633773804,0.0010065897,0.8755459318461363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.222232818603516,,151,,6,6,,,1.3191659475366275,5,8837120,169,,,262.9,,0.0849853515625,0.25422266125679016,13778,3e-05,0.08,0.0007498507387936115,-0.4332038375083357,0.5403283834457397,0.0013268755,0.7630381547322032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,6,,,1.3191659475366275,,,,,,,,0.0660400390625,1.968910813331604,13786,3e-05,0.08,-1.9830852397717536e-05,-0.4345997778698802,0.5397332906723022,0.0011541784,1.0819446025358048,27.916666666666668,273,0.006868327048755193,0.0015917328869691244,0.6676817536354065,1925,0.4729817708333333,0.14181818181818182,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.91,5.293647406995296,5145600,256.12,2.1598869253164565,87.25288304692288,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.56,4.455975331366062,5145600,296.87,3.2304818705612,128.77784397946724,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5145600,,,,,0.35,0,217.8,0,0.91,0.56,6.0,0,0,0.91,0.91,0,0.0
6,0,5.09532356262207,4,4,440,0,6,11,0.0031999999999999993,1.3191659475366275,1,8842240,1170,3e-05,15,268.37,5145600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.011580944061279,,44,,0,6,,,1.3191659475366275,2,8847360,231,,,271.68,,0.0748779296875,0.014931723475456238,13794,3e-05,0.08,9.186079259961843e-05,-0.44522439446300266,0.5706116557121277,0.0011988874,0.9789925467222929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.7928032875061035,,76,,0,6,,,1.3191659475366275,3,8852480,201,,,281.11,,0.11494140625,0.6401388049125671,13802,3e-05,0.08,0.002133462525671348,-0.4668493403121829,0.4979720711708069,0.000997422,0.729190859675873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4.725858688354492,,110,,6,12,,,1.2357502231995265,4,8857600,185,,,282.97,,0.069140625,0.5555402040481567,13810,3e-05,0.08,0.0002867019982659258,-0.4218062188476324,0.46386468410491943,0.0008977104,0.8349799919698853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.419392108917236,,146,,0,12,,,1.2357502231995265,5,8862720,175,,,293.35,,0.0865966796875,0.06738653033971786,13818,3e-05,0.08,0.00011109151164419017,-0.44315049313008786,0.5093823671340942,0.0015151761,1.1031140774488448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,12,,,1.2357502231995265,,,,,,,,0.08564453125,0.12042635679244995,13826,3e-05,0.08,0.0007557638658909127,-0.45668850615620615,0.5758068561553955,0.0012991609,0.9912401631008834,27.916666666666668,273,0.006837839837520533,0.0015826698886149272,0.6672391891479492,1925,0.4729817708333333,0.14181818181818182,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.89,5.25635700404644,5171200,258.69,2.133754101511336,88.31496985222834,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.54,4.352546726167202,5171200,303.68,3.092620403461981,128.31499366792644,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5171200,,,,,0.35,0,217.8,0,0.89,0.54,6.0,0,0,0.89,0.89,0,0.0
6,0,4.693924427032471,4,3,440,0,12,11,0.0033999999999999994,1.2357502231995265,1,8867840,1389,3e-05,15,283.27,5171200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.69366979598999,,43,,0,12,,,1.2357502231995265,2,8872960,236,,,281.76,,0.0741455078125,0.9487406015396118,13834,3e-05,0.08,0.00040738212992437185,-0.4471570526249707,0.16187340021133423,0.0014258298,1.4919242580421268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4.9197845458984375,,82,,6,18,,,1.2548243229587872,3,8878080,186,,,272.04,,0.07265625,0.5168115496635437,13842,3e-05,0.08,-1.9476967281661928e-05,-0.43763523250818254,0.2473233938217163,0.00065800356,0.9757546796579846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.175005912780762,,122,,0,18,,,1.2548243229587872,4,8883200,166,,,261.73,,0.0784912109375,0.1137041300535202,13850,3e-05,0.08,-0.00013086687540635465,-0.442983522079885,0.390219509601593,0.0009387506,0.7422363763122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.322940826416016,,159,,0,18,,,1.2548243229587872,5,8888320,160,,,255.4,,0.0629150390625,1.0428942441940308,13858,3e-05,0.08,-0.00022041756892576814,-0.4352988125756383,0.47640717029571533,0.0009521757,0.7238205688045127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,18,,,1.2548243229587872,,,,,,,,0.089990234375,0.09478817880153656,13866,3e-05,0.08,0.0010115089404280297,-0.43706667721271514,0.3959502577781677,0.001816789,0.8703446061525029,27.916666666666668,273,0.0068961740621461395,0.0016405259874137657,0.6683371067047119,1925,0.4729817708333333,0.14181818181818182,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.89,5.0075138451159,5196800,267.31,2.0852950591234793,86.07806863539632,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.49,4.237663069963455,5196800,316.95,2.853453456819534,127.38519340959529,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5196800,,,,,0.4,0,217.8,0,0.89,0.49,6.0,0,0,0.89,0.89,0,0.0
6,0,5.337465286254883,4,3,440,0,18,11,0.003599999999999999,1.2548243229587872,1,8893440,1391,3e-05,15,254.56,5196800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.191378116607666,,44,,6,24,,,1.3542481735348701,2,8898560,231,,,258.84,,0.0774658203125,0.24964070320129395,13874,3e-05,0.08,0.0004484974546357989,-0.435798317566514,0.561769962310791,0.0013343154,0.8553037624107673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.205997943878174,,79,,0,24,,,1.3542481735348701,3,8903680,192,,,259.02,,0.0729736328125,0.0389472134411335,13882,3e-05,0.08,0.0007488671340979636,-0.43653045520186423,0.5280596017837524,0.0010249278,0.6884146428201348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.223405838012695,,118,,0,24,,,1.3542481735348701,4,8908800,173,,,257.31,,0.0787109375,0.15367437899112701,13890,3e-05,0.08,0.00041876324685290455,-0.4463363428600132,0.6429077386856079,0.0009897321,0.6915505111828679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.352178573608398,,154,,0,24,,,1.3542481735348701,5,8913920,165,,,253.61,,0.0685791015625,0.11115173995494843,13898,3e-05,0.08,0.00045477082167053593,-0.4127981638070196,0.6831524968147278,0.0013177379,1.063411465001991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,24,,,1.3542481735348701,,,,,,,,0.073974609375,0.2053757905960083,13906,3e-05,0.08,0.00014643537870142608,-0.43467624243348835,0.6366345882415771,0.00084806577,0.9415337389917113,27.75,274,0.00694355706267565,0.001671248245845777,0.6672987937927246,1925,0.4723307291666667,0.14233766233766235,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.88,5.32740622997284,5222400,257.04,2.1258283275728522,90.08761513104895,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.51,4.306522008702159,5222400,311.46,2.912169822569957,127.91430099875463,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5222400,,,,,0.37,0,217.8,0,0.88,0.51,6.0,0,0,0.88,0.88,0,0.0
6,6,5.085978031158447,4,3,440,6,30,11,0.003799999999999999,1.3588694507877033,1,8919040,1338,3e-05,15,264.59,5222400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.017029762268066,,42,,0,30,,,1.3588694507877033,2,8924160,240,,,267.58,,0.06787109375,0.22117045521736145,13914,3e-05,0.08,-0.00017027923313435168,-0.4155448948033154,0.7324805855751038,0.0007955033,0.850979058118537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.087211608886719,,76,,0,30,,,1.3588694507877033,3,8929280,200,,,266.81,,0.0692626953125,0.12487472593784332,13922,3e-05,0.08,0.0005259448371361941,-0.42001733761280774,0.6366302371025085,0.001418853,1.141071567084873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.897544860839844,,110,,0,30,,,1.3588694507877033,4,8934400,184,,,274.72,,0.0781494140625,0.8186941742897034,13930,3e-05,0.08,0.0003494674296234734,-0.41237214729189875,0.5990258455276489,0.0012717006,1.1530555217759684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4.77956485748291,,151,,6,36,,,1.2705782502889633,5,8939520,169,,,278.98,,0.0702880859375,0.2948167622089386,13938,3e-05,0.08,-0.00021414582442957908,-0.41891318089328705,0.5298442244529724,0.0017759327,1.2463469113805332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,36,,,1.2705782502889633,,,,,,,,0.0702392578125,0.6177456974983215,13946,3e-05,0.08,-0.00040548433171352374,-0.4224978809244931,0.45151615142822266,0.0015084236,1.2991045570059214,27.833333333333332,274,0.006916481965762292,0.0016748437236914595,0.6665377020835876,1925,0.47265625,0.14233766233766235,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.89,5.526599109172821,5248000,248.85,1.908972517423365,80.54382347517407,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.56,4.558619722127914,5248000,297.92,2.9660313625062513,127.65161025228001,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5248000,,,,,0.32999999999999996,0,217.8,0,0.89,0.56,6.0,0,0,0.89,0.89,0,0.0
6,0,5.005558490753174,4,3,440,0,36,11,0.003999999999999999,1.2705782502889633,1,8944640,1326,3e-05,15,270.99,5248000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.061557769775391,,42,,0,36,,,1.2705782502889633,2,8949760,238,,,268.58,,0.0856201171875,0.36320051550865173,13954,3e-05,0.08,0.000739852299739141,-0.4127883269451559,0.49634623527526855,0.0019320578,0.8402094987948658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.940261363983154,,78,,0,36,,,1.2705782502889633,3,8954880,194,,,271.74,,0.075732421875,0.0021011256612837315,13962,3e-05,0.08,0.0005498662139871158,-0.4231110566295683,0.6194907426834106,0.00084738026,1.257967382131028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4.992122650146484,,117,,6,42,,,1.2636109019319217,4,8960000,174,,,267.03,,0.06416015625,0.6440121531486511,13970,3e-05,0.08,5.2489727386273445e-05,-0.4142213026061654,0.5251271724700928,0.00089716056,1.1937512803648134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.989844799041748,,152,,0,42,,,1.2636109019319217,5,8965120,168,,,268.79,,0.0774658203125,0.23347535729408264,13978,3e-05,0.08,0.0005548942601308227,-0.4077387353405356,0.5207331776618958,0.001221232,1.3380876335460925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,42,,,1.2636109019319217,,,,,,,,0.08037109375,1.0124902725219727,13986,3e-05,0.08,0.0004041724954731762,-0.412530031055212,0.3249163031578064,0.0020539626,1.565020180027932,27.833333333333332,272,0.006890780487930721,0.0016449877918184195,0.665986955165863,1925,0.47265625,0.1412987012987013,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.89,5.216207529306412,5273600,260.99,2.0604177205733967,86.26291149735209,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.52,4.199952031672001,5273600,310.21,3.1344831375586355,126.13518898388347,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5273600,,,,,0.37,0,217.8,0,0.89,0.52,6.0,0,0,0.89,0.89,0,0.0
6,0,4.98788595199585,4,3,440,0,42,11,0.004199999999999999,1.2636109019319217,1,8970240,1369,3e-05,15,269.2,5273600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.798756122589111,,38,,0,42,,,1.2636109019319217,2,8975360,264,,,278.73,,0.0810546875,0.4232080578804016,13994,3e-05,0.08,1.1085622827522456e-05,-0.410438772989437,0.4678308367729187,0.0014186153,0.7579318133764901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.035807132720947,,73,,6,48,,,1.2274265885353088,3,8980480,209,,,269.73,,0.0744873046875,0.09576534479856491,14002,3e-05,0.08,0.0008163287653587759,-0.3861793000251055,0.4876285195350647,0.0022686324,0.82735898187384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.100978851318359,,114,,0,48,,,1.2274265885353088,4,8985600,179,,,266.01,,0.0799560546875,0.33984848856925964,14010,3e-05,0.08,7.742944872006774e-05,-0.4155705254524946,0.40269380807876587,0.0017693307,1.1983310298906873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.334475517272949,,153,,0,48,,,1.2274265885353088,5,8990720,166,,,254.69,,0.0860107421875,0.2310260385274887,14018,3e-05,0.08,0.0007856494979932904,-0.41501598213799296,0.34776633977890015,0.0018101943,0.9523411617381499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,48,,,1.2274265885353088,,,,,,,,0.1002197265625,0.8879666924476624,14026,3e-05,0.08,0.002445796728716232,-0.40888337772339584,0.14659374952316284,0.0026540584,1.4333800493332092,27.833333333333332,274,0.006888693754827412,0.0016347740617717946,0.665687620639801,1925,0.47211371527777785,0.14233766233766235,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.88,5.19679657638073,5299200,262.22,2.057755296974918,87.87531849159922,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.48,4.015250179469586,5299200,321.71,2.8936325528254305,125.11493076367826,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5299200,,,,,0.4,0,217.8,0,0.88,0.48,6.0,0,0,0.88,0.88,0,0.0
6,0,5.193731307983398,4,3,440,0,48,11,0.004399999999999999,1.2274265885353088,1,8995840,1356,3e-05,15,261.95,5299200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.387547016143799,,40,,6,54,,,1.2526586204767227,2,9000960,251,,,253.89,,0.079150390625,0.15254555642604828,14034,3e-05,0.08,0.0005089701895485632,-0.4092180300038308,0.358765184879303,0.0010693034,0.5027761656441726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.269372463226318,,77,,0,54,,,1.2526586204767227,3,9006080,198,,,257.77,,0.0906494140625,0.2982560098171234,14042,3e-05,0.08,0.0003401238966034725,-0.4295084787067026,0.31497931480407715,0.0020634416,0.678907821251778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.276589393615723,,112,,0,54,,,1.2526586204767227,4,9011200,182,,,258.47,,0.08603515625,0.3215147852897644,14050,3e-05,0.08,0.0001470454255468212,-0.4434339413419366,0.4647265076637268,0.0014060227,0.7826041271327995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.046185493469238,,149,,0,54,,,1.2526586204767227,5,9016320,171,,,268.69,,0.0690185546875,0.058702390640974045,14058,3e-05,0.08,-0.0006404841595212929,-0.41769188176840544,0.30639004707336426,0.0013584963,0.7313102511863689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,54,,,1.2526586204767227,,,,,,,,0.046875,0.7057726383209229,14066,3e-05,0.08,-0.0004731623746920377,-0.4102958092465997,0.32686489820480347,0.0011701548,0.8762689206690993,27.666666666666668,276,0.006869158732300082,0.0016161032052367517,0.6642078757286072,1925,0.47146267361111116,0.14337662337662338,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.84,4.702634326219559,5324800,280.72,2.331375929899885,95.00074526023468,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.53,4.291332503706217,5324800,311.08,2.8032706495490425,122.83254291921176,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5324800,,,,,0.30999999999999994,0,217.8,0,0.84,0.53,6.0,0,0,0.84,0.84,0,0.0
6,6,5.307765960693359,4,3,440,6,60,11,0.0046,1.2501755530635517,1,9021440,1359,3e-05,15,256.39,5324800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.1952033042907715,,42,,0,60,,,1.2501755530635517,2,9026560,241,,,258.59,,0.06259765625,0.08461964130401611,14074,3e-05,0.08,0.0005704030132619664,-0.4359631453640759,0.6109129190444946,0.0016163655,0.9949570732540451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.27658748626709,,78,,0,60,,,1.2501755530635517,3,9031680,196,,,256.17,,0.068994140625,0.02361273765563965,14082,3e-05,0.08,0.0006625072273891419,-0.3952526071108878,0.14384394884109497,0.0014218398,0.5529985070403199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.224942207336426,,115,,0,60,,,1.2501755530635517,4,9036800,177,,,259.28,,0.0732177734375,0.013140322640538216,14090,3e-05,0.08,-0.00032870953873498365,-0.39134414698928593,0.2637156844139099,0.0010911878,0.6792077117308508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.2325758934021,,151,,6,66,,,1.3221996848781903,5,9041920,169,,,260.53,,0.0845703125,0.10484178364276886,14098,3e-05,0.08,0.0003223004605388269,-0.3979391046334058,0.0857994556427002,0.0013385497,0.7606809266959317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,66,,,1.3221996848781903,,,,,,,,0.067578125,0.8506098389625549,14106,3e-05,0.08,0.00022987848788034171,-0.4056918082758784,0.3191308379173279,0.0009227368,0.7396690820110962,27.666666666666668,276,0.006858565368729864,0.0016018604190105171,0.6638658046722412,1925,0.47146267361111116,0.14337662337662338,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.88,5.1359833064675335,5350400,264.86,1.9417016804550855,84.48242657499843,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.44,3.9468014201521875,5350400,329.72,2.818450764891137,125.48873096816304,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5350400,,,,,0.44,0,217.8,0,0.88,0.44,6.0,0,0,0.88,0.88,0,0.0
6,0,5.1771159172058105,4,4,440,0,66,11,0.0048,1.3221996848781903,1,9047040,1261,3e-05,15,261.66,5350400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.119964599609375,,43,,0,66,,,1.3221996848781903,2,9052160,233,,,265.84,,0.0679443359375,0.07151252776384354,14114,3e-05,0.08,0.0005775736673967913,-0.3957292469218373,0.15759456157684326,0.0011150308,1.066691160033224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.132106304168701,,79,,6,72,,,1.3529024173816044,3,9057280,192,,,266.31,,0.0466796875,0.2270791381597519,14122,3e-05,0.08,-0.0002585325593827292,-0.40089469235390424,0.12229186296463013,0.0010980231,1.020190442772582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.067782402038574,,114,,0,72,,,1.3529024173816044,4,9062400,178,,,266.99,,0.073779296875,0.019115250557661057,14130,3e-05,0.08,-0.0003248547975090332,-0.38833780311979355,0.21401607990264893,0.0009968813,0.6431894365465268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.989627838134766,,155,,0,72,,,1.3529024173816044,5,9067520,165,,,270.46,,0.0707763671875,0.003528687870129943,14138,3e-05,0.08,-5.2652845624834296e-06,-0.4077412122860551,0.2572184205055237,0.0012249846,0.8523299364373088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,72,,,1.3529024173816044,,,,,,,,0.07548828125,0.945918619632721,14146,3e-05,0.08,-0.00028373254608595746,-0.4078391983639449,0.292850136756897,0.0009422108,0.668057688215049,27.583333333333332,276,0.0068361329696736625,0.0015831543625178517,0.6647331118583679,1925,0.47113715277777785,0.14337662337662338,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.89,5.054512451719493,5376000,265.65,2.059944578603082,84.85156156488813,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.51,4.1390258532762525,5376000,312.61,3.0462123904234404,126.3883614103767,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5376000,,,,,0.38,0,217.8,0,0.89,0.51,6.0,0,0,0.89,0.89,0,0.0
6,0,5.0816497802734375,4,3,440,0,72,11,0.004999999999999999,1.3529024173816044,1,9072640,1307,3e-05,15,268.69,5376000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5.14706563949585,,42,,6,78,,,1.3152862290541332,2,9077760,239,,,264.65,,0.076806640625,0.00996626727283001,14154,3e-05,0.08,0.0003620313946157694,-0.4003185612149537,0.4059949517250061,0.0016063352,0.9264014580112416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.107662677764893,,81,,0,78,,,1.3152862290541332,3,9082880,189,,,265.82,,0.057470703125,0.4956381022930145,14162,3e-05,0.08,-0.0006712192844133824,-0.4017524329945445,0.4032962918281555,0.0011209715,1.0521819287270773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.275762557983398,,118,,0,78,,,1.3152862290541332,4,9088000,173,,,260.12,,0.0616943359375,0.4407028257846832,14170,3e-05,0.08,0.00013578494399553166,-0.39388449643738566,0.4319961667060852,0.0014691061,1.1363981048751157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5.2419514656066895,,153,,0,78,,,1.3152862290541332,5,9093120,166,,,261.54,,0.069482421875,0.522771954536438,14178,3e-05,0.08,-0.00016492155409650878,-0.39800056372769177,0.3703829050064087,0.0012939632,0.9367199117667042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,78,,,1.3152862290541332,,,,,,,,0.0483642578125,0.017816683277487755,14186,3e-05,0.08,-6.146999076008796e-05,-0.4008898534812033,0.467506468296051,0.0007637362,0.7221781556610949,27.5,277,0.0068094258169424686,0.0015727487645607204,0.6639528870582581,1925,0.4698350694444445,0.14389610389610388,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.87,4.935302824229002,5401600,271.8,2.108672493406343,88.25440498921286,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.45,3.8499902674555777,5401600,326.7,3.0177693961790597,126.42139850515814,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5401600,,,,,0.42,0,217.8,0,0.87,0.45,6.0,0,0,0.87,0.87,0,0.0
6,6,4.852199554443359,4,3,440,6,84,11,0.0052,1.250752146045367,1,9098240,1317,3e-05,15,275.86,5401600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.782829761505127,,36,,0,84,,,1.250752146045367,2,9103360,278,,,276.92,,0.07568359375,1.8861653804779053,14194,3e-05,0.08,-0.00044053735182387755,-0.4219810148701072,0.5022711753845215,0.0013894795,1.0033910698606632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.830644607543945,,69,,0,84,,,1.250752146045367,3,9108480,219,,,274.9,,0.0673095703125,0.21243628859519958,14202,3e-05,0.08,-4.071837320225313e-05,-0.41484276750124993,0.4079762101173401,0.0012919272,1.1186846287630032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,4.603287220001221,,101,,0,84,,,1.250752146045367,4,9113600,201,,,285.27,,0.0730224609375,0.1865638643503189,14210,3e-05,0.08,0.00011019417142961174,-0.40074817668646573,0.4455375671386719,0.0013449506,1.196332520915894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4.748114585876465,,141,,6,90,,,1.2045433148741722,5,9118720,181,,,277.42,,0.09111328125,1.6099286079406738,14218,3e-05,0.08,0.000475937059673015,-0.423392176348716,0.45632022619247437,0.002031165,1.0163575055557885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
