time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/approx_kl,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/entropy_loss
3,824320,1573,1,0.030166108,0.26876953125,0.3946700692176819,-0.10634829103946686,0.06704425596632063,1600,0.0003,0.2,-0.0470441445405595,-0.9226013904809952
8,829440,1158,2,0.034337245,0.2807421875,0.23860055208206177,-0.1123223751783371,0.07531927994452417,1610,0.0003,0.2,-0.052485268120653926,-0.9220229211449623
14,834560,1055,3,0.033451974,0.27677734375,0.1756024956703186,-0.10304468870162964,0.07710682933218777,1620,0.0003,0.2,-0.0475019278563559,-0.922540836930275
20,839680,982,4,0.033234477,0.284765625,0.3604704737663269,-0.1164465993642807,0.08191216572187841,1630,0.0003,0.2,-0.045905841386411336,-0.909957939684391
26,844800,954,5,0.031213978,0.2776953125,0.09868186712265015,-0.11157568544149399,0.06934878640808165,1640,0.0003,0.2,-0.04857975679449737,-0.9046253883838653
32,849920,937,6,0.030878242,0.27234375,0.3242723345756531,-0.1090785562992096,0.07340209511108696,1650,0.0003,0.2,-0.04838130987016484,-0.9013774675130845
38,855040,926,7,0.034311496,0.2648828125,0.45235639810562134,-0.09394299983978271,0.059037746926769614,1660,0.0003,0.2,-0.04359201612416655,-0.8849395802617073
44,860160,915,8,0.031166285,0.26072265625,0.41072899103164673,-0.09572543203830719,0.07470130783505738,1670,0.0003,0.2,-0.04464291417039931,-0.8974749082326889
50,865280,911,9,0.034338113,0.282578125,0.3456045389175415,-0.11213747411966324,0.07227286311797798,1680,0.0003,0.2,-0.04963827559025958,-0.8822196081280709
56,870400,905,10,0.034018815,0.28048828125,0.33844804763793945,-0.09474817663431168,0.06367643253877758,1690,0.0003,0.2,-0.048959690497722475,-0.8825739219784736
2,875520,2202,1,0.030238757,0.2609765625,0.41255760192871094,-0.11186493933200836,0.06856838299892842,1700,0.0003,0.2,-0.04746999157126993,-0.8825780609250069
7,880640,1438,2,0.036278766,0.29365234375,0.24979698657989502,-0.1105659082531929,0.07255162501707674,1710,0.0003,0.2,-0.05017797947628424,-0.8995040118694305
12,885760,1249,3,0.03316912,0.27294921875,0.12917959690093994,-0.08953964710235596,0.07357209315523505,1720,0.0003,0.2,-0.04523125606123358,-0.8550754952430725
17,890880,1164,4,0.03617542,0.29099609375,0.15241402387619019,-0.11483608931303024,0.08395060019567609,1730,0.0003,0.2,-0.05008053767494857,-0.877252691090107
23,896000,1084,5,0.033023547,0.26455078125,0.15264278650283813,-0.09489259123802185,0.08133630256168545,1740,0.0003,0.2,-0.04708723250660114,-0.8686077183485031
29,901120,1049,6,0.032029744,0.25876953125,0.2821078300476074,-0.09930609911680222,0.07670576571486891,1750,0.0003,0.2,-0.04458928162697703,-0.857925779223442
34,906240,1033,7,0.03644351,0.29708984375,0.1484861969947815,-0.08926475048065186,0.09122320701368153,1760,0.0003,0.2,-0.04513635267270729,-0.8843511205911636
40,911360,1013,8,0.032455254,0.2800390625,0.021392524242401123,-0.11411264538764954,0.07721185021102428,1770,0.0003,0.2,-0.04808405688963831,-0.8644062003493309
45,916480,1002,9,0.03589118,0.2904296875,-0.02225041389465332,-0.10896310955286026,0.08427185047417879,1780,0.0003,0.2,-0.0465750732133165,-0.8895355901122093
51,921600,994,10,0.033885337,0.28166015625,0.11730724573135376,-0.09610851854085922,0.09585096054710447,1790,0.0003,0.2,-0.044472712092101574,-0.8902231487631798
2,926720,1803,1,0.033711653,0.2814453125,0.15390712022781372,-0.0929437130689621,0.07293189979158342,1800,0.0003,0.2,-0.04646195758599788,-0.8662097048759461
8,931840,1161,2,0.034493543,0.2907421875,0.3802456259727478,-0.10192979872226715,0.06226084988564253,1810,0.0003,0.2,-0.04490339528070763,-0.8813918167352677
14,936960,1052,3,0.038637035,0.3140234375,0.31353557109832764,-0.1033313050866127,0.07432064241729677,1820,0.0003,0.2,-0.05024648441001773,-0.8825917276740074
20,942080,1017,4,0.035803087,0.292734375,0.2962349057197571,-0.10544291883707047,0.06276283235289157,1830,0.0003,0.2,-0.04891605286858976,-0.8509079530835152
26,947200,973,5,0.036533844,0.28947265625,0.23924565315246582,-0.09571592509746552,0.06763847444672137,1840,0.0003,0.2,-0.04922694195061922,-0.8695484754443169
32,952320,954,6,0.03713851,0.2985546875,0.13995122909545898,-0.10561682283878326,0.07587780405767262,1850,0.0003,0.2,-0.048601469912100584,-0.8907545909285546
37,957440,944,7,0.034470923,0.28126953125,0.22800618410110474,-0.09778435528278351,0.07494210268370807,1860,0.0003,0.2,-0.045983747099526226,-0.8778584784269333
43,962560,943,8,0.036315262,0.2997265625,0.2851128578186035,-0.09335629642009735,0.06633241141214967,1870,0.0003,0.2,-0.0499193636351265,-0.8731196051836014
49,967680,933,9,0.036879797,0.2969140625,0.34593629837036133,-0.09730800241231918,0.06466528452932835,1880,0.0003,0.2,-0.04657846075715497,-0.8912340554594994
55,972800,921,10,0.036300484,0.297265625,0.5881832242012024,-0.09684514254331589,0.05841986013576388,1890,0.0003,0.2,-0.044913445238489655,-0.8512244799733162
3,977920,1484,1,0.039719753,0.327421875,0.5291497707366943,-0.11609438061714172,0.0565077398577705,1900,0.0003,0.2,-0.04586020982125774,-0.8793913680315018
9,983040,1062,2,0.03743482,0.30486328125,0.5730758905410767,-0.11898598074913025,0.05779949212446809,1910,0.0003,0.2,-0.04941151414066553,-0.8975813376903534
15,988160,978,3,0.03543205,0.29970703125,0.5303462147712708,-0.10782146453857422,0.06411376361735165,1920,0.0003,0.2,-0.04847496206872165,-0.8921889263391495
21,993280,948,4,0.03731575,0.3066015625,0.6467268466949463,-0.10989370197057724,0.05273039245977998,1930,0.0003,0.2,-0.05429644688032567,-0.9090968894958497
26,998400,968,5,0.037937194,0.313515625,0.6080318689346313,-0.11159071326255798,0.057206622157245875,1940,0.0003,0.2,-0.05362636310048401,-0.9128208789229393
32,1003520,944,6,0.03797263,0.3071484375,0.2815673351287842,-0.1021372377872467,0.07243244535289704,1950,0.0003,0.2,-0.05135063512949273,-0.8684426152706146
37,1008640,963,7,0.03997764,0.31541015625,0.5188973546028137,-0.1185949444770813,0.06649029875174164,1960,0.0003,0.2,-0.05388065751409158,-0.8858588379621506
41,1013760,987,8,0.0368068,0.29552734375,0.37157994508743286,-0.0931544229388237,0.07053747930563986,1970,0.0003,0.2,-0.051562434348743406,-0.8908489415049553
46,1018880,1001,9,0.039681945,0.31279296875,0.43487340211868286,-0.11006665229797363,0.06435055403970182,1980,0.0003,0.2,-0.05238270371686667,-0.8676584357023239
50,1024000,1014,10,0.04112071,0.2966796875,0.39487582445144653,-0.11637753248214722,0.0724538825917989,1990,0.0003,0.2,-0.050716064195148645,-0.87407286465168
3,1029120,1508,1,0.037240766,0.2934375,0.29000842571258545,-0.10861232876777649,0.06458286143373698,2000,0.0003,0.2,-0.05374549272004515,-0.879539448916912
9,1034240,1072,2,0.040355004,0.31724609375,0.1631380319595337,-0.11548495292663574,0.06877691416069866,2010,0.0003,0.2,-0.051063896594569086,-0.8668806603550911
14,1039360,1041,3,0.039102253,0.30712890625,0.19977426528930664,-0.10933110117912292,0.068118828618899,2020,0.0003,0.2,-0.051655475355219097,-0.8801201885938644
21,1044480,972,4,0.04078222,0.320234375,0.1997343897819519,-0.11578439921140671,0.05873090203851462,2030,0.0003,0.2,-0.052693889586953445,-0.8801724535226821
27,1049600,933,5,0.037900414,0.3161328125,0.1284348964691162,-0.1023547351360321,0.0747584626171738,2040,0.0003,0.2,-0.051227733879350125,-0.8928427088260651
33,1054720,912,6,0.039202712,0.30458984375,0.16579747200012207,-0.10238086432218552,0.07003303381614387,2050,0.0003,0.2,-0.051673215627670285,-0.8618567380309105
39,1059840,906,7,0.038271457,0.30369140625,0.08165562152862549,-0.1096644401550293,0.07896238625049591,2060,0.0003,0.2,-0.05166088439524174,-0.8875517621636391
45,1064960,906,8,0.043240145,0.31615234375,0.34107035398483276,-0.09528720378875732,0.06796359089203179,2070,0.0003,0.2,-0.04975892329588533,-0.9036936330795288
51,1070080,902,9,0.038213823,0.3107421875,0.304379403591156,-0.11014268547296524,0.08105854010209441,2080,0.0003,0.2,-0.05237791948020458,-0.8933371144533158
56,1075200,900,10,0.040795,0.3263671875,0.20339477062225342,-0.10023374855518341,0.08029411731287837,2090,0.0003,0.2,-0.049512311520520595,-0.8920254576206207
3,1080320,1487,1,0.03672547,0.31423828125,0.44350874423980713,-0.09575366228818893,0.07186118736863137,2100,0.0003,0.2,-0.05078861913178116,-0.8899805656075478
9,1085440,1125,2,0.043369316,0.3225390625,0.37183207273483276,-0.1041160598397255,0.05713756356853992,2110,0.0003,0.2,-0.05289294039364904,-0.8971204209327698
15,1090560,1005,3,0.039225988,0.2980859375,0.3420729637145996,-0.10492518544197083,0.08874744621105492,2120,0.0003,0.2,-0.04840913593303412,-0.9126128190755844
20,1095680,998,4,0.040037178,0.30591796875,0.39137059450149536,-0.11083987355232239,0.08151564165018499,2130,0.0003,0.2,-0.0509384118905291,-0.8874377769231796
26,1100800,963,5,0.04488013,0.32810546875,0.33883166313171387,-0.10503624379634857,0.06756588265299797,2140,0.0003,0.2,-0.05284613689873367,-0.8827916729450226
32,1105920,940,6,0.041274376,0.3137109375,0.4330335855484009,-0.10335062444210052,0.08013648421503604,2150,0.0003,0.2,-0.051084745295811446,-0.8807094463706017
38,1111040,928,7,0.04196425,0.30759765625,0.07983994483947754,-0.10673818737268448,0.07713889296166598,2160,0.0003,0.2,-0.05450111653888598,-0.8692596670985222
44,1116160,924,8,0.040949117,0.31892578125,0.19521194696426392,-0.11033089458942413,0.07574023572728038,2170,0.0003,0.2,-0.05324780523311347,-0.8849802643060685
50,1121280,918,9,0.045051105,0.3228125,0.11038267612457275,-0.10170673578977585,0.07184068363159896,2180,0.0003,0.2,-0.053622266361489895,-0.8718753144145012
55,1126400,916,10,0.043994896,0.32638671875,0.16936266422271729,-0.11026567220687866,0.07597029435448349,2190,0.0003,0.2,-0.053251456976868214,-0.897196715772152
2,1131520,1823,1,0.04404051,0.324296875,0.13285326957702637,-0.11459504812955856,0.07056114297360182,2200,0.0003,0.2,-0.05206872242968529,-0.8864543500542641
7,1136640,1394,2,0.040821005,0.33130859375,0.29992949962615967,-0.09212355315685272,0.06482778025791049,2210,0.0003,0.2,-0.04452479583211243,-0.8995876941084862
12,1141760,1272,3,0.04479465,0.3194921875,0.31231558322906494,-0.10705995559692383,0.071526008695364,2220,0.0003,0.2,-0.046701566907577215,-0.9076411220431327
17,1146880,1195,4,0.042104788,0.32734375,0.38668471574783325,-0.09902782738208771,0.06368017168715596,2230,0.0003,0.2,-0.04806835932191461,-0.9086383932828903
22,1152000,1150,5,0.045358535,0.3129296875,0.5023750066757202,-0.11654942482709885,0.07070491989143193,2240,0.0003,0.2,-0.050701450174674395,-0.9009499779343605
26,1157120,1148,6,0.042217035,0.31822265625,0.4068545699119568,-0.12232576310634613,0.06197385429404676,2250,0.0003,0.2,-0.05357974192360416,-0.9009471741318703
31,1162240,1150,7,0.043967243,0.32041015625,0.5056469440460205,-0.10932457447052002,0.06073714069090783,2260,0.0003,0.2,-0.0509298982238397,-0.8999483746290207
35,1167360,1142,8,0.04223179,0.31001953125,0.5034288763999939,-0.10431163012981415,0.05960443895775825,2270,0.0003,0.2,-0.05267797423992306,-0.9177093058824539
40,1172480,1136,9,0.043883674,0.31986328125,0.3107435703277588,-0.10531634837388992,0.062052671983838084,2280,0.0003,0.2,-0.05303243993781507,-0.8968396192789078
45,1177600,1130,10,0.047600955,0.32544921875,0.23708128929138184,-0.10242164134979248,0.0618908363673836,2290,0.0003,0.2,-0.053746693641878666,-0.8760754615068436
2,1182720,1927,1,0.046862375,0.32953125,0.4501965045928955,-0.12252333760261536,0.059186144196428356,2300,0.0003,0.2,-0.055343604006338865,-0.9051801291108131
7,1187840,1394,2,0.04273979,0.3166796875,0.43706732988357544,-0.11031016707420349,0.06765994733199478,2310,0.0003,0.2,-0.051943879371974616,-0.8828647446632385
11,1192960,1284,3,0.04348038,0.32169921875,0.27284568548202515,-0.10555893182754517,0.0801221199054271,2320,0.0003,0.2,-0.05376924152951688,-0.8886235103011131
16,1198080,1245,4,0.03872651,0.31341796875,0.4337484836578369,-0.11155873537063599,0.06583753047510982,2330,0.0003,0.2,-0.05002286904491484,-0.8990133440494538
21,1203200,1217,5,0.046196584,0.345078125,0.15471923351287842,-0.09829081594944,0.07372136305086315,2340,0.0003,0.2,-0.05500030753435567,-0.8989051914215088
25,1208320,1194,6,0.039862134,0.31140625,0.2211722731590271,-0.11371384561061859,0.07827019141986966,2350,0.0003,0.2,-0.05313373742392287,-0.8683621400594711
30,1213440,1186,7,0.04565105,0.332734375,0.20291441679000854,-0.10329039394855499,0.07236030401661991,2360,0.0003,0.2,-0.05452128517441451,-0.9232823592424393
34,1218560,1179,8,0.041972943,0.328671875,0.26150983572006226,-0.10845880955457687,0.08530506360344589,2370,0.0003,0.2,-0.050722636571154,-0.8796599313616753
39,1223680,1172,9,0.044082962,0.32626953125,0.15117746591567993,-0.11911113560199738,0.08907018443569541,2380,0.0003,0.2,-0.05392300981795415,-0.9084767720103264
43,1228800,1168,10,0.043804795,0.32275390625,0.18092209100723267,-0.11866491287946701,0.08838047550059855,2390,0.0003,0.2,-0.05169724630890414,-0.8583192774653434
2,1233920,1937,1,0.04164745,0.298671875,0.14889270067214966,-0.08869078755378723,0.10183203985914588,2400,0.0003,0.2,-0.048379087271168825,-0.8530242377519608
7,1239040,1381,2,0.04504571,0.31490234375,0.20672309398651123,-0.09735752642154694,0.08490620508790016,2410,0.0003,0.2,-0.05056209267117083,-0.8561106216907501
12,1244160,1270,3,0.04605319,0.337421875,0.3317273259162903,-0.09578531980514526,0.08484789355657994,2420,0.0003,0.2,-0.04563509843312204,-0.8756449919939041
16,1249280,1221,4,0.04381853,0.3337109375,0.4113178253173828,-0.1168842539191246,0.06693813489750028,2430,0.0003,0.2,-0.052300957995466885,-0.8960399663448334
21,1254400,1190,5,0.04725693,0.33310546875,0.40624183416366577,-0.12009323388338089,0.06377861900255084,2440,0.0003,0.2,-0.05551882001105696,-0.8838045656681061
26,1259520,1173,6,0.046564363,0.33341796875,0.2678878903388977,-0.1008574366569519,0.07653463530354201,2450,0.0003,0.2,-0.052166948791127654,-0.884347738623619
31,1264640,1154,7,0.04596391,0.33904296875,0.06499236822128296,-0.07842032611370087,0.07606140024028718,2460,0.0003,0.2,-0.0495736031467095,-0.8867478320002555
35,1269760,1147,8,0.051940322,0.34525390625,0.32570117712020874,-0.11467468738555908,0.0727065679896623,2470,0.0003,0.2,-0.05036084146238864,-0.8951045209169388
40,1274880,1142,9,0.048066195,0.33265625,0.3391590714454651,-0.10294313728809357,0.07360363774932921,2480,0.0003,0.2,-0.04980175273725763,-0.8838101097941399
44,1280000,1141,10,0.049819894,0.32314453125,0.3370790481567383,-0.11218561232089996,0.0672003316693008,2490,0.0003,0.2,-0.054693656796589496,-0.8926339143514633
2,1285120,1967,1,0.05104754,0.33267578125,0.12489986419677734,-0.10541881620883942,0.08613029203377665,2500,0.0003,0.2,-0.05142264307942242,-0.8950021547079087
7,1290240,1405,2,0.04485525,0.315703125,0.3693937063217163,-0.1020745038986206,0.06430989176500589,2510,0.0003,0.2,-0.0497055075224489,-0.8848745605349541
11,1295360,1317,3,0.047148786,0.31580078125,0.20383024215698242,-0.11002559214830399,0.06526541274040937,2520,0.0003,0.2,-0.05276844727108255,-0.8733186101913453
16,1300480,1277,4,0.04887458,0.333828125,0.3152298927307129,-0.10696923732757568,0.0767585082165897,2530,0.0003,0.2,-0.05291182551300153,-0.8882073938846589
21,1305600,1181,5,0.04150501,0.313203125,0.3595294952392578,-0.08544299751520157,0.08681656861677765,2540,0.0003,0.2,-0.04418844633037224,-0.8506041219830514
26,1310720,1166,6,0.04388801,0.3233984375,0.2826350927352905,-0.11449544876813889,0.07180423758924008,2550,0.0003,0.2,-0.05283945871517062,-0.8871274867653847
30,1315840,1161,7,0.04978411,0.335546875,0.33378565311431885,-0.10414949059486389,0.0620139866694808,2560,0.0003,0.2,-0.05449977553915233,-0.8835167056322097
35,1320960,1163,8,0.048165787,0.33380859375,0.36455225944519043,-0.10151787847280502,0.06376848171465099,2570,0.0003,0.2,-0.053814640888012945,-0.8718002900481224
40,1326080,1142,9,0.045659352,0.3326171875,0.2201308012008667,-0.09419181942939758,0.07763168907724322,2580,0.0003,0.2,-0.05377984627964907,-0.8746294829249383
44,1331200,1137,10,0.047359686,0.31783203125,0.05311167240142822,-0.10662740468978882,0.08906688735820353,2590,0.0003,0.2,-0.053566520889289676,-0.857992832660675
2,1336320,1843,1,0.048159894,0.34173828125,0.1579640507698059,-0.10403592884540558,0.07808606691658497,2600,0.0003,0.2,-0.05373746113618836,-0.8611797580122947
7,1341440,1358,2,0.048136123,0.33998046875,0.23192846775054932,-0.10898615419864655,0.08434710212983192,2610,0.0003,0.2,-0.05425707528367638,-0.8721086657047272
12,1346560,1277,3,0.04518494,0.33732421875,0.19591403007507324,-0.09987121820449829,0.08913239886052907,2620,0.0003,0.2,-0.05465944448951632,-0.8840295428037643
16,1351680,1232,4,0.046455722,0.32365234375,0.28057968616485596,-0.10443007200956345,0.07163780993781983,2630,0.0003,0.2,-0.05003517518285662,-0.845012010037899
21,1356800,1216,5,0.04672823,0.31794921875,0.15159142017364502,-0.10452321171760559,0.0823511008080095,2640,0.0003,0.2,-0.0517912464926485,-0.8620581918954849
25,1361920,1197,6,0.043681256,0.31546875,-0.03591012954711914,-0.09740304946899414,0.09842008068226278,2650,0.0003,0.2,-0.051172738349996506,-0.8541776743531228
30,1367040,1183,7,0.04858489,0.33162109375,0.2599225640296936,-0.11068858951330185,0.08428175587207079,2660,0.0003,0.2,-0.05268669655080885,-0.859443396627903
34,1372160,1174,8,0.047162928,0.33740234375,0.2506408095359802,-0.10857963562011719,0.10216578572057188,2670,0.0003,0.2,-0.051074441764503715,-0.8687161809206009
39,1377280,1169,9,0.047758132,0.330078125,0.1609237790107727,-0.11083763837814331,0.08653885089792311,2680,0.0003,0.2,-0.05004349682247266,-0.8864640817046165
44,1382400,1161,10,0.048905388,0.32693359375,0.2237856388092041,-0.11397364735603333,0.08623863605782389,2690,0.0003,0.2,-0.051227808170951905,-0.8786551129817962
2,1387520,1968,1,0.048394714,0.33421875,0.1047743558883667,-0.1089651882648468,0.09860459527000785,2700,0.0003,0.2,-0.05429274094291031,-0.8926073300838471
7,1392640,1426,2,0.047816455,0.3454296875,0.32272642850875854,-0.10523813217878342,0.08131768208928407,2710,0.0003,0.2,-0.05078977778553963,-0.8800862607359886
12,1397760,1255,3,0.046845548,0.3256640625,0.38371407985687256,-0.10212081670761108,0.06532408196479082,2720,0.0003,0.2,-0.04963840148877353,-0.8800651186704636
17,1402880,1179,4,0.050807904,0.33708984375,0.490744411945343,-0.11753973364830017,0.06662563368678093,2730,0.0003,0.2,-0.050936342147178945,-0.8829393282532692
22,1408000,1122,5,0.047061473,0.32359375,0.5149163603782654,-0.113196462392807,0.06859327028505505,2740,0.0003,0.2,-0.04958188835065812,-0.870310685634613
27,1413120,1134,6,0.04929603,0.320859375,0.5488078594207764,-0.10200779885053635,0.06588320995680988,2750,0.0003,0.2,-0.05120248945429921,-0.8721213307976723
31,1418240,1143,7,0.052955113,0.34625,0.26608991622924805,-0.11279790103435516,0.07861492493189871,2760,0.0003,0.2,-0.057471435363404454,-0.8633102276921272
35,1423360,1153,8,0.04680204,0.32828125,0.18929845094680786,-0.09441933035850525,0.10462929089553655,2770,0.0003,0.2,-0.05211099788313731,-0.8841835740208626
39,1428480,1160,9,0.046840288,0.3390234375,0.021682143211364746,-0.11436305940151215,0.08693588417954742,2780,0.0003,0.2,-0.054985405497718604,-0.8941423574090004
43,1433600,1168,10,0.046510287,0.35220703125,0.25319284200668335,-0.1046711802482605,0.08451478008180857,2790,0.0003,0.2,-0.054816303965635596,-0.8553975808620453
3,1438720,1499,1,0.04479997,0.31236328125,0.21077603101730347,-0.10405249893665314,0.097853580750525,2800,0.0003,0.2,-0.04850442407652736,-0.8709883669018745
8,1443840,1250,2,0.04642636,0.3214453125,0.2649456262588501,-0.08741883933544159,0.08486932637169957,2810,0.0003,0.2,-0.05123751468490809,-0.8829231861233712
13,1448960,1155,3,0.048829794,0.3346875,0.26874393224716187,-0.11148180067539215,0.08118305336683988,2820,0.0003,0.2,-0.05101426153909415,-0.8867541375756264
18,1454080,1129,4,0.045065023,0.318203125,0.38634181022644043,-0.095664381980896,0.08597855270840228,2830,0.0003,0.2,-0.050212089398410174,-0.8801619231700897
23,1459200,1109,5,0.04642807,0.340703125,0.4248841404914856,-0.09868980944156647,0.07067179531790316,2840,0.0003,0.2,-0.049078976740129295,-0.868085752427578
28,1464320,1088,6,0.04925438,0.35,0.36895859241485596,-0.12318781018257141,0.08030510848388075,2850,0.0003,0.2,-0.053876088201068345,-0.9009910544753075
33,1469440,1075,7,0.04702516,0.33529296875,0.3823269009590149,-0.1088603064417839,0.08182130724191666,2860,0.0003,0.2,-0.05083190831355751,-0.8764602893590927
37,1474560,1080,8,0.050901603,0.3499609375,0.18779289722442627,-0.11545811593532562,0.0778650909010321,2870,0.0003,0.2,-0.055953179895877836,-0.8868056902289391
42,1479680,1082,9,0.0455714,0.3341796875,-0.012357592582702637,-0.0968930646777153,0.08927258427254856,2880,0.0003,0.2,-0.04963520950172096,-0.8680169758200645
47,1484800,1083,10,0.049211487,0.34513671875,0.25876373052597046,-0.10769228637218475,0.08681211026385427,2890,0.0003,0.2,-0.052101885909214614,-0.8881991627812386
2,1489920,1719,1,0.046482533,0.33541015625,0.1299196481704712,-0.09506598860025406,0.09409249289892614,2900,0.0003,0.2,-0.050116492323577407,-0.8799144721031189
7,1495040,1283,2,0.0511552,0.353046875,0.18855071067810059,-0.09848468750715256,0.09691307006403804,2910,0.0003,0.2,-0.05193571805488318,-0.8981272497773171
12,1500160,1186,3,0.047755137,0.3531640625,0.11892038583755493,-0.09535552561283112,0.10703946590423584,2920,0.0003,0.2,-0.047504919890780005,-0.8998315933346749
18,1505280,1137,4,0.04239755,0.31142578125,0.30035239458084106,-0.07360947132110596,0.10534926126711071,2930,0.0003,0.2,-0.04564485121984035,-0.9091929933428764
23,1510400,1107,5,0.04915402,0.3402734375,0.22742784023284912,-0.11140864342451096,0.1044142780546099,2940,0.0003,0.2,-0.05219256276497617,-0.8928624880313873
27,1515520,1102,6,0.045377143,0.33494140625,0.34550464153289795,-0.1105380654335022,0.09583394638262689,2950,0.0003,0.2,-0.05104238034226,-0.8932971465587616
32,1520640,1088,7,0.05017082,0.35359375,0.24136745929718018,-0.12337950617074966,0.09641658687032759,2960,0.0003,0.2,-0.052269687340594825,-0.8787471529841423
37,1525760,1092,8,0.047751665,0.3458984375,0.24670946598052979,-0.10055464506149292,0.0945106482412666,2970,0.0003,0.2,-0.05352250943891704,-0.8921916526556015
43,1530880,1063,9,0.047730673,0.3601953125,0.3370899558067322,-0.10873628407716751,0.08830078050494194,2980,0.0003,0.2,-0.05516846817452461,-0.8899003294110298
48,1536000,1048,10,0.047930498,0.34845703125,0.4331775903701782,-0.09762824326753616,0.07715373261831701,2990,0.0003,0.2,-0.052386908754706384,-0.9184386312961579
2,1541120,2040,1,0.050059266,0.3419140625,0.43859732151031494,-0.09701578319072723,0.07720031694509089,3000,0.0003,0.2,-0.051503408928401766,-0.8978682532906532
7,1546240,1414,2,0.047222324,0.327734375,0.4345274567604065,-0.11092834919691086,0.06920325083658099,3010,0.0003,0.2,-0.04926671899855137,-0.8975244027376175
11,1551360,1308,3,0.047682084,0.32978515625,0.49905258417129517,-0.09051179140806198,0.07350754391402006,3020,0.0003,0.2,-0.051920069623738525,-0.8889679875969887
16,1556480,1239,4,0.048243802,0.3565625,0.41230344772338867,-0.09920330345630646,0.07257644314318895,3030,0.0003,0.2,-0.04955415800912306,-0.8923076149821282
21,1561600,1202,5,0.052669566,0.35421875,0.4063170552253723,-0.114131398499012,0.0735097789298743,3040,0.0003,0.2,-0.050188282816670836,-0.9049029326438904
25,1566720,1193,6,0.05248817,0.34921875,0.5857188701629639,-0.11167968809604645,0.0608117766212672,3050,0.0003,0.2,-0.05368641444947571,-0.9038803011178971
30,1571840,1188,7,0.05026735,0.3359765625,0.5028497576713562,-0.10423342138528824,0.07943900085054338,3060,0.0003,0.2,-0.053719675401225686,-0.8998581579327584
34,1576960,1185,8,0.053769976,0.3519921875,0.450248658657074,-0.10872330516576767,0.08441628700122238,3070,0.0003,0.2,-0.053441299367696045,-0.8901725795865059
39,1582080,1175,9,0.05374045,0.34791015625,0.41784024238586426,-0.11090133339166641,0.08222643662244082,3080,0.0003,0.2,-0.05265397292561829,-0.8727252551913262
43,1587200,1170,10,0.04811052,0.31572265625,0.4306931495666504,-0.09210862219333649,0.07709322799928486,3090,0.0003,0.2,-0.053120432363357395,-0.8682577949762345
2,1592320,1707,1,0.049298305,0.3422265625,0.3454778790473938,-0.11509490013122559,0.07230596276000142,3100,0.0003,0.2,-0.05463136214762926,-0.8964755663275719
8,1597440,1254,2,0.053803813,0.35244140625,0.3789680004119873,-0.1160900741815567,0.08279635042883456,3110,0.0003,0.2,-0.05889657801948488,-0.8925213634967804
13,1602560,1154,3,0.053406317,0.35375,0.4075016379356384,-0.11094363033771515,0.09507347986102105,3120,0.0003,0.2,-0.05378554025664926,-0.8813981685042381
18,1607680,1113,4,0.05307412,0.3341796875,0.3781498670578003,-0.11084916442632675,0.0913427924271673,3130,0.0003,0.2,-0.0552643974404782,-0.8862788152694702
23,1612800,1079,5,0.05055151,0.34634765625,0.11304783821105957,-0.10628842562437057,0.09459346918389201,3140,0.0003,0.2,-0.056060739001259206,-0.876298790872097
28,1617920,1068,6,0.053432554,0.35052734375,0.3854871988296509,-0.12315119057893753,0.07489237907342612,3150,0.0003,0.2,-0.056453147060237824,-0.8826295545697213
33,1623040,1055,7,0.050703347,0.34318359375,0.3191223740577698,-0.10632666945457458,0.06944939360022545,3160,0.0003,0.2,-0.056012941142544154,-0.8382736217975616
38,1628160,1052,8,0.04736021,0.33609375,0.18341565132141113,-0.08360741287469864,0.10640895215794444,3170,0.0003,0.2,-0.051585838682949546,-0.8511541324853897
43,1633280,1052,9,0.045293875,0.32296875,0.21975696086883545,-0.096943199634552,0.09358461474999785,3180,0.0003,0.2,-0.050801970660686493,-0.8583774980902672
48,1638400,1047,10,0.051651277,0.343671875,0.348560094833374,-0.11117648333311081,0.07733775712549687,3190,0.0003,0.2,-0.054240075154229996,-0.865293336212635
2,1643520,2020,1,0.05459557,0.356015625,0.35954684019088745,-0.11614353954792023,0.07514178595505655,3200,0.0003,0.2,-0.05415757609531283,-0.8664321839809418
7,1648640,1379,2,0.05517442,0.33970703125,0.2551676630973816,-0.11005133390426636,0.08394355224445463,3210,0.0003,0.2,-0.056468137823976576,-0.8762967807054519
12,1653760,1267,3,0.05142476,0.33318359375,0.47433602809906006,-0.10628051310777664,0.07547517141327262,3220,0.0003,0.2,-0.04789487770525738,-0.8647102081775665
16,1658880,1234,4,0.050998338,0.35265625,0.17503482103347778,-0.11675237119197845,0.08356583785265684,3230,0.0003,0.2,-0.054292330862954256,-0.8854021316766739
21,1664000,1213,5,0.054740377,0.35927734375,0.2913416624069214,-0.11339963972568512,0.08600831883959473,3240,0.0003,0.2,-0.05855961033608764,-0.8851516905426979
25,1669120,1192,6,0.05486682,0.34126953125,0.2842896580696106,-0.1091311126947403,0.10049300185404718,3250,0.0003,0.2,-0.05358974914764986,-0.8737849673628807
30,1674240,1181,7,0.04807754,0.3291796875,0.28819745779037476,-0.10097063332796097,0.09574766999110579,3260,0.0003,0.2,-0.05139138628728688,-0.8863279673457146
