rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/loss,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/n_updates,curriculum/preferred_eval_mode,train/stage_learning_rate,curriculum/max_steps,train/ent_coef,curriculum/obs_quantity,curriculum/grid_size,curriculum/stage_timesteps,curriculum/stage,eval/stage_timesteps,eval/std_reward,eval/deterministic,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/std_ep_length,eval/stage,eval/promotion_full_coverage_rate,eval/coverage_promotion_passed,eval/quality_promotion_passed,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_min_mean_reward,eval/deterministic_promotion_floor,eval/deterministic_quality_passed,eval/promotion_max_mean_length,eval/mode_gap
,,,,,,,,,,,,,,,,,,,,,,,,204800,3.1791257865275058,0,0.98,6.77017957687378,44.83,27.858950087898148,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,6.374790574033408,1,0.85,5.860203300118446,59.01,59.53864207386661,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,,,,,1,0.98,0,1,0,0.98,0.98,1,0.85,6.75,0.693,0,45.0,0.13
49.23,1,227840,2269,6.0953192710876465,1,,,,,,,,,,,1,7e-05,200,0.0010000000000000009,3,5,204800,1,,,,,,,,,,,,,,,,,,,,,
47.98,2,230400,650,6.208682060241699,7,0.0028633150101012115,7e-05,-0.5466117220265525,0.8523669242858887,0.27689120173454285,0.15,1.1346793539670048,0.014432511,0.13871173469387754,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.29,3,232960,567,6.251263618469238,13,0.0056167962711031845,7e-05,-0.5449812484950554,0.8282425403594971,0.591273844242096,0.15,1.2997011513244816,0.075044505,0.1288109756097561,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.73,4,235520,625,6.660882949829102,16,0.004923972794238259,7e-05,-0.5327785961768207,0.8123262524604797,0.8258578777313232,0.15,2.002831020775963,0.0068963417,0.10661764705882353,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.95,5,238080,647,6.57099723815918,19,0.0008900868348204172,7e-05,-0.521243101129165,0.9352388978004456,0.13488899171352386,0.15,0.4591200463473797,0.015911661,0.1006610576923077,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.93,6,240640,496,6.911673069000244,30,-0.0012124304752796889,7e-05,-0.5038085156679153,0.9337245225906372,0.07518433034420013,0.15,0.5207729053497314,0.011134793,0.13734375,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.54,7,243200,435,6.696203231811523,41,-0.004071538439020515,7e-05,-0.4840335050225258,0.731216311454773,0.3715207576751709,0.15,0.40207838751375674,0.007563478,0.115859375,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.69,8,245760,378,6.528922080993652,54,-0.0023498682025820017,7e-05,-0.5094969016313553,0.8072457313537598,0.3940075933933258,0.15,0.7414379353076219,0.004956967,0.110625,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.95,9,248320,349,6.6060075759887695,65,-0.004153541820123792,7e-05,-0.4767795205116272,0.7764818668365479,0.4376140236854553,0.15,0.6551786133646965,0.0062831542,0.11078125,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.66,10,250880,338,6.951921463012695,75,0.0012053757577257997,7e-05,-0.5199773907661438,0.8876782059669495,0.9200893640518188,0.15,1.0319217920303345,0.032315474,0.12481617647058824,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0014910854399204255,7e-05,-0.47906975537538526,0.7804974913597107,0.10637344419956207,0.15,0.45903820008039475,0.006162635,0.128125,450,,,,,,,,,230400,2.8933517158759052,0,0.98,6.873954685926438,45.0,28.900519026481167,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,6.3653436263615975,1,0.82,5.48387455701828,64.19,63.962284981073026,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,,,,,,,1,0.98,0,0,0,0.98,0.98,0,0.82,6.75,0.693,0,45.0,0.16000000000000003
44.31,1,253440,2198,6.807858943939209,1,,,,,,,,,,,1,7e-05,200,0.0010000000000000009,3,5,230400,1,,,,,,,,,,,,,,,,,,,,,
44.92,2,256000,397,6.713646411895752,12,-0.0011439207755029202,7e-05,-0.48998115211725235,0.8467147946357727,0.12620466947555542,0.15,0.9415667401254177,0.008750929,0.123046875,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.97,3,258560,305,6.804991245269775,25,-0.0024953897716477515,7e-05,-0.465828198492527,0.888613760471344,0.8772221207618713,0.15,0.9466866140067577,0.0054099476,0.11265625,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.99,4,261120,287,6.2975172996521,35,-0.0003647262696176767,7e-05,-0.4719105213880539,0.9072842001914978,0.10255220532417297,0.15,1.0415551421046256,0.004082565,0.112109375,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.64,5,263680,318,6.028710842132568,40,0.002730421091922942,7e-05,-0.4916229300639209,0.8884548544883728,0.4588332772254944,0.15,1.3040447725969202,0.0064472943,0.10477941176470588,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.34,6,266240,291,6.183874607086182,52,-0.0034922853764146567,7e-05,-0.4793530085682869,0.8923994302749634,0.2437552511692047,0.15,0.9501375785470009,0.0075823413,0.101171875,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.36,7,268800,277,6.6431427001953125,64,-0.003780403845012188,7e-05,-0.4661793321371078,0.5724931359291077,0.45591866970062256,0.15,1.26462603405118,0.007176137,0.12234375,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.52,8,271360,277,7.300286769866943,73,0.0019952296861447394,7e-05,-0.4305489961057901,0.7917624115943909,1.0695302486419678,0.15,0.9513572733849287,0.010379091,0.11337890625,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.1,9,273920,271,6.512170791625977,84,-0.00392027230001986,7e-05,-0.4145187059044838,0.8506363034248352,0.3617614209651947,0.15,0.5289173737168312,0.007348782,0.110078125,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.03,10,276480,288,7.035369873046875,88,-0.0007406132838999232,7e-05,-0.4423663566509883,0.9242522716522217,0.5563678741455078,0.15,0.8052571043372154,0.010499238,0.10123697916666667,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0021629480547026582,7e-05,-0.41375499963760376,0.9140129089355469,0.046109285205602646,0.15,0.5408797078488166,0.012811643,0.12225877192982457,491,,,,,,,,,256000,2.870823065718019,0,0.99,7.419684618860483,39.29,23.45391012176861,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,7.194326834969526,1,0.83,5.691504045128823,59.04,64.05309047969504,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,,,1,0.99,1,1,1,0.99,0.99,1,0.83,6.75,0.693,0,45.0,0.16000000000000003
,,,,,,,,,,,,,,,,,,,,,,,,256000,2.954766802583655,0,1.0,7.479251465946436,38.71,20.598686851350497,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,7.9387680755132894,1,0.84,5.535415949225426,58.0,62.37339176283425,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,,,1,1.0,1,1,1,1.0,1.0,1,0.84,6.75,0.693,0,45.0,0.16000000000000003
,,,,,,,,,,,,,,,,,,,,,,,,256000,3.857480094951785,0,0.97,6.6920274329185485,45.53,32.61271377852509,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,6.284320225893289,1,0.85,6.048803134560585,57.51,60.37093588805792,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,,,1,0.97,0,0,0,0.97,0.97,0,0.85,6.75,0.693,0,45.0,0.12
39.79,1,279040,2278,7.628202438354492,1,,,,,,,,,,,1,7e-05,200,0.0010000000000000009,3,5,256000,1,,,,,,,,,,,,,,,,,,,,,
43.97,2,281600,1245,7.083293914794922,4,0.0035569078754633665,7e-05,-0.43024917505681515,0.9376236200332642,0.13478031754493713,0.15,0.8933970024809241,0.0041597756,0.05859375,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.58,3,284160,1049,7.417285919189453,7,0.0036917638621832196,7e-05,-0.3978714597852607,0.9457871913909912,0.34906134009361267,0.15,0.7919798889442494,0.0050231996,0.07524671052631579,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.12,4,286720,552,7.661730766296387,18,-0.0003393057268112898,7e-05,-0.34774205833673477,0.8737452030181885,0.11942330747842789,0.15,1.1716608613729478,0.0073664086,0.105625,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81,5,289280,564,7.598438262939453,22,0.005359595350455493,7e-05,-0.3317737658508122,0.927754282951355,0.08958476036787033,0.15,0.5366462470265105,0.014945812,0.0966796875,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.95,6,291840,598,7.0314249992370605,25,0.003563661283502976,7e-05,-0.3622289432419671,0.8756726980209351,1.8574681282043457,0.15,1.145093344979816,0.006100788,0.07118055555555555,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.06,7,294400,586,7.113424777984619,30,0.0007851950971311645,7e-05,-0.36897926503106165,0.9128554463386536,0.5325197577476501,0.15,1.1449771666605222,0.009892826,0.10731907894736842,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.68,8,296960,573,7.136613368988037,35,0.0038307109241222225,7e-05,-0.33292062060777533,0.8743455410003662,0.10194273293018341,0.15,0.7614144183002239,0.017875755,0.09284156976744186,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.72,9,299520,559,7.438963413238525,41,0.003661190180785277,7e-05,-0.33232099799947307,0.9493160247802734,0.7710452079772949,0.15,0.8610460163856094,0.01813306,0.09446022727272728,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.15,10,302080,484,7.566951274871826,52,0.0011566536128520967,7e-05,-0.297228357642889,0.9154350757598877,0.05450586974620819,0.15,0.9149483578279615,0.008650541,0.08953125,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0010814537427255085,7e-05,-0.2909731456211635,0.9043136239051819,0.5465362071990967,0.15,1.0947189348084585,0.006658704,0.08638392857142857,516,,,,,,,,,281600,3.420201674242331,0,0.99,7.797379591464996,35.62,22.101484113063538,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,5.390449077632654,1,0.91,7.147281216979027,45.16,49.167818743564375,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,,,1,0.99,1,1,1,0.99,0.99,1,0.91,6.75,0.693,0,45.0,0.07999999999999996
,,,,,,,,,,,,,,,,,,,,,,,,281600,2.7830285994092683,0,1.0,7.65165738850832,36.49,17.763724271672313,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,5.503866026271197,1,0.87,6.741897403597831,52.07,57.48743427915357,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,,,1,1.0,1,1,1,1.0,1.0,1,0.87,6.75,0.693,0,45.0,0.13
,,,,,,,,,,,,,,,,,,,,,,,,281600,2.5444408328503,0,0.99,7.991035002470016,34.98,20.316485916614614,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,6.325722216287471,1,0.88,6.507282226085663,50.86,55.45448944855591,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,,,1,0.99,1,1,1,0.99,0.99,1,0.88,6.75,0.693,0,45.0,0.10999999999999999
45.58,1,304640,1628,7.411705493927002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.32,2,307200,366,6.542891979217529,13,0.0038674027436291394,3.5e-05,-0.3959730014852855,0.8313621282577515,0.5420384407043457,0.105,2.8774079585285937,0.009299635,0.15973165760869565,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.25,3,309760,268,6.083747386932373,28,0.0007857425231486559,3.5e-05,-0.38693537309765813,0.7654737234115601,0.33296719193458557,0.105,2.418531138896942,0.003151371,0.0959375,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.66,4,312320,283,5.615750789642334,36,0.002127902777018872,3.5e-05,-0.39815272309563376,0.7309525012969971,0.041500262916088104,0.105,1.8959822247143496,0.008006577,0.09985795454545454,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.64,5,314880,267,5.084365367889404,47,-0.001920105367898941,3.5e-05,-0.37110615439713,0.615081787109375,0.11203940212726593,0.105,1.9670999639295041,0.003617093,0.0928125,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.78,6,317440,268,4.518685817718506,57,0.0027769732009619475,3.5e-05,-0.4331160375475884,0.6788346767425537,0.039884403347969055,0.105,0.781299502439797,0.004165012,0.15828125,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.6,7,320000,258,4.137253284454346,69,0.0012724309880286456,3.5e-05,-0.38646960198879243,0.5559316873550415,0.8435752391815186,0.105,1.373204056583345,0.0030545855,0.125546875,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.63,8,322560,247,3.586596727371216,82,-0.0012444533407688142,3.5e-05,-0.35538475021719934,0.41471320390701294,0.06139713153243065,0.105,1.465102940555662,0.0033370978,0.069921875,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.6,1,325120,2141,3.847228765487671,1,0.003270699957411894,3.5e-05,-0.41771940236360255,0.6261754631996155,0.293995201587677,0.105,0.5195594291845468,0.009236193,0.11179577464788733,553,0,7e-05,320,0.006,8,8,0,2,,,,,,,,,,,,,,,,,,,,,
188.99,2,327680,398,3.6735904216766357,12,0.0026454478641971947,7e-05,-0.4073792028427124,0.5569460988044739,0.18424727022647858,0.15,0.9110688139125704,0.0067409305,0.134375,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.19,3,330240,420,3.8626012802124023,18,0.006167898140847683,7e-05,-0.42642791792750356,0.7011158466339111,0.11005723476409912,0.15,0.42490631793625655,0.009884012,0.12578125,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.01,4,332800,416,3.95925235748291,24,0.005276942315200965,7e-05,-0.409054409712553,0.6591269969940186,0.10488546639680862,0.15,0.5945015503481651,0.020339362,0.14029947916666666,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.65,5,335360,437,4.109699726104736,29,0.002711797319352627,7e-05,-0.38366185767310007,0.6850166916847229,0.31219664216041565,0.15,0.5292182731841292,0.01067413,0.08861607142857143,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.64,6,337920,447,3.8060762882232666,34,0.0024173006415367125,7e-05,-0.40164297744631766,0.6319186687469482,0.46879738569259644,0.15,0.5489049299620092,0.0060426556,0.0705078125,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.85,7,340480,463,4.050946235656738,38,0.004300687432048782,7e-05,-0.3879509837396683,0.7430685758590698,0.5308632850646973,0.15,0.5299332504791598,0.008346511,0.10408266129032258,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.99,8,343040,473,4.398674011230469,43,0.0029754105024039747,7e-05,-0.384755868713061,0.727135181427002,0.6690407991409302,0.15,0.6633279432853063,0.00858928,0.0953125,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.93,9,345600,403,4.978217601776123,57,-0.0024108821246773006,7e-05,-0.3830538272857666,0.6409496068954468,0.3724260926246643,0.15,0.583810362406075,0.0055082617,0.09953125,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.81,10,348160,356,5.416487216949463,71,-0.0010188383189961314,7e-05,-0.392828252017498,0.7217751145362854,0.44137006998062134,0.15,0.4745744778215885,0.0048973495,0.085546875,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,1,350720,2420,5.869023323059082,1,0.001767995191568678,7e-05,-0.3678306698799133,0.7309767007827759,0.4129065275192261,0.15,0.4947203202681108,0.008310815,0.08167613636363637,584,0,7e-05,320,0.005573333333333334,8,8,25600,2,,,,,,,,,,,,,,,,,,,,,
138.32,2,353280,319,6.296838760375977,16,-0.0012085010344162583,7e-05,-0.3439337024092674,0.7857972979545593,0.6653813123703003,0.15,0.5426739571988582,0.0052819615,0.09015625,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.6,3,355840,259,6.5077714920043945,29,-0.0017983637657016515,7e-05,-0.3666650815308094,0.8005459904670715,0.18911342322826385,0.15,0.34727171182632444,0.008894464,0.106484375,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.82,4,358400,232,6.1340413093566895,43,-0.0006198843475431204,7e-05,-0.36027699649333955,0.8122657537460327,0.12320777028799057,0.15,0.4335871167480946,0.005643458,0.0975,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.62,5,360960,264,5.9139628410339355,48,-0.0005700578011812702,7e-05,-0.40994095177419726,0.8792778253555298,0.29083043336868286,0.15,0.4621456635575141,0.008492396,0.05821572580645161,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.45,6,363520,279,5.751297473907471,55,0.004653415702124859,7e-05,-0.408913993454994,0.8731318116188049,0.12227405607700348,0.15,0.7005370701564119,0.0115356995,0.10588430851063829,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.07,7,366080,257,5.4138503074646,69,-0.0004480512160807848,7e-05,-0.37847121685743335,0.8313229084014893,0.12624192237854004,0.15,0.5906635692715645,0.0039370134,0.08890625,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.54,8,368640,250,5.332208633422852,81,9.9547253921628e-05,7e-05,-0.39811274081468584,0.82611483335495,0.5023027062416077,0.15,0.5358041393756866,0.0076817246,0.0953125,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.15,9,371200,233,5.242058277130127,98,-0.0023338503297418356,7e-05,-0.37557515934109686,0.7927685379981995,0.1609494686126709,0.15,0.46435581587255004,0.0068508005,0.078125,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.46,10,373760,243,5.634668350219727,105,0.002672114821020947,7e-05,-0.43604608781115956,0.9045187830924988,0.026348665356636047,0.15,0.5222654765428498,0.016965492,0.11391715116279069,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.4,1,376320,2099,6.123795032501221,1,0.0004989499133080244,7e-05,-0.3741001573204994,0.8435259461402893,0.0197434239089489,0.15,0.4032315119355917,0.00873627,0.105,627,0,7e-05,320,0.005146666666666667,8,8,51200,2,,,,,,,,,,,,,,,,,,,,,
140.22,2,378880,580,6.300288677215576,8,0.0047818686075086865,7e-05,-0.3750282908385655,0.784163236618042,0.2688661813735962,0.15,0.3633048305252813,0.010446316,0.10790094339622641,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.68,3,381440,610,6.536550998687744,12,0.008776665939127697,7e-05,-0.37251105378655824,0.8899973630905151,0.42206430435180664,0.15,0.3468756382079685,0.0072512,0.09420955882352941,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.94,4,384000,455,6.5094194412231445,22,0.0021782545243493384,7e-05,-0.3699967765973674,0.8989604115486145,0.3120344281196594,0.15,0.38395374299337465,0.011035566,0.10112847222222222,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.21,5,386560,364,6.5801544189453125,35,-0.0007333674099451551,7e-05,-0.3956120501582821,0.8910046815872192,0.069868303835392,0.15,0.548130102455616,0.010249957,0.10294596354166667,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.96,6,389120,313,6.098803520202637,49,-0.00040594635996967556,7e-05,-0.4182297027111053,0.8779624104499817,0.513477087020874,0.15,0.6605358578264713,0.004051671,0.092578125,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.49,7,391680,284,5.912939071655273,62,-0.0010958155617117882,7e-05,-0.39781811654567717,0.8576900959014893,0.7399709224700928,0.15,0.6254382329434156,0.005300539,0.08203125,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.45,8,394240,269,5.914177894592285,76,0.0005003153719007969,7e-05,-0.4305254536867142,0.8415663838386536,0.4390661418437958,0.15,0.5915113488398492,0.008813213,0.116171875,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.01,9,396800,258,5.7464141845703125,89,-0.0013534837635233998,7e-05,-0.4287493418281277,0.8473823070526123,0.08552590012550354,0.15,0.42213788682905334,0.009025629,0.10009765625,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.76,10,399360,244,6.115373134613037,104,0.000996648936033851,7e-05,-0.41407171373415474,0.8732880353927612,0.12120632827281952,0.15,0.5523432416446281,0.014063471,0.11939709595959595,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.76,1,401920,2284,6.240719795227051,1,0.00041181052635822976,7e-05,-0.39020477107592993,0.8085958957672119,0.22909978032112122,0.15,0.5281652597444398,0.012198366,0.11082589285714285,669,0,7e-05,320,0.00472,8,8,76800,2,,,,,,,,,,,,,,,,,,,,,
136.48,2,404480,349,6.308253765106201,14,-6.012784317135811e-05,7e-05,-0.3521566988527775,0.8099389672279358,0.7167942523956299,0.15,0.6444015124440193,0.008082392,0.0978125,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.69,3,407040,255,6.3216023445129395,30,-0.0002503854315727949,7e-05,-0.38929048091173174,0.8506186008453369,0.16878268122673035,0.15,0.47917322486639025,0.00924473,0.107578125,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.87,4,409600,232,6.262280464172363,44,-0.00222507088445127,7e-05,-0.3954442551732063,0.801561713218689,0.2469755858182907,0.15,0.569469163864851,0.0056978683,0.0796875,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.97,5,412160,268,6.133642673492432,47,0.0031620288071663757,7e-05,-0.39116500710186203,0.7523539066314697,0.21444976329803467,0.15,0.6462251449886122,0.00538188,0.07236842105263158,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.75,6,414720,243,6.178035736083984,63,-0.0023210484627634287,7e-05,-0.39482561200857164,0.7506420016288757,0.6492617726325989,0.15,0.5165444055199623,0.0074516563,0.10390625,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.62,7,417280,234,6.466254234313965,76,-0.0029055196090891798,7e-05,-0.4132684043017767,0.6723611354827881,0.290078729391098,0.15,0.4170292758292729,0.0138068935,0.12315188172043011,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.18,8,419840,227,6.154297351837158,89,-0.000733448900282383,7e-05,-0.3791248092055321,0.8588917851448059,0.03985942155122757,0.15,0.3845538081228733,0.007827399,0.104140625,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.53,9,422400,227,6.347584247589111,101,-0.00172974583843062,7e-05,-0.3999333384857383,0.8865737915039062,0.4599350094795227,0.15,0.4811854665317843,0.010737543,0.1027385752688172,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.84,10,424960,218,6.471151828765869,117,-0.0033006946463137866,7e-05,-0.39370486050844195,0.6410280466079712,0.05335912108421326,0.15,0.5079619678482413,0.008801239,0.111328125,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0015694247838109732,7e-05,-0.379977699816227,0.8676982522010803,0.07721278816461563,0.15,0.3768483942002058,0.005741098,0.10890625,715,,,,,,,,,102400,3.166376138875204,0,0.89,6.197179969251156,143.35,74.902252970121,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102400,6.298241999380024,1,0.49,2.9977406228147445,208.07,115.0167166111083,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102400,,,,,,,2,0.89,0,0,0,0.89,0.89,0,0.49,6.75,0.6719999999999999,0,115.2,0.4
137.55,1,427520,1919,6.204588413238525,1,,,,,,,,,,,1,7e-05,320,0.005043333333333333,8,8,102400,2,,,,,,,,,,,,,,,,,,,,,
144.66,2,430080,1040,6.004516124725342,4,0.008333188157690607,7e-05,-0.44156002220900165,0.9052457213401794,0.12903226912021637,0.15,0.43982144380393234,0.014284355,0.12941576086956522,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.73,3,432640,422,6.202199935913086,18,-0.0025163907557725906,7e-05,-0.3925574508309364,0.8791727423667908,0.10529045760631561,0.15,0.5748363321647048,0.0061815553,0.093046875,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.96,4,435200,320,6.358984470367432,31,-0.0038203830551356076,7e-05,-0.3751688405871391,0.7960205078125,0.12550918757915497,0.15,0.5755520226806402,0.0046692975,0.0925,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.69,5,437760,291,6.047125339508057,43,5.021965131163597e-05,7e-05,-0.37404629796743394,0.8919203281402588,0.5205209255218506,0.15,0.49827227368950844,0.006456652,0.090625,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.59,6,440320,260,6.062616348266602,58,0.0015531830582767726,7e-05,-0.36954748511314395,0.8771313428878784,0.23299211263656616,0.15,0.5268084355071188,0.007906823,0.1175,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.79,7,442880,273,5.900487899780273,65,0.003366304026480685,7e-05,-0.41012821584305864,0.7700234055519104,0.19550201296806335,0.15,0.6280852578421856,0.013909631,0.12982047872340424,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.81,8,445440,295,5.995491981506348,69,0.00407395117162239,7e-05,-0.39943874733788626,0.6767274141311646,0.10289506614208221,0.15,0.44759546787965865,0.10011038,0.09672619047619048,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.91,9,448000,279,5.812999248504639,82,-0.00032903117127716544,7e-05,-0.39544752657413484,0.6459597945213318,0.30673500895500183,0.15,0.6067598938941956,0.00555296,0.098515625,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.67,10,450560,263,5.8842620849609375,97,0.0018342485558241605,7e-05,-0.382256084382534,0.7197615504264832,0.15706628561019897,0.15,0.5507415186613798,0.0074508055,0.109140625,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0007076511438935995,7e-05,-0.38010467901825906,0.8616341352462769,0.1439458429813385,0.15,0.43111452465876937,0.009971517,0.112421875,757,,,,,,,,,128000,2.8655918943592606,0,0.94,6.342984080463648,135.8,61.3916932491685,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,6.353943491100389,1,0.42,2.149337972905487,223.92,113.43858955399612,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,,,,,,,2,0.94,0,0,0,0.94,0.94,0,0.42,6.75,0.6719999999999999,0,115.2,0.52
149.31,1,453120,2144,5.861778736114502,1,,,,,,,,,,,1,7e-05,320,0.005366666666666667,8,8,128000,2,,,,,,,,,,,,,,,,,,,,,
146.44,2,455680,346,6.019359588623047,14,-0.0018219469115138055,7e-05,-0.3723305800557137,0.8631576299667358,0.38478732109069824,0.15,0.497813728605397,0.0039741984,0.07375,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.97,3,458240,356,5.749410629272461,21,0.0004896112756493191,7e-05,-0.40043434500694275,0.7751509547233582,0.026269756257534027,0.15,0.7006225016278526,0.019197207,0.09733072916666667,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
