time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,curriculum/preferred_eval_mode,curriculum/max_steps,train/value_loss,train/ent_coef,train/clip_range,curriculum/grid_size,train/explained_variance,train/stage_learning_rate,train/loss,curriculum/stage,train/n_updates,train/learning_rate,curriculum/obs_quantity,train/clip_fraction,curriculum/stage_timesteps,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/full_coverage_rate,eval/deterministic,eval/std_ep_length,eval/stage,eval/mean_ep_length,eval/std_reward,eval/stage_timesteps,eval/mean_reward,eval/promotion_passed,eval/deterministic_promotion_floor,eval/promotion_min_mean_reward,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/promotion_full_coverage_rate,eval/stochastic_quality_passed,eval/promotion_max_mean_length,eval/deterministic_quality_passed,eval/mode_gap,eval/coverage_promotion_passed,eval/diagnostic_full_coverage_rate,eval/quality_promotion_passed
2,5120,1,1744,3.5629055500030518,149.28571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10240,1,2241,2.7870755195617676,159.83050847457628,0,200,3.2472384083271026,0.02,0.2,5,-0.004578709602355957,0.0001,1.1350010633468628,1,5,0.0001,3,0.0,0,-1.0671570634841918,-0.0024718981119804086,0.0020072425,,,,,,,,,,,,,,,,,,,,,
8,15360,2,1250,3.11430287361145,157.95652173913044,,,1.7296869558095933,,0.2,,0.025425434112548828,,0.8111599683761597,,10,0.0001,,0.05859375,,-1.0574207246303557,-0.009094938077032566,0.009484835,,,,,,,,,,,,,,,,,,,,,
14,20480,3,1086,2.907971143722534,158.63,,,2.163544702529907,,0.2,,-0.011773943901062012,,0.7260618209838867,,15,0.0001,,0.055859375,,-1.0412683498859405,-0.007247515581548214,0.008094813,,,,,,,,,,,,,,,,,,,,,
19,25600,4,1028,3.759857177734375,143.39,,,1.626226407289505,,0.2,,0.03587937355041504,,0.8422681093215942,,20,0.0001,,0.0787109375,,-1.0130889225006103,-0.00830422803759575,0.008705227,,,,,,,,,,,,,,,,,,,,,
25,30720,5,995,4.5583176612854,127.52,,,2.274826637506485,,0.2,,0.07625424861907959,,1.039371371269226,,25,0.0001,,0.122421875,,-1.0126083344221115,-0.01380925951525569,0.010630639,,,,,,,,,,,,,,,,,,,,,
31,35840,6,975,5.511163711547852,109.41,,,1.7699448132514954,,0.2,,-0.010301470756530762,,0.6637433171272278,,30,0.0001,,0.0731640625,,-1.006685836315155,-0.00777801762567833,0.008975983,,,,,,,,,,,,,,,,,,,,,
37,40960,7,960,6.271867752075195,90.61,,,1.6001052582263946,,0.2,,0.0918741226196289,,0.7097010612487793,,35,0.0001,,0.0673046875,,-0.9561946570873261,-0.008234818107448518,0.008086654,,,,,,,,,,,,,,,,,,,,,
43,46080,8,951,6.76924991607666,74.76,,,1.3226423066854478,,0.2,,0.14503157138824463,,0.6834070682525635,,40,0.0001,,0.0605859375,,-0.9400681161880493,-0.0075222101644612845,0.0068620816,,,,,,,,,,,,,,,,,,,,,
49,51200,9,937,6.1949143409729,84.09,,,1.0839533007144928,,0.2,,0.11205875873565674,,0.5392829775810242,,45,0.0001,,0.0753515625,,-0.8934865564107894,-0.005917845647782087,0.00894239,,,,,,,,,,,,,,,,,,,,,
55,56320,10,930,6.398426055908203,77.03,,,0.7306976163387299,,0.2,,0.05470621585845947,,0.27963295578956604,,50,0.0001,,0.12046875,,-0.896458524465561,-0.012242590049281717,0.009479461,,,,,,,,,,,,,,,,,,,,,
2,61440,1,2305,6.850078105926514,66.9,0,200,0.7831471109390259,0.010272,0.2,5,0.22222328186035156,0.0001,0.316820353269577,1,55,0.0001,3,0.1185546875,51200,-0.8680822044610977,-0.0094678196310997,0.008695528,,,,,,,,,,,,,,,,,,,,,
8,66560,2,1243,6.842181205749512,69.6,,,0.5685227957367897,,0.2,,0.2624741196632385,,0.27070826292037964,,60,0.0001,,0.1017578125,,-0.8402371108531952,-0.0050364012643694875,0.00853415,,,,,,,,,,,,,,,,,,,,,
14,71680,3,1085,7.096726894378662,61.24,,,0.45932415157556533,,0.2,,0.3284979462623596,,0.203248992562294,,65,0.0001,,0.079921875,,-0.8434949082136154,-0.004157357751391828,0.0065033613,,,,,,,,,,,,,,,,,,,,,
20,76800,4,1023,7.019965648651123,62.3,,,0.42510955810546874,,0.2,,0.3504047393798828,,0.17208464443683624,,70,0.0001,,0.0751953125,,-0.8113440734148025,-0.004857843997888267,0.0070113004,,,,,,,,,,,,,,,,,,,,,
26,81920,5,983,7.0517096519470215,57.13,,,0.37994204998016357,,0.2,,0.4308423399925232,,0.15472300350666046,,75,0.0001,,0.0857421875,,-0.8131626504659653,-0.002838527369312942,0.006901746,,,,,,,,,,,,,,,,,,,,,
32,87040,6,945,7.137488842010498,59.34,,,0.3379235205054283,,0.2,,0.4073163866996765,,0.14761868119239807,,80,0.0001,,0.100546875,,-0.7649213874340057,-0.004178155823610723,0.007832807,,,,,,,,,,,,,,,,,,,,,
38,92160,7,934,7.022038459777832,61.55,,,0.28820085123181344,,0.2,,0.44971752166748047,,0.13150669634342194,,85,0.0001,,0.0669921875,,-0.7816236716508865,-0.005353904331568629,0.0061670924,,,,,,,,,,,,,,,,,,,,,
44,97280,8,924,7.044278621673584,58.45,,,0.33178687036037446,,0.2,,0.5426046848297119,,0.14392220973968506,,90,0.0001,,0.0855078125,,-0.7401529961824417,-0.002536052563227713,0.006838754,,,,,,,,,,,,,,,,,,,,,
50,102400,9,916,7.376835346221924,48.43,,,0.3065869471430778,,0.2,,0.46981239318847656,,0.165654256939888,,95,0.0001,,0.084296875,,-0.7341597694158554,-0.0028113678004592657,0.009049812,,,,,,,,,,,,,,,,,,,,,
56,107520,10,909,7.230738639831543,52.7,,,0.24360543131828308,,0.2,,0.4587423801422119,,0.09239210933446884,,100,0.0001,,0.06671875,,-0.701105465888977,-0.0018657795526087284,0.005774569,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.2009138272702694,,0.2,,0.49094849824905396,,0.08001761883497238,,105,0.0001,,0.102265625,,-0.7050046712160111,-0.007227065563201904,0.009341689,0.99,0,25.86652469892312,1,49.27,1.0242420370923078,102400,7.318016597032547,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.51,1,85.14102360202159,1,113.19,5.530118918113587,102400,2.3131763768196105,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,102400,,1,0.0,6.75,0.99,0.51,0.99,0,32.5,0,0.48,1,0.99,0
,,,,,,,,,,,,,,,,,,,,,,,,0.99,0,23.861676387043723,1,49.02,1.0475732655181285,102400,7.309442734718322,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.54,1,84.47333070265432,1,108.58,5.526458942376319,102400,2.6198753547668456,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,102400,,1,0.0,6.75,0.99,0.54,0.99,0,32.5,0,0.44999999999999996,1,0.99,0
,,,,,,,,,,,,,,,,,,,,,,,,0.99,0,28.945638704302244,1,51.9,1.1428786323487035,102400,7.246351838111877,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.47,1,85.14583430796836,1,119.87,5.440406951059188,102400,1.9792218542098998,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,102400,,1,0.0,6.75,0.99,0.47,0.99,0,32.5,0,0.52,1,0.99,0
3,112640,1,1484,6.87362003326416,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,117760,1,1982,6.264276504516602,117.47,0,320,1.6346205365657807,0.008,0.2,8,0.24776536226272583,0.0002,0.7165061831474304,2,110,0.0002,8,0.1939453125,0,-0.8315692496299744,-0.0008943528681993484,0.011545504,,,,,,,,,,,,,,,,,,,,,
9,122880,2,1135,5.62331485748291,165.24,,,0.6064582544565201,,0.2,,0.34132713079452515,,0.25993236899375916,,115,0.0002,,0.1541015625,,-0.8434604662656784,-0.00518314668443054,0.011356551,,,,,,,,,,,,,,,,,,,,,
15,128000,3,1013,5.437016487121582,196.75,,,0.9714026343822479,,0.2,,0.21552294492721558,,0.44795259833335876,,120,0.0002,,0.1265625,,-0.7973369628190994,-0.005272079994902015,0.008750797,,,,,,,,,,,,,,,,,,,,,
21,133120,4,965,5.4832000732421875,202.61,,,0.8210230371356011,,0.2,,0.1578165888786316,,0.3531254231929779,,125,0.0002,,0.10921875,,-0.7504479169845581,-0.0030133835412561893,0.006231077,,,,,,,,,,,,,,,,,,,,,
27,138240,5,940,5.940848350524902,191.34,,,0.8626417696475983,,0.2,,0.14001131057739258,,0.3245583772659302,,130,0.0002,,0.1223046875,,-0.7485666769742966,-0.004384813914075494,0.010633914,,,,,,,,,,,,,,,,,,,,,
33,143360,6,923,5.955995559692383,188.63,,,0.658182845711708,,0.2,,0.18761098384857178,,0.2827800214290619,,135,0.0002,,0.1179296875,,-0.6974508959054947,-0.004395372793078422,0.010748034,,,,,,,,,,,,,,,,,,,,,
39,148480,7,911,6.089662551879883,179.28,,,0.6568481382727623,,0.2,,0.16993176937103271,,0.28855350613594055,,140,0.0002,,0.1303515625,,-0.6818825840950012,-0.003754725530743599,0.009874838,,,,,,,,,,,,,,,,,,,,,
45,153600,8,902,5.9837870597839355,185.36,,,0.6901874643564224,,0.2,,0.14738619327545166,,0.2846091389656067,,145,0.0002,,0.1128515625,,-0.6546129202842712,-0.0021119776275008917,0.0077321166,,,,,,,,,,,,,,,,,,,,,
51,158720,9,898,6.20913553237915,171.6,,,0.6633337852358818,,0.2,,0.22320669889450073,,0.358135849237442,,150,0.0002,,0.114375,,-0.668094779253006,-0.0018233561096712948,0.01147781,,,,,,,,,,,,,,,,,,,,,
57,163840,10,893,6.193218231201172,175.14,,,0.6002190667390823,,0.2,,0.29526758193969727,,0.34042125940322876,,155,0.0002,,0.0959375,,-0.6120509093999863,-0.003955617202445865,0.008036347,,,,,,,,,,,,,,,,,,,,,
2,168960,1,2041,6.113034248352051,176.09,0,320,0.5061796456575394,0.006805333333333333,0.2,8,0.3617997169494629,0.00016586666666666667,0.225552499294281,2,160,0.0002,8,0.1083984375,51200,-0.6068631559610367,-0.003172378493472934,0.009034133,,,,,,,,,,,,,,,,,,,,,
8,174080,2,1202,6.060853958129883,174.39,,,0.5712800744175911,,0.2,,0.32714325189590454,,0.3255786895751953,,165,0.00016586666666666667,,0.086171875,,-0.6320834267139435,-0.0028168712882325054,0.007472192,,,,,,,,,,,,,,,,,,,,,
14,179200,3,1063,6.3544697761535645,165.0,,,0.4838888868689537,,0.2,,0.2665390968322754,,0.24385729432106018,,170,0.00016586666666666667,,0.0903515625,,-0.5499141839146614,-0.004546011155471205,0.006964799,,,,,,,,,,,,,,,,,,,,,
20,184320,4,1005,6.638821601867676,156.19,,,0.5153382039070129,,0.2,,0.32965338230133057,,0.2501417100429535,,175,0.00016586666666666667,,0.0846484375,,-0.5269847419857979,-0.003185006135609001,0.009437316,,,,,,,,,,,,,,,,,,,,,
26,189440,5,970,6.585635185241699,160.72,,,0.44314765006303786,,0.2,,0.30542826652526855,,0.21490606665611267,,180,0.00016586666666666667,,0.0941015625,,-0.5375278201699257,-0.003216754081659019,0.012783435,,,,,,,,,,,,,,,,,,,,,
32,194560,6,950,6.613129138946533,161.19,,,0.3798690491914749,,0.2,,0.28226184844970703,,0.16090737283229828,,185,0.00016586666666666667,,0.0953125,,-0.5724108833074569,-2.410300076007843e-06,0.011207557,,,,,,,,,,,,,,,,,,,,,
38,199680,7,938,6.449810028076172,164.09,,,0.4035649353265762,,0.2,,0.2260538935661316,,0.18798327445983887,,190,0.00016586666666666667,,0.117265625,,-0.5508206731081009,-0.004553275923244655,0.009142852,,,,,,,,,,,,,,,,,,,,,
44,204800,8,928,6.510537147521973,159.12,,,0.40895963460206985,,0.2,,0.2996283173561096,,0.18103666603565216,,195,0.00016586666666666667,,0.0870703125,,-0.5383245185017586,-0.0037881676387041805,0.0099714305,,,,,,,,,,,,,,,,,,,,,
50,209920,9,920,6.5141377449035645,157.78,,,0.4373592108488083,,0.2,,0.37522536516189575,,0.2570991814136505,,200,0.00016586666666666667,,0.0855859375,,-0.5324898737668992,-0.0037021774286404253,0.00783658,,,,,,,,,,,,,,,,,,,,,
56,215040,10,913,6.557020664215088,155.01,,,0.45311081916093826,,0.2,,0.3156527876853943,,0.16672003269195557,,205,0.00016586666666666667,,0.095078125,,-0.501973098218441,-0.0023775234585627913,0.010922292,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4711363711953163,,0.2,,0.23428267240524292,,0.18064072728157043,,210,0.00016586666666666667,,0.0995703125,,-0.49561725437641146,-0.0026412912970408798,0.008635497,0.96,0,56.105018492109956,2,140.87,1.5645323090824281,102400,7.092986787818372,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.32,1,106.60909154476461,2,247.04,4.405222050965839,102400,1.5201803624629975,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,102400,,1,0.0,6.75,0.96,0.32,0.96,0,83.2,0,0.6399999999999999,1,0.96,0
,,,,,,,,,,,,,,,,,,,,,,,,0.91,0,68.83484292129967,2,145.38,2.3484241636324636,102400,6.746994537189603,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,97.29305165323984,2,266.89,3.9925171846313017,102400,0.7152934631705284,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,102400,,0,0.0,6.75,0.91,0.23,0.91,0,83.2,0,0.68,0,0.91,0
3,220160,1,1668,7.016080856323242,141.79,1,320,,0.007610666666666667,,8,,0.00018173333333333335,,2,,,8,,102400,,,,,,,,,,,,,,,,,,,,,,,,
9,225280,2,1090,6.7834792137146,144.68,,,0.4112811440229416,,0.2,,0.19011718034744263,,0.19388653337955475,,215,0.00018173333333333335,,0.0926171875,,-0.48358003616333006,-0.0013386166165582835,0.0077356035,,,,,,,,,,,,,,,,,,,,,
15,230400,3,998,6.819270610809326,145.62,,,0.37600890785455704,,0.2,,0.36941248178482056,,0.1790102869272232,,220,0.00018173333333333335,,0.092578125,,-0.47871303677558896,-0.002335961116477847,0.007801055,,,,,,,,,,,,,,,,,,,,,
21,235520,4,961,6.79318904876709,143.36,,,0.41028656721115114,,0.2,,0.24401718378067017,,0.2161073088645935,,225,0.00018173333333333335,,0.1083203125,,-0.48303596675395966,-0.003666266789659858,0.009548654,,,,,,,,,,,,,,,,,,,,,
27,240640,5,940,7.029839038848877,134.86,,,0.43786329954862596,,0.2,,0.28430622816085815,,0.1823289692401886,,230,0.00018173333333333335,,0.0862890625,,-0.42990961611270906,-0.0034114310890436175,0.0071099154,,,,,,,,,,,,,,,,,,,,,
33,245760,6,924,7.187656402587891,130.63,,,0.31694463416934016,,0.2,,0.3147401213645935,,0.15709541738033295,,235,0.00018173333333333335,,0.093203125,,-0.40103176146745684,-0.0027461673086509107,0.007792362,,,,,,,,,,,,,,,,,,,,,
39,250880,7,913,7.138465404510498,133.04,,,0.3306811438500881,,0.2,,0.2574252486228943,,0.140594944357872,,240,0.00018173333333333335,,0.0940625,,-0.39412265181541445,-0.0005744226230308413,0.007706538,,,,,,,,,,,,,,,,,,,,,
45,256000,8,904,6.719044208526611,141.9,,,0.3085292986035347,,0.2,,0.28050416707992554,,0.15753881633281708,,245,0.00018173333333333335,,0.075546875,,-0.36349291145801543,-0.0030713164433836936,0.008737156,,,,,,,,,,,,,,,,,,,,,
51,261120,9,897,6.765678882598877,140.43,,,0.3206671546399593,,0.2,,0.3472118377685547,,0.15627211332321167,,250,0.00018173333333333335,,0.0796484375,,-0.3250888115167618,-0.0006684697698801755,0.011297593,,,,,,,,,,,,,,,,,,,,,
57,266240,10,892,6.923825740814209,134.07,,,0.3470494031906128,,0.2,,0.3393130898475647,,0.161322683095932,,255,0.00018173333333333335,,0.0818359375,,-0.3389038357138634,-5.554826930165291e-06,0.0058253957,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.29495053172111513,,0.2,,0.2610962390899658,,0.14156405627727509,,260,0.00018173333333333335,,0.095234375,,-0.3289066395163536,-0.00431351361097768,0.013561401,0.92,0,70.76294157254912,2,131.69,2.373838193560405,153600,6.882480020597577,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.53,1,117.88498632141416,2,195.1,4.53784113543326,153600,3.6384548269212247,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,153600,,0,0.0,6.75,0.92,0.53,0.92,0,83.2,0,0.39,0,0.92,0
2,271360,1,1708,7.048427104949951,129.58,1,320,,0.007416,,8,,0.00017500000000000003,,2,,,8,,153600,,,,,,,,,,,,,,,,,,,,,,,,
9,276480,2,1117,6.907527923583984,130.85,,,0.3010877777636051,,0.2,,0.43202412128448486,,0.15170243382453918,,265,0.00017500000000000003,,0.073984375,,-0.3135013589262962,-0.0033565213391557338,0.010488698,,,,,,,,,,,,,,,,,,,,,
15,281600,3,1016,6.907322883605957,130.72,,,0.36136598885059357,,0.2,,0.37969404458999634,,0.14359065890312195,,270,0.00017500000000000003,,0.0926171875,,-0.3091532915830612,-0.00048037893138825894,0.01494424,,,,,,,,,,,,,,,,,,,,,
21,286720,4,968,6.628513336181641,143.38,,,0.3372471833229065,,0.2,,0.4203951358795166,,0.16808995604515076,,275,0.00017500000000000003,,0.066015625,,-0.323347028195858,-0.0016128116101026535,0.0055896686,,,,,,,,,,,,,,,,,,,,,
27,291840,5,937,6.684820175170898,145.93,,,0.3172757236659527,,0.2,,0.46559739112854004,,0.11936923861503601,,280,0.00017500000000000003,,0.05984375,,-0.2895105776190758,-0.0025322426948696376,0.006183888,,,,,,,,,,,,,,,,,,,,,
33,296960,6,921,6.665355682373047,142.3,,,0.34345521196722983,,0.2,,0.4665091037750244,,0.13584767282009125,,285,0.00017500000000000003,,0.0877734375,,-0.30483377635478975,-0.0026751378597691653,0.012918931,,,,,,,,,,,,,,,,,,,,,
39,302080,7,910,6.8026838302612305,135.16,,,0.38582190334796906,,0.2,,0.36489808559417725,,0.1809132695198059,,290,0.00017500000000000003,,0.0663671875,,-0.29452405124902725,-0.0022319272113963964,0.00734177,,,,,,,,,,,,,,,,,,,,,
45,307200,8,900,6.9762043952941895,127.18,,,0.37132323503494263,,0.2,,0.3872813582420349,,0.14275097846984863,,295,0.00017500000000000003,,0.06390625,,-0.2706849154829979,-8.424543309956789e-05,0.006121118,,,,,,,,,,,,,,,,,,,,,
51,312320,9,897,7.174131393432617,119.37,,,0.3696209892630577,,0.2,,0.3866381049156189,,0.15441758930683136,,300,0.00017500000000000003,,0.0699609375,,-0.2722018763422966,-0.0025965521950274705,0.0082699405,,,,,,,,,,,,,,,,,,,,,
57,317440,10,894,7.129701137542725,124.31,,,0.3786882746219635,,0.2,,0.25684744119644165,,0.1924627125263214,,305,0.00017500000000000003,,0.0648828125,,-0.2861093884706497,-0.0013704249728471042,0.0063980715,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.32406531676650047,,0.2,,0.44268518686294556,,0.14664337038993835,,310,0.00017500000000000003,,0.0650390625,,-0.30161920249462126,0.0011281361104920507,0.0064824447,0.95,0,58.16691499469437,2,118.9,1.917841887307203,204800,7.19694084495306,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.55,1,117.74734434372607,2,190.23,4.511638514225173,204800,3.8297191692888735,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,204800,,0,0.0,6.75,0.95,0.55,0.95,0,83.2,0,0.3999999999999999,0,0.95,0
2,322560,1,1762,6.880071640014648,130.03,1,320,,0.007221333333333334,,8,,0.0002,,2,,,8,,204800,,,,,,,,,,,,,,,,,,,,,,,,
9,327680,2,1129,6.631749153137207,137.02,,,0.35305891498923303,,0.2,,0.45762842893600464,,0.15779177844524384,,315,0.0002,,0.0719921875,,-0.3073125943541527,-0.00043242633808404207,0.008643326,,,,,,,,,,,,,,,,,,,,,
14,332800,3,1027,6.879802227020264,125.05,,,0.413929637670517,,0.2,,0.3712352514266968,,0.19223545491695404,,320,0.0002,,0.0708203125,,-0.2717193788290024,-6.613754667341709e-06,0.007203185,,,,,,,,,,,,,,,,,,,,,
20,337920,4,985,7.278730392456055,115.26,,,0.3571607407927513,,0.2,,0.4115983247756958,,0.16764143109321594,,325,0.0002,,0.07140625,,-0.2620418497920036,-0.0035315518407151103,0.01144282,,,,,,,,,,,,,,,,,,,,,
26,343040,5,956,7.0649943351745605,124.82,,,0.28754825979471205,,0.2,,0.23295319080352783,,0.08851968497037888,,330,0.0002,,0.0837890625,,-0.2459696987271309,-0.0004792479798197746,0.01112435,,,,,,,,,,,,,,,,,,,,,
32,348160,6,941,7.111818313598633,122.36,,,0.29176943719387055,,0.2,,0.428752601146698,,0.14643487334251404,,335,0.0002,,0.071171875,,-0.25918070718646047,-0.0017766170483082533,0.008236633,,,,,,,,,,,,,,,,,,,,,
38,353280,7,930,6.813276290893555,130.14,,,0.3160779467225075,,0.2,,0.28829723596572876,,0.13847962021827698,,340,0.0002,,0.0698046875,,-0.24216482251882554,-0.00030413856264203785,0.007763346,,,,,,,,,,,,,,,,,,,,,
44,358400,8,916,6.992490291595459,129.9,,,0.2912984193861485,,0.2,,0.3682578206062317,,0.11458203941583633,,345,0.0002,,0.0613671875,,-0.2555011323094368,-0.0013875764096155762,0.0072232834,,,,,,,,,,,,,,,,,,,,,
51,363520,9,903,6.657865047454834,142.38,,,0.3238430765271187,,0.2,,0.3673819303512573,,0.13427798449993134,,350,0.0002,,0.0695703125,,-0.2801454934477806,-0.0008827509544789791,0.009854974,,,,,,,,,,,,,,,,,,,,,
57,368640,10,894,6.812993049621582,137.97,,,0.33584569454193114,,0.2,,0.44405537843704224,,0.14217513799667358,,355,0.0002,,0.0635546875,,-0.27167240276932714,-0.0003195253713056445,0.006466425,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4020992112159729,,0.2,,0.421170711517334,,0.19698761403560638,,360,0.0002,,0.055625,,-0.252922286093235,-0.0004763394268229604,0.0063864426,0.96,0,59.43669825957698,2,113.33,1.7710982210272228,256000,7.280064589977265,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.52,1,120.57870914883772,2,194.93,4.581227527316017,256000,3.5128595352172853,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,256000,,1,0.0,6.75,0.96,0.52,0.96,0,83.2,0,0.43999999999999995,1,0.96,0
,,,,,,,,,,,,,,,,,,,,,,,,0.97,0,53.70723880446656,2,115.35,1.4724568576802242,256000,7.345352577231824,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.56,1,119.47137355868979,2,185.53,4.590902187650319,256000,3.8525963052362204,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,256000,,1,0.0,6.75,0.97,0.56,0.97,0,83.2,0,0.4099999999999999,1,0.97,0
,,,,,,,,,,,,,,,,,,,,,,,,0.98,0,47.54050483535067,2,112.98,1.1833344753885824,256000,7.4517532338202,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.48,1,120.51078416473773,2,204.47,4.68461927778851,256000,3.070683280080557,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,256000,,1,0.0,6.75,0.98,0.48,0.98,0,83.2,0,0.5,1,0.98,0
4,373760,1,1260,6.6318254470825195,153.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,378880,1,1693,6.456914901733398,186.59,0,440,1.1651550507545472,0.015,0.2,11,0.3760794997215271,0.0002,0.49444901943206787,3,365,0.0002,15,0.065546875,0,-0.2381667061150074,-0.0008676744857802987,0.009527775,,,,,,,,,,,,,,,,,,,,,
9,384000,2,1081,6.340375900268555,205.47,,,0.7173360726237297,,0.2,,0.3749796748161316,,0.29276978969573975,,370,0.0002,,0.0774609375,,-0.2688640643656254,-0.00011651053559035063,0.011605718,,,,,,,,,,,,,,,,,,,,,
15,389120,3,963,6.234676361083984,225.45,,,0.5117171835899353,,0.2,,0.07708334922790527,,0.2147456407546997,,375,0.0002,,0.0878515625,,-0.28726197093725203,-0.0011234944500029087,0.015696816,,,,,,,,,,,,,,,,,,,,,
22,394240,4,918,6.015407085418701,253.56,,,0.5076701164245605,,0.2,,0.13721704483032227,,0.16302646696567535,,380,0.0002,,0.0776171875,,-0.2805838096141815,0.000915928715839982,0.006695857,,,,,,,,,,,,,,,,,,,,,
28,399360,5,894,5.646815299987793,279.95,,,0.4793321618437767,,0.2,,0.09531062841415405,,0.2266424596309662,,385,0.0002,,0.0684765625,,-0.2794571688771248,0.0008594753942452371,0.009638891,,,,,,,,,,,,,,,,,,,,,
33,404480,6,912,5.920792102813721,274.07,,,0.4717942216631138,,0.2,,0.1224486231803894,,0.2153138816356659,,389,0.0002,,0.08652935606060606,,-0.2911797084591605,0.0032253070931994553,0.017189497,,,,,,,,,,,,,,,,,,,,,
40,409600,7,894,5.808874607086182,277.43,,,0.6882054975628853,,0.2,,0.13433247804641724,,0.4174633324146271,,394,0.0002,,0.06671875,,-0.3105543798208237,-0.0007961371028795838,0.006580959,,,,,,,,,,,,,,,,,,,,,
48,414720,8,836,5.665728569030762,289.68,,,0.478233308494091,,0.2,,0.12143212556838989,,0.15951783955097198,,399,0.0002,,0.086328125,,-0.3065301215648651,-0.00045751289464533327,0.011833007,,,,,,,,,,,,,,,,,,,,,
57,419840,9,800,5.737856388092041,289.7,,,0.5318134096264839,,0.2,,0.2948705554008484,,0.20421473681926727,,404,0.0002,,0.072109375,,-0.28420588076114656,-0.0012658115802332759,0.009509677,,,,,,,,,,,,,,,,,,,,,
64,424960,10,793,6.145383834838867,278.29,,,0.5374869480729103,,0.2,,0.31061965227127075,,0.2160951942205429,,409,0.0002,,0.075234375,,-0.2933986437320709,-0.0017445174977183341,0.0085887,,,,,,,,,,,,,,,,,,,,,
3,430080,1,1586,6.039066791534424,277.91,0,440,0.6599516928195953,0.014445333333333333,0.2,11,0.23938411474227905,0.00018293333333333335,0.27980995178222656,3,414,0.0002,15,0.08484375,51200,-0.3017739763855934,-0.0016583416191861032,0.010033263,,,,,,,,,,,,,,,,,,,,,
10,435200,2,980,5.886174201965332,284.24,,,0.42176404416561125,,0.2,,0.23047751188278198,,0.18408064544200897,,419,0.00018293333333333335,,0.0664453125,,-0.3116417548060417,-0.0011093433620408177,0.00709868,,,,,,,,,,,,,,,,,,,,,
17,440320,3,871,6.087408542633057,277.25,,,0.45284035325050354,,0.2,,0.25935131311416626,,0.195378378033638,,424,0.00018293333333333335,,0.076640625,,-0.3028835093975067,-0.001558595751412213,0.010002884,,,,,,,,,,,,,,,,,,,,,
24,445440,4,833,6.204401016235352,274.87,,,0.5607073003053665,,0.2,,0.26395583152770996,,0.29655730724334717,,429,0.00018293333333333335,,0.0684375,,-0.3068420571088791,0.0008235296141356229,0.0064428933,,,,,,,,,,,,,,,,,,,,,
31,450560,5,811,6.062526226043701,278.65,,,0.5541646385192871,,0.2,,0.32548707723617554,,0.32353487610816956,,434,0.00018293333333333335,,0.0740625,,-0.3101775699853897,-0.0006495605316013098,0.008557872,,,,,,,,,,,,,,,,,,,,,
38,455680,6,795,5.587193012237549,299.63,,,0.538529385626316,,0.2,,0.24286681413650513,,0.3950176537036896,,439,0.00018293333333333335,,0.0641796875,,-0.2855732415616512,-0.0024157850770279766,0.009023286,,,,,,,,,,,,,,,,,,,,,
