time/time_elapsed,time/iterations,curriculum/grid_size,curriculum/stage,rollout/ep_rew_mean,time/total_timesteps,curriculum/obs_quantity,curriculum/stage_timesteps,train/ent_coef,rollout/ep_len_mean,time/fps,curriculum/max_steps,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/clip_fraction,eval/stage,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/std_ep_length,eval/std_reward,eval/stage_timesteps
14,4,,,7.462994575500488,276480,,,,32.67,1424,,265,0.0001,0.13956096775829793,0.0021521980268880726,0.06286424398422241,0.7747166156768799,0.0071040317,0.2,-0.2438165545463562,0.0623046875,,,,,,,,
18,5,,,7.516391754150391,281600,,,,32.65,1408,,270,0.0001,0.14049617812037468,-0.001357775959186256,0.061989717185497284,0.7590347528457642,0.0053013563,0.2,-0.21993917390704154,0.056640625,,,,,,,,
21,6,,,7.564597129821777,286720,,,,30.69,1398,,275,0.0001,0.13518710300326348,0.0016090196883305908,0.05244597792625427,0.7662361860275269,0.0056962776,0.2,-0.21046258360147477,0.0602734375,,,,,,,,
26,7,,,7.378777980804443,291840,,,,32.61,1377,,280,0.0001,0.14589123584330083,0.0002672676602378488,0.04631810262799263,0.8096323013305664,0.005563398,0.2,-0.21089336410164833,0.0580859375,,,,,,,,
29,8,,,7.373102188110352,296960,,,,34.02,1373,,285,0.0001,0.14026298947632312,-0.0006852268008515239,0.09207217395305634,0.7897971868515015,0.005083245,0.2,-0.20050423443317414,0.0452734375,,,,,,,,
33,9,,,7.5619893074035645,302080,,,,31.5,1376,,290,0.0001,0.1604313663393259,-0.0010027182288467884,0.07345471531152725,0.8088258504867554,0.00634754,0.2,-0.21166947826743127,0.0553125,,,,,,,,
37,10,,,7.405852794647217,307200,,,,32.86,1359,,295,0.0001,0.14295023590326308,-0.0018560107634402812,0.06974320858716965,0.7858082056045532,0.0065615326,0.2,-0.20632605850696564,0.0495703125,,,,,,,,
,,,,,,,,,,,,300,0.0001,0.1396676006913185,6.238603964447975e-05,0.05095943808555603,0.8098487257957458,0.0036878109,0.2,-0.22448460012674332,0.056171875,1,0.96,7.132431614398956,36.52,1,37.43513857327097,2.157114896105557,307200
2,1,5,1,7.4667158126831055,312320,3,307200,0.0010000000000000009,32.46,1754,200,,,,,,,,,,,,,,,,,,
8,2,,,7.310914993286133,317440,,,,33.17,1276,,305,0.0001,0.1228508561104536,0.001084583168849349,0.05045207589864731,0.8425346612930298,0.0062470967,0.2,-0.22779029309749604,0.06328125,,,,,,,,
11,3,,,7.435670375823975,322560,,,,31.34,1309,,310,0.0001,0.16209510415792466,-0.0006769770989194512,0.15815357863903046,0.8870360851287842,0.006176257,0.2,-0.25240167036652567,0.0511328125,,,,,,,,
15,4,,,7.620364189147949,327680,,,,28.64,1345,,315,0.0001,0.2411382231116295,0.0016503443894907831,0.11403291672468185,0.6895588040351868,0.007153797,0.2,-0.2032173354923725,0.0473828125,,,,,,,,
19,5,,,7.2802605628967285,332800,,,,35.1,1346,,320,0.0001,0.2662287744879723,-0.0005728579219430685,0.0779099315404892,0.6878387928009033,0.0052926596,0.2,-0.17716166272759437,0.0421875,,,,,,,,
23,6,,,7.642534255981445,337920,,,,27.66,1334,,325,0.0001,0.17668113067746163,-0.0021074034040793775,0.07600542157888412,0.8628785610198975,0.0073304353,0.2,-0.23544904530048372,0.0646875,,,,,,,,
27,7,,,7.466596603393555,343040,,,,32.45,1320,,330,0.0001,0.08101214054971934,-0.004976974758319557,0.03947961702942848,0.6767505407333374,0.007799717,0.2,-0.1697615411877632,0.053671875,,,,,,,,
31,8,,,7.6168012619018555,348160,,,,28.97,1318,,335,0.0001,0.10738223858177662,-0.0007842704420909285,0.05399886891245842,0.7839481830596924,0.008578247,0.2,-0.1861731243133545,0.04921875,,,,,,,,
34,9,,,7.530954360961914,353280,,,,29.76,1320,,340,0.0001,0.06349671546369791,-0.0009866671729832888,0.037335969507694244,0.6772041320800781,0.00765028,0.2,-0.16311815798282622,0.0533203125,,,,,,,,
39,10,,,7.507091045379639,358400,,,,30.16,1310,,345,0.0001,0.060017188508063556,-0.00017715716268867254,0.018213029950857162,0.8100341558456421,0.009065348,0.2,-0.18543026670813562,0.0540234375,,,,,,,,
,,,,,,,,,,,,350,0.0001,0.07203234560787677,0.0008374837692826986,0.028063064441084862,0.8423672914505005,0.005498116,0.2,-0.16979391887784004,0.048203125,1,0.98,7.374221422672272,31.79,1,28.64447416169478,1.54333769541876,358400
2,1,5,1,7.618096828460693,363520,3,358400,0.0010000000000000009,28.05,1847,200,,,,,,,,,,,,,,,,,,
6,2,,,7.494272232055664,368640,,,,30.32,1519,,355,0.0001,0.07424047376960516,-0.0013835054449737071,0.02599336765706539,0.7453851699829102,0.005702696,0.2,-0.1645679834485054,0.0578515625,,,,,,,,
10,3,,,7.624227523803711,373760,,,,28.24,1445,,360,0.0001,0.14237801887094975,-0.0019859780883416532,0.05748789757490158,0.7145125865936279,0.0038261742,0.2,-0.1854047055542469,0.0410546875,,,,,,,,
14,4,,,7.483834266662598,378880,,,,31.83,1403,,365,0.0001,0.06258584063500167,-0.0011136310873553156,0.029820986092090607,0.7173607349395752,0.0075143785,0.2,-0.1523904839158058,0.048984375,,,,,,,,
18,5,,,7.469239711761475,384000,,,,31.7,1401,,370,0.0001,0.06401922944933176,0.0008717156248167157,0.027568522840738297,0.7818106412887573,0.0060302336,0.2,-0.1706701150536537,0.0546875,,,,,,,,
22,6,,,7.566739082336426,389120,,,,30.26,1391,,375,0.0001,0.12633756391704082,-0.0013775272667407989,0.062088944017887115,0.759296715259552,0.0053986735,0.2,-0.16883975267410278,0.0445703125,,,,,,,,
26,7,,,7.5082502365112305,394240,,,,30.6,1378,,380,0.0001,0.09422420356422663,0.0001712349709123373,0.04472840949892998,0.8025467395782471,0.005746721,0.2,-0.1561403914541006,0.0424609375,,,,,,,,
30,8,,,7.424267768859863,399360,,,,31.23,1354,,385,0.0001,0.10951254196465016,-0.00048698398750275375,0.03126641362905502,0.790508508682251,0.004653194,0.2,-0.15862375155091285,0.035390625,,,,,,,,
34,9,,,7.08653450012207,404480,,,,36.06,1318,,390,0.0001,0.10249582536518574,-0.00014211810659617185,0.044032495468854904,0.8410263657569885,0.0060637505,0.2,-0.17389238327741624,0.053203125,,,,,,,,
39,10,,,7.548875331878662,409600,,,,28.5,1295,,395,0.0001,0.14989456243813037,-4.4007925316691395e-06,0.0627221018075943,0.8697913289070129,0.0056029027,0.2,-0.19775358855724334,0.0571484375,,,,,,,,
,,,,,,,,,,,,400,0.0001,0.12268090546131134,0.0008610703237354755,0.09665612876415253,0.7638674378395081,0.0036063395,0.2,-0.14257651425898074,0.03421875,1,0.98,7.385630548000336,31.23,1,25.458929671138968,1.6613857146784106,409600
3,1,5,1,7.63841438293457,414720,3,409600,0.0010000000000000009,27.41,1340,200,,,,,,,,,,,,,,,,,,
8,2,,,7.6522908210754395,419840,,,,27.43,1218,,405,0.0001,0.1360847906768322,0.00016516996081918477,0.060488805174827576,0.7771525382995605,0.0076216334,0.2,-0.16609144791960717,0.053046875,,,,,,,,
12,3,,,7.569943428039551,424960,,,,29.9,1198,,410,0.0001,0.08654190599918365,-0.00029816160909831526,0.06218962371349335,0.8145561814308167,0.0053183,0.2,-0.1354290507733822,0.0331640625,,,,,,,,
17,4,,,7.6406025886535645,430080,,,,27.46,1183,,415,0.0001,0.1628156192600727,-0.0016288974182680248,0.07047934085130692,0.717862606048584,0.0038350602,0.2,-0.1404425573348999,0.045,,,,,,,,
21,5,,,7.49793815612793,435200,,,,30.41,1176,,420,0.0001,0.09116649758070708,0.00028725679963827134,0.022011833265423775,0.759684681892395,0.0080390405,0.2,-0.1345240070670843,0.036875,,,,,,,,
26,6,,,7.6178693771362305,440320,,,,27.65,1166,,425,0.0001,0.12316355425864459,0.00022467012051492928,0.06009228155016899,0.854028582572937,0.0048692217,0.2,-0.18205710023641586,0.0521875,,,,,,,,
30,7,,,7.624614238739014,445440,,,,28.12,1161,,430,0.0001,0.1149889475852251,-0.0012805007537826896,0.07143685221672058,0.7751744389533997,0.006784463,0.2,-0.12950217820703983,0.038046875,,,,,,,,
35,8,,,7.427448749542236,450560,,,,32.99,1157,,435,0.0001,0.13174134373664856,-0.002294970159418881,0.04491439461708069,0.658043622970581,0.007520497,0.2,-0.1405081633478403,0.0477734375,,,,,,,,
40,9,,,7.6388349533081055,455680,,,,27.75,1147,,440,0.0001,0.13119859203696252,-0.00152159015648067,0.07984647154808044,0.8058276176452637,0.0082538435,0.2,-0.18630471989512443,0.057265625,,,,,,,,
44,10,,,7.542426109313965,460800,,,,28.95,1151,,445,0.0001,0.05798802156001329,-0.0033125603618100285,0.029293876141309738,0.6546890735626221,0.0076479157,0.2,-0.12174331143498421,0.0473046875,,,,,,,,
,,,,,,,,,,,,450,0.0001,0.055712564066052433,0.00019890494644641876,0.018985923379659653,0.7559817433357239,0.007356502,0.2,-0.1305521585047245,0.0420703125,1,0.98,7.3557385420799255,31.78,1,28.640733230837508,1.7141159014198253,460800
2,1,5,1,7.636609077453613,465920,3,460800,0.0010000000000000009,27.43,1926,200,,,,,,,,,,,,,,,,,,
6,2,,,7.274125576019287,471040,,,,35.18,1512,,455,0.0001,0.055035809986293316,-0.00034403016325086356,0.02796086296439171,0.7917096018791199,0.007574045,0.2,-0.13324891671538353,0.041875,,,,,,,,
10,3,,,7.581426620483398,476160,,,,29.51,1456,,460,0.0001,0.1269772781431675,-0.001104224775917828,0.04832664877176285,0.8464423418045044,0.0043292623,0.2,-0.1875486396253109,0.0498046875,,,,,,,,
14,4,,,7.638795852661133,481280,,,,27.48,1430,,465,0.0001,0.10954340599477291,-0.0008771219942718744,0.05178214982151985,0.6919182538986206,0.0039532813,0.2,-0.11518768914043903,0.0348046875,,,,,,,,
18,5,,,7.615517616271973,486400,,,,28.31,1421,,470,0.0001,0.05444050289690495,-0.0013297102460637688,0.03530031442642212,0.6122047901153564,0.012783463,0.2,-0.10771726563572884,0.046640625,,,,,,,,
21,6,,,7.440340995788574,491520,,,,32.44,1417,,475,0.0001,0.049238080363720654,-0.0012270685518160462,0.021695436909794807,0.6853377819061279,0.0075425543,0.2,-0.10381130054593087,0.0401953125,,,,,,,,
25,7,,,7.601978302001953,496640,,,,28.68,1405,,480,0.0001,0.08106992613524198,-0.0032633971096947788,0.04554618522524834,0.7193070650100708,0.0097593255,0.2,-0.14322332046926023,0.055078125,,,,,,,,
29,8,,,7.64383602142334,501760,,,,27.35,1400,,485,0.0001,0.05679256867617369,-0.0020385261112824083,0.02278643473982811,0.7365462779998779,0.005885396,0.2,-0.11448871850967407,0.041796875,,,,,,,,
32,9,,,7.635222911834717,506880,,,,27.79,1401,,490,0.0001,0.03304865619167686,-0.0006664994545280933,0.037101343274116516,0.7426700592041016,0.0037511035,0.2,-0.09727459840476513,0.034296875,,,,,,,,
36,10,,,7.556601524353027,512000,,,,28.5,1398,,495,0.0001,0.029796292930841448,-0.0007197128748521208,0.012514344416558743,0.7987719774246216,0.0035885037,0.2,-0.10756566271185874,0.0371875,,,,,,,,
,,,,,,,,,,,,500,0.0001,0.03628639286383986,-0.0021329787094146015,0.0031534014269709587,0.7886439561843872,0.004676175,0.2,-0.12582777291536332,0.042421875,1,0.96,7.156232862472534,34.61,1,34.90125928960157,2.3030831880857514,512000
2,1,5,1,7.45339822769165,517120,3,512000,0.0010000000000000009,31.66,2019,200,,,,,,,,,,,,,,,,,,
6,2,,,7.616141319274902,522240,,,,27.81,1589,,505,0.0001,0.06495725482702255,-0.003355648056603968,0.020799661055207253,0.8156986236572266,0.0042642336,0.2,-0.1615915070474148,0.0382421875,,,,,,,,
10,3,,,7.5186309814453125,527360,,,,29.87,1511,,510,0.0001,0.05101389672607184,-0.00120630769059062,0.020213773474097252,0.7445374727249146,0.0045540915,0.2,-0.11041419193148613,0.03796875,,,,,,,,
13,4,,,7.598397731781006,532480,,,,28.78,1475,,515,0.0001,0.04998751349747181,-0.004746655775234103,0.018740061670541763,0.81564861536026,0.007169603,0.2,-0.12996380180120468,0.0445703125,,,,,,,,
17,5,,,7.6229095458984375,537600,,,,27.92,1466,,520,0.0001,0.06677572343498468,-0.001007430381141603,0.02121078595519066,0.750193178653717,0.004575649,0.2,-0.12433722585439683,0.0409765625,,,,,,,,
21,6,,,7.5902791023254395,542720,,,,29.09,1458,,525,0.0001,0.06806982140988112,-0.0008042207872495055,0.032668404281139374,0.8125189542770386,0.0053210324,0.2,-0.145222375318408,0.052265625,,,,,,,,
24,7,,,7.575852870941162,547840,,,,29.5,1455,,530,0.0001,0.10720662772655487,-0.0023522437829524277,0.0485604926943779,0.6979069709777832,0.003623347,0.2,-0.1371969097107649,0.0362109375,,,,,,,,
28,8,,,7.6388020515441895,552960,,,,27.29,1428,,535,0.0001,0.060608213543891905,-0.001294971820898354,0.03601700812578201,0.7888166904449463,0.0073828427,0.2,-0.1423883906006813,0.038828125,,,,,,,,
32,9,,,7.646420955657959,558080,,,,27.3,1416,,540,0.0001,0.0738234543800354,-0.003512501074001193,0.03677288070321083,0.791341245174408,0.00458155,0.2,-0.1381097749620676,0.0454296875,,,,,,,,
36,10,,,7.549011707305908,563200,,,,28.34,1405,,545,0.0001,0.03781483454629779,-0.00014327185694128274,0.006580066867172718,0.6614844799041748,0.005776462,0.2,-0.1115428403019905,0.0375390625,,,,,,,,
,,,,,,,,,,,,550,0.0001,0.038696402721107005,-0.00012878977227956056,0.011247222311794758,0.7727535367012024,0.002715849,0.2,-0.12594799898564815,0.0345703125,1,0.97,7.309710123538971,31.05,1,30.108595118337885,2.0257569178755572,563200
2,1,5,1,7.420988082885742,568320,3,563200,0.0010000000000000009,30.7,1957,200,,,,,,,,,,,,,,,,,,
6,2,,,7.6484150886535645,573440,,,,26.61,1533,,555,0.0001,0.05214933600276708,-0.003199765644967556,0.012801301665604115,0.8249901533126831,0.00358916,0.2,-0.15905778862535955,0.04109375,,,,,,,,
10,3,,,7.483505725860596,578560,,,,30.61,1488,,560,0.0001,0.052351185977458956,-0.0008712008688598872,0.01729777455329895,0.7054033875465393,0.006050838,0.2,-0.10840122058987617,0.0367578125,,,,,,,,
13,4,,,7.6642560958862305,583680,,,,26.09,1464,,565,0.0001,0.056658008322119716,-0.004938587844371796,0.02323950082063675,0.7536749839782715,0.005193764,0.2,-0.1531491657346487,0.051484375,,,,,,,,
17,5,,,7.654085636138916,588800,,,,26.59,1453,,570,0.0001,0.058641423508524894,-0.004286215542815625,0.0035041682422161102,0.8037965893745422,0.004408495,0.2,-0.1457543481886387,0.0446484375,,,,,,,,
21,6,,,7.629642486572266,593920,,,,27.97,1444,,575,0.0001,0.038054952807724474,-0.002259996635839343,0.015556896105408669,0.7539188861846924,0.005453237,0.2,-0.10818151868879795,0.0401953125,,,,,,,,
25,7,,,7.419414520263672,599040,,,,31.09,1433,,580,0.0001,0.03852841479703784,-0.0033254809211939575,0.011502214707434177,0.7153991460800171,0.0052451105,0.2,-0.11642375931143761,0.0327734375,,,,,,,,
28,8,,,7.6095685958862305,604160,,,,28.44,1424,,585,0.0001,0.039830680172890424,-0.004629399124532938,0.02027016505599022,0.7709345817565918,0.006394653,0.2,-0.15226906687021255,0.047890625,,,,,,,,
32,9,,,7.62945556640625,609280,,,,27.04,1416,,590,0.0001,0.061539876013994216,-0.0030892809480428697,0.025746632367372513,0.7899613380432129,0.004855209,0.2,-0.13746480979025363,0.034453125,,,,,,,,
36,10,,,7.6057047843933105,614400,,,,29.24,1406,,595,0.0001,0.08843337249010802,-0.0035587614960968495,0.04823063313961029,0.8081814646720886,0.0064755157,0.2,-0.2172403746843338,0.0528515625,,,,,,,,
,,,,,,,,,,,,600,0.0001,0.06760511264204978,-0.003248883164487779,0.021156400442123413,0.7433469295501709,0.008397486,0.2,-0.14190192118287087,0.04875,1,1.0,7.656766877174378,26.51,1,5.164290851607799,0.09284894880703265,614400
,,,,,,,,,,,,,,,,,,,,,,1,0.97,7.347596430778504,30.93,1,29.930337452157133,1.8468391442272365,614400
2,1,5,1,7.533608436584473,619520,3,614400,0.0010000000000000009,29.03,1883,200,,,,,,,,,,,,,,,,,,
6,2,,,7.619369983673096,624640,,,,28.29,1490,,605,0.0001,0.04583010323345661,-0.002749678040854633,0.023538863286376,0.7946504950523376,0.00495473,0.2,-0.13704782232642174,0.03421875,,,,,,,,
10,3,,,7.6597161293029785,629760,,,,26.3,1450,,610,0.0001,0.08051719073206186,-0.00012006976176053286,0.015794340521097183,0.698091983795166,0.0034506195,0.2,-0.13837798178195954,0.0387890625,,,,,,,,
14,4,,,7.636659622192383,634880,,,,27.32,1387,,615,0.0001,0.05830442616716027,-0.0017963838297873735,0.029299894347786903,0.7271507978439331,0.0056928108,0.2,-0.12408039160072803,0.0344921875,,,,,,,,
18,5,,,7.633580207824707,640000,,,,27.1,1389,,620,0.0001,0.04644233483821154,-0.004297251724638045,0.010985069908201694,0.7932642698287964,0.00708194,0.2,-0.16218847423791885,0.0469921875,,,,,,,,
22,6,,,7.278823375701904,645120,,,,33.49,1378,,625,0.0001,0.0266950230486691,0.00048798460513353346,0.0038832025602459908,0.8076528310775757,0.0070533096,0.2,-0.09945606961846351,0.03734375,,,,,,,,
26,7,,,7.6517510414123535,650240,,,,26.68,1363,,630,0.0001,0.07643412556499243,-0.0005895925965160131,0.033010102808475494,0.8179758191108704,0.0047122412,0.2,-0.18404053211212157,0.042890625,,,,,,,,
30,8,,,7.667046070098877,655360,,,,26.0,1349,,635,0.0001,0.029925472997128964,-0.0049409964913502335,0.0021606096997857094,0.7650458812713623,0.0050533265,0.2,-0.09590489111840725,0.0330078125,,,,,,,,
34,9,,,7.625710964202881,660480,,,,27.05,1348,,640,0.0001,0.022381586451083423,0.0004399213381111622,-0.005926928017288446,0.7743645906448364,0.0072021983,0.2,-0.08906636267900467,0.0336328125,,,,,,,,
38,10,,,7.4827446937561035,665600,,,,30.31,1345,,645,0.0001,0.028918776595965028,-0.002041935259476304,0.0037207137793302536,0.8104483485221863,0.0047784983,0.2,-0.1032479103654623,0.03828125,,,,,,,,
,,,,,,,,,,,,650,0.0001,0.0628881261870265,-0.0030821807449683547,0.013020609505474567,0.7992634177207947,0.005216925,0.2,-0.1754315723478794,0.049921875,1,0.95,7.027522702217102,35.8,1,40.38985021017037,2.6374940371950437,665600
2,1,5,1,7.516217231750488,670720,3,665600,0.0010000000000000009,28.62,1815,200,,,,,,,,,,,,,,,,,,
7,2,,,7.640443801879883,675840,,,,27.18,1449,,655,0.0001,0.05282249290496111,-0.0026504810806363822,0.026393316686153412,0.8336838483810425,0.006095243,0.2,-0.13597065582871437,0.041484375,,,,,,,,
11,3,,,7.515801429748535,680960,,,,29.29,1396,,660,0.0001,0.04375908546149731,-0.001262854398228228,0.008927734568715096,0.6665599346160889,0.007150598,0.2,-0.08997908532619477,0.0321875,,,,,,,,
14,4,,,7.675029277801514,686080,,,,25.45,1384,,665,0.0001,0.060630706809461116,-0.002217357181943953,0.010343126952648163,0.791395366191864,0.005587741,0.2,-0.14375372298061848,0.05203125,,,,,,,,
18,5,,,7.631028652191162,691200,,,,27.21,1367,,670,0.0001,0.04131080389022827,-0.00022951514460146428,0.03352366387844086,0.8008117079734802,0.004296805,0.2,-0.1186184561997652,0.033203125,,,,,,,,
24,6,,,7.6673760414123535,696320,,,,25.78,1264,,675,0.0001,0.05801529873162508,-0.0019184762239456176,0.004951009526848793,0.6957103610038757,0.0064380937,0.2,-0.11281406179070473,0.0444140625,,,,,,,,
30,7,,,7.5257673263549805,701440,,,,28.83,1190,,680,0.0001,0.032416907735168934,-0.0011100888065993786,0.010894112288951874,0.7466411590576172,0.0029023606,0.2,-0.08733236998319625,0.0244140625,,,,,,,,
36,8,,,7.624131679534912,706560,,,,27.47,1128,,685,0.0001,0.05203816208988428,-0.0020874085649847983,0.029520411044359207,0.7865594029426575,0.0060816747,0.2,-0.145389256849885,0.0508984375,,,,,,,,
41,9,,,7.658283710479736,711680,,,,26.58,1119,,690,0.0001,0.045268745105713604,0.0013238414516672493,0.010167177766561508,0.7158312797546387,0.004156557,0.2,-0.08913678050041199,0.0333203125,,,,,,,,
45,10,,,7.6323466300964355,716800,,,,27.13,1114,,695,0.0001,0.034003662541508675,-0.0010764869255945086,0.02163119614124298,0.7065365314483643,0.005415979,0.2,-0.09613722696900368,0.03390625,,,,,,,,
,,,,,,,,,,,,700,0.0001,0.02422634979709983,-0.0011734088463708759,0.0036786776036024094,0.7941389679908752,0.004245806,0.2,-0.0864755243435502,0.0294921875,1,0.98,7.301301069259644,33.37,1,34.43592745955886,1.810576916858504,716800
3,1,5,1,7.622528076171875,721920,3,716800,0.0010000000000000009,27.45,1464,200,,,,,,,,,,,,,,,,,,
8,2,,,7.5428242683410645,727040,,,,28.21,1177,,705,0.0001,0.029612632524222134,-0.0003908033575862646,0.006418931297957897,0.7960352897644043,0.0058973664,0.2,-0.10195363745093346,0.0415625,,,,,,,,
13,3,,,7.624091148376465,732160,,,,27.6,1143,,710,0.0001,0.04141420179978013,-0.0026470477506518363,0.009854814037680626,0.7815490961074829,0.008011332,0.2,-0.10724290631711483,0.035859375,,,,,,,,
18,4,,,7.53092098236084,737280,,,,28.9,1112,,715,0.0001,0.03043093116953969,-0.0013664134708233177,0.013039732351899147,0.8358126878738403,0.006133821,0.2,-0.10197386540472507,0.0340625,,,,,,,,
23,5,,,7.569255828857422,742400,,,,29.29,1079,,720,0.0001,0.03905295671895146,-0.005541784162633121,-0.008174678310751915,0.8651152849197388,0.004644432,0.2,-0.13267795220017434,0.047578125,,,,,,,,
28,6,,,7.647909641265869,747520,,,,26.72,1071,,725,0.0001,0.04047480870038271,-0.0027099233260378243,-0.004396950826048851,0.8584209084510803,0.0031980053,0.2,-0.11908089950680732,0.0394921875,,,,,,,,
33,7,,,7.656648635864258,752640,,,,26.1,1070,,730,0.0001,0.09402056824415922,-0.002270660325884819,0.061443936079740524,0.7483841180801392,0.0050906134,0.2,-0.1398228657245636,0.043203125,,,,,,,,
38,8,,,7.622495174407959,757760,,,,27.39,1067,,735,0.0001,0.05218906328082085,-0.0040645354753360155,0.023412812501192093,0.787570595741272,0.004387255,0.2,-0.10732341825962066,0.0394140625,,,,,,,,
43,9,,,7.618642807006836,762880,,,,27.41,1069,,740,0.0001,0.03676560809835792,-0.0014572209073230623,0.013106096535921097,0.753406286239624,0.005652503,0.2,-0.09408829212188721,0.034609375,,,,,,,,
48,10,,,7.632455348968506,768000,,,,27.52,1063,,745,0.0001,0.07642585176974535,-0.002849389952607453,0.01840447261929512,0.78446364402771,0.005243228,0.2,-0.13804367862641811,0.0430078125,,,,,,,,
,,,,,,,,,,,,750,0.0001,0.07748286865651607,-0.0013456806587055325,0.03586529195308685,0.7751057147979736,0.0047773877,0.2,-0.13428427688777447,0.043515625,1,1.0,7.6466987466812135,25.99,1,11.155711541627454,0.29725808733209297,768000
,,,,,,,,,,,,,,,,,,,,,,1,0.96,7.144130551815033,34.75,1,38.53501654339855,2.264686944432284,768000
3,1,5,1,7.641540050506592,773120,3,768000,0.0010000000000000009,26.91,1356,200,,,,,,,,,,,,,,,,,,
8,2,,,7.654722213745117,778240,,,,26.51,1180,,755,0.0001,0.04386803632602096,-0.0029692732030525805,0.017008863389492035,0.7080320119857788,0.0061754254,0.2,-0.08901332341134548,0.0351171875,,,,,,,,
13,3,,,7.440704822540283,783360,,,,30.2,1148,,760,0.0001,0.03132596815004945,-0.00019813686842098832,0.010696900077164173,0.7388670444488525,0.0052100513,0.2,-0.08287079982459546,0.0296875,,,,,,,,
18,4,,,7.5197954177856445,788480,,,,28.52,1115,,765,0.0001,0.04106547171249986,-0.0005284425662830472,0.02933378703892231,0.7969770431518555,0.005366835,0.2,-0.11281085327267647,0.036953125,,,,,,,,
22,5,,,7.325705051422119,793600,,,,33.96,1117,,770,0.0001,0.06257151182740926,-0.0037955521326512097,0.03178984671831131,0.7536410093307495,0.0057190717,0.2,-0.13286588951945305,0.040234375,,,,,,,,
26,6,,,7.599495887756348,798720,,,,29.31,1147,,775,0.0001,0.11439118839800358,-0.0049947916809469466,0.04372652247548103,0.8210214972496033,0.0065317163,0.2,-0.2176164309680462,0.0519921875,,,,,,,,
30,7,,,7.565603256225586,803840,,,,29.86,1167,,780,0.0001,0.11472295090556145,-0.0014109524525701999,0.049331385642290115,0.634372353553772,0.0047464008,0.2,-0.1359607446193695,0.044375,,,,,,,,
35,8,,,7.656466484069824,808960,,,,26.18,1166,,785,0.0001,0.0698392042890191,-0.003070602607913315,0.020670855417847633,0.760149359703064,0.0050324285,0.2,-0.12660911075770856,0.0380078125,,,,,,,,
39,9,,,7.642755031585693,814080,,,,27.05,1170,,790,0.0001,0.03284233080223203,-0.0047295590816065665,0.01586083509027958,0.7367039322853088,0.005070762,0.2,-0.08597475446760655,0.0312109375,,,,,,,,
43,10,,,7.673648834228516,819200,,,,25.22,1171,,795,0.0001,0.020772767458111047,-0.00017904774285852908,0.0087118586525321,0.813059389591217,0.0077349218,0.2,-0.0809096921607852,0.0314453125,,,,,,,,
,,,,,,,,,,,,800,0.0001,0.02409813984297216,-0.005000937092117966,0.019841179251670837,0.8441612720489502,0.005315525,0.2,-0.10446193121373654,0.0429296875,1,1.0,7.630818033218384,26.64,1,15.98969668255155,0.4784317764758442,819200
,,,,,,,,,,,,,,,,,,,,,,1,0.99,7.54070442199707,27.8,1,17.938784797192923,1.2539549407514703,819200
,,,,,,,,,,,,,,,,,,,,,,1,0.98,7.3934544610977175,29.84,1,26.595759060421642,1.7613205865935484,819200
2,1,5,1,7.466426372528076,824320,3,819200,0.0010000000000000009,31.19,1846,200,,,,,,,,,,,,,,,,,,
7,2,,,7.315546035766602,829440,,,,34.08,1323,,805,0.0001,0.10880851186811924,-0.003926298525184393,0.027623390778899193,0.8295020461082458,0.004752899,0.2,-0.19796598106622695,0.0456640625,,,,,,,,
12,3,,,7.525216579437256,834560,,,,28.86,1241,,810,0.0001,0.11941230751574039,-0.0023255407297983768,0.05767756327986717,0.8411242961883545,0.0047860006,0.2,-0.19493201449513436,0.0384375,,,,,,,,
17,4,,,7.525381088256836,839680,,,,28.71,1201,,815,0.0001,0.07980424787849189,-0.004064319832250476,0.04880139231681824,0.8057212829589844,0.0052801543,0.2,-0.11651630938053131,0.0312109375,,,,,,,,
21,5,,,7.4083638191223145,844800,,,,31.04,1177,,820,0.0001,0.09332673229277134,-0.0016455021360889078,0.06715759634971619,0.7613027095794678,0.0031598427,0.2,-0.12182879455387592,0.031171875,,,,,,,,
26,6,,,7.55451774597168,849920,,,,27.83,1161,,825,0.0001,0.09272596254944801,-0.0019263254338875413,0.054003871977329254,0.8773834109306335,0.005862648,0.2,-0.17084974236786366,0.03921875,,,,,,,,
31,7,,,7.665250778198242,855040,,,,26.04,1146,,830,0.0001,0.04365155696868896,-0.0018626364413648843,0.024369969964027405,0.8851765990257263,0.0057243495,0.2,-0.10619833588600158,0.03546875,,,,,,,,
36,8,,,7.334768295288086,860160,,,,31.63,1116,,835,0.0001,0.09071564459309135,-0.0027512425830414924,0.04661145061254501,0.8555606603622437,0.007399873,0.2,-0.1053036163301812,0.03278028350515464,,,,,,,,
41,9,,,7.626682758331299,865280,,,,27.76,1109,,840,0.0001,0.09541226893663407,-0.004134475733153522,0.05785875394940376,0.8953368663787842,0.006205599,0.2,-0.1617287254333496,0.0393359375,,,,,,,,
46,10,,,7.585608005523682,870400,,,,28.87,1107,,845,0.0001,0.09221867308020591,-5.6289196945726874e-05,0.02252950891852379,0.796912431716919,0.0041771205,0.2,-0.11409208983182907,0.0403125,,,,,,,,
