time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/value_loss
1,1946,2,875520,-0.47930792659521104,0.496023952960968,0.0138610825,0.10841796875,0.11546151340007782,0.2,1688,0.0001,-0.006252448209561407,0.25983961783349513
2,1237,8,880640,-0.5254525861144066,0.48518091440200806,0.011387398,0.10716796875,0.11483830213546753,0.2,1698,0.0001,-0.007082834481261671,0.299442134052515
3,1099,13,885760,-0.5111917571723461,0.38666731119155884,0.014123316,0.10869140625,0.14627057313919067,0.2,1708,0.0001,-0.006808134051971138,0.31068653270602226
4,1037,19,890880,-0.4878916275501251,0.35301077365875244,0.011025479,0.10408203125,0.10738421231508255,0.2,1718,0.0001,-0.0072027913737110795,0.33825787238776683
5,1029,24,896000,-0.5037176185846328,0.45337891578674316,0.010033715,0.09107421875,0.13627837598323822,0.2,1728,0.0001,-0.004839516712818295,0.33583230145275594
6,1012,30,901120,-0.5211660628020763,0.4354236125946045,0.009223593,0.091015625,0.08114077895879745,0.2,1738,0.0001,-0.004815230709500611,0.3159379081428051
7,999,35,906240,-0.5253097300231456,0.41878020763397217,0.010764254,0.10572265625,0.08349066972732544,0.2,1748,0.0001,-0.007375754648819566,0.24309852845966817
8,996,41,911360,-0.5738038048148155,0.4199877381324768,0.012958745,0.12115234375,0.09239290654659271,0.2,1758,0.0001,-0.0079718341503758,0.2589454563707113
9,998,46,916480,-0.560316099524498,0.4634886384010315,0.01258147,0.11595703125,0.07793516665697098,0.2,1768,0.0001,-0.008126267660409213,0.22981388367712496
10,999,51,921600,-0.5170583920180798,0.403190553188324,0.010809777,0.10068359375,0.14643420279026031,0.2,1778,0.0001,-0.009461287364829332,0.3029704622924328
1,2290,2,926720,-0.4929676865041256,0.4354366064071655,0.008833315,0.0867578125,0.07207681983709335,0.2,1788,0.0001,-0.0055043917428702115,0.29581931449472904
2,1398,7,931840,-0.5187555067241192,0.3788180947303772,0.010049245,0.09515625,0.14360959827899933,0.2,1798,0.0001,-0.006783969083335251,0.3559050014615059
3,1261,12,936960,-0.5180074022710324,0.30515027046203613,0.011477446,0.11255859375,0.06063396483659744,0.2,1808,0.0001,-0.008481084080412983,0.26878741607069967
4,1197,17,942080,-0.5220989464223385,0.47959810495376587,0.010924211,0.11037109375,0.05228857696056366,0.2,1818,0.0001,-0.0042205366608686744,0.21583174724131823
5,1159,22,947200,-0.5160509997606277,0.6552319526672363,0.015328114,0.11060546875,0.07838854938745499,0.2,1828,0.0001,-0.007449648745823652,0.27335466373711825
6,1137,27,952320,-0.5567159658670425,0.6385636925697327,0.0133677395,0.107109375,0.0998520478606224,0.2,1838,0.0001,-0.00981339845340699,0.26001106552779674
7,1117,32,957440,-0.5377210605144501,0.601395845413208,0.011787744,0.10634765625,0.1391773819923401,0.2,1848,0.0001,-0.007785843720193952,0.29851860500872135
8,1146,35,962560,-0.5406215039940624,0.5503154397010803,0.0133624235,0.08527800324675325,0.14567886292934418,0.2,1852,0.0001,-0.0014686517707713238,0.35940486637802865
9,1124,40,967680,-0.5197928211092949,0.43285274505615234,0.011745646,0.103203125,0.11725114285945892,0.2,1862,0.0001,-0.008314054987858982,0.3714541691541672
10,1113,45,972800,-0.5005172950029373,0.32923024892807007,0.012340083,0.11263671875,0.07934056222438812,0.2,1872,0.0001,-0.008646440466400236,0.26111055810004474
1,2193,2,977920,-0.5374510461091995,0.23255401849746704,0.010785719,0.10166015625,0.11399556696414948,0.2,1882,0.0001,-0.006808012740220875,0.3105727229267359
2,1287,7,983040,-0.5255098770558834,0.20440644025802612,0.012274257,0.12875,0.14665721356868744,0.2,1892,0.0001,-0.0075237359921447935,0.29576586119830606
3,1169,13,988160,-0.5720217201113701,0.3918263912200928,0.014891984,0.1140234375,0.06844689697027206,0.2,1902,0.0001,-0.009611446200869978,0.23639556266367434
4,1124,18,993280,-0.5715455535054207,0.3363303542137146,0.011633625,0.1150390625,0.08135177940130234,0.2,1912,0.0001,-0.0086840096488595,0.25430488161742687
5,1100,23,998400,-0.5647134581208229,0.38292956352233887,0.010088136,0.0953125,0.10374142229557037,0.2,1922,0.0001,-0.006310468865558505,0.2504278241097927
6,1085,28,1003520,-0.555587208122015,0.5131822824478149,0.011544039,0.10470703125,0.041671913117170334,0.2,1932,0.0001,-0.008876844726037234,0.18079385247081517
7,1076,33,1008640,-0.5754005274176598,0.5084905624389648,0.01265383,0.10111328125,0.06960505247116089,0.2,1942,0.0001,-0.006877537099644542,0.1694532109797001
8,1069,38,1013760,-0.5696196563541889,0.549895167350769,0.014685584,0.1135546875,0.070778489112854,0.2,1952,0.0001,-0.008123213099315763,0.16487303726375102
9,1061,43,1018880,-0.5349326242506504,0.36982589960098267,0.010991455,0.11251953125,0.048698894679546356,0.2,1962,0.0001,-0.009297524834983051,0.18416944820433856
10,1054,48,1024000,-0.5208305977284908,0.4736379384994507,0.0135611,0.11501953125,0.05766015127301216,0.2,1972,0.0001,-0.009927391281817109,0.22210124988108873
1,2286,2,1029120,-0.5063879184424878,0.5624938607215881,0.01264329,0.10310546875,0.04132244735956192,0.2,1982,0.0001,-0.007813025874784217,0.22354634936898946
2,1421,7,1034240,-0.5109259106218815,0.5863451957702637,0.014908743,0.11927734375,0.07568050920963287,0.2,1992,0.0001,-0.007997741943690927,0.2291755583882332
3,1278,12,1039360,-0.4837441828846931,0.48223215341567993,0.013594197,0.10923828125,0.07165610790252686,0.2,2002,0.0001,-0.009552851927001029,0.24878527149558066
4,1222,16,1044480,-0.5086503221094608,0.6969102025032043,0.011411227,0.10537109375,0.028644680976867676,0.2,2012,0.0001,-0.008187407990917564,0.18905879866331815
5,1175,21,1049600,-0.5230270393192769,0.6118128299713135,0.013887321,0.10703125,0.06993314623832703,0.2,2022,0.0001,-0.005431006860453636,0.2318729652836919
6,1145,26,1054720,-0.5006107203662395,0.5783507823944092,0.013225977,0.1043359375,0.10943355411291122,0.2,2032,0.0001,-0.008729104939848185,0.3059654451161623
7,1126,31,1059840,-0.4594566497206688,0.4967634081840515,0.009292212,0.0996875,0.1237848773598671,0.2,2042,0.0001,-0.004989695530384779,0.2691869006305933
8,1104,37,1064960,-0.4888493314385414,0.3405401110649109,0.009338713,0.0983984375,0.05513196811079979,0.2,2052,0.0001,-0.008820684049278498,0.2097399402409792
9,1092,42,1070080,-0.5009323360025882,0.4509962797164917,0.011505219,0.09765625,0.0761667862534523,0.2,2062,0.0001,-0.009305284041911364,0.19896103885024785
10,1084,47,1075200,-0.4367079697549343,0.5434348583221436,0.009268478,0.08548828125,0.05463433265686035,0.2,2072,0.0001,-0.005514210043475032,0.20616199404001237
1,2233,2,1080320,-0.4986354778707027,0.3731493353843689,0.011046452,0.09408203125,0.03272682800889015,0.2,2082,0.0001,-0.007145060362527147,0.26974749580025675
2,1369,7,1085440,-0.5047620192170144,0.334412157535553,0.01144497,0.1028125,0.0699639618396759,0.2,2092,0.0001,-0.008803685286547989,0.23714210584759712
3,1240,12,1090560,-0.5382860262691974,0.41441160440444946,0.012836275,0.1130078125,0.11051224917173386,0.2,2102,0.0001,-0.006824926342815161,0.2553887413814664
4,1173,17,1095680,-0.5416441249847412,0.2844260334968567,0.012918639,0.109921875,0.0645022913813591,0.2,2112,0.0001,-0.007859657837543636,0.18854328602552414
5,1134,22,1100800,-0.6450192579627037,0.36814242601394653,0.01335496,0.12943359375,0.057621825486421585,0.2,2122,0.0001,-0.008280744716757908,0.14654513817280532
6,1121,27,1105920,-0.5432526618242264,0.23997926712036133,0.012585369,0.11294921875,0.08345627784729004,0.2,2132,0.0001,-0.008472030498087407,0.25705800294876097
7,1113,32,1111040,-0.5456103506684303,0.12538409233093262,0.014518063,0.11697265625,0.12341360747814178,0.2,2142,0.0001,-0.005977480893488973,0.25502504758536815
8,1105,37,1116160,-0.5385834059119224,0.08897387981414795,0.012885878,0.1295703125,0.056661784648895264,0.2,2152,0.0001,-0.006680249979253859,0.254651286303997
9,1095,42,1121280,-0.5355140587687492,0.34077030420303345,0.012663813,0.1141796875,0.06557649374008179,0.2,2162,0.0001,-0.006826208243146539,0.23297773275524378
10,1086,47,1126400,-0.49406479969620704,0.26021504402160645,0.016778495,0.11576171875,0.07081062346696854,0.2,2172,0.0001,-0.005195255822036416,0.22103170223534108
1,2269,2,1131520,-0.4966613803803921,0.5540611743927002,0.0129503235,0.115,0.033103033900260925,0.2,2182,0.0001,-0.0068360091908834875,0.1600551426038146
2,1339,7,1136640,-0.5356544815003872,0.6262524127960205,0.013803179,0.13529296875,0.03813564032316208,0.2,2192,0.0001,-0.0077602654416114095,0.15323977049440146
3,1224,12,1141760,-0.5215443508327007,0.5801585912704468,0.016016517,0.11052734375,0.007843857631087303,0.2,2202,0.0001,-0.009858766798861324,0.12575659101828932
4,1172,17,1146880,-0.46997309327125547,0.537274956703186,0.011313544,0.093046875,0.04295182228088379,0.2,2212,0.0001,-0.00798572156112641,0.18182352416217326
5,1140,22,1152000,-0.47976964816451073,0.4899114966392517,0.013216568,0.1169921875,0.06385146826505661,0.2,2222,0.0001,-0.008626129641197623,0.22357093535363673
6,1111,27,1157120,-0.5273333586752414,0.5170310139656067,0.012285698,0.11126953125,0.05504242330789566,0.2,2232,0.0001,-0.007140723497141153,0.210208588168025
7,1093,32,1162240,-0.5645586550235748,0.5680896043777466,0.014328776,0.1342578125,0.0208183154463768,0.2,2242,0.0001,-0.010888475072570146,0.14436533421278
8,1082,37,1167360,-0.5462211000919343,0.5827768445014954,0.012030297,0.11037109375,0.10537397116422653,0.2,2252,0.0001,-0.007552643055096269,0.26085199899971484
9,1073,42,1172480,-0.5721675518155098,0.3521794080734253,0.01250044,0.12525390625,0.049852821975946426,0.2,2262,0.0001,-0.009586307797580957,0.21471867088228463
10,1069,47,1177600,-0.6037287703156471,0.43465471267700195,0.013144213,0.1163671875,0.12153862416744232,0.2,2272,0.0001,-0.0098421765351668,0.2327099860459566
1,2312,2,1182720,-0.5752937093377113,0.3379822373390198,0.01129609,0.10923828125,0.06099516898393631,0.2,2282,0.0001,-0.008510573867242783,0.29783621527254583
2,1437,7,1187840,-0.5420297376811505,0.4096463918685913,0.012722929,0.1199609375,0.08413374423980713,0.2,2292,0.0001,-0.012517403357196599,0.2539225323498249
3,1295,11,1192960,-0.4886987687647343,0.3279358744621277,0.011003385,0.11517578125,0.036032114177942276,0.2,2302,0.0001,-0.007460781638510525,0.2789771945774555
4,1233,16,1198080,-0.4519197133183479,0.4102146625518799,0.01427636,0.10091796875,0.0855083093047142,0.2,2312,0.0001,-0.008697273936122655,0.25960124522447586
5,1194,21,1203200,-0.516152508109808,0.43140119314193726,0.01403988,0.11134765625,0.08139915764331818,0.2,2322,0.0001,-0.009306648653000594,0.2812958893179893
6,1258,24,1208320,-0.43244524535379913,0.42758888006210327,0.006708589,0.03392269736842105,0.5089012980461121,0.2,2323,0.0001,0.017265933884405775,0.4616754886351134
7,1195,29,1213440,-0.48691886678338053,0.656995415687561,0.013958471,0.1094921875,0.07684099674224854,0.2,2333,0.0001,-0.007772376084467396,0.22048830911517142
8,1161,35,1218560,-0.5131799870729447,0.5181124210357666,0.009605987,0.1000390625,0.07806113362312317,0.2,2343,0.0001,-0.007927330567035824,0.26079510495066643
9,1133,40,1223680,-0.5124288465082646,0.5537192225456238,0.013109672,0.10724609375,0.07735180109739304,0.2,2353,0.0001,-0.011121494555845856,0.2528360256925225
10,1114,45,1228800,-0.5105130183696747,0.5376908779144287,0.011214403,0.11431640625,0.06539374589920044,0.2,2363,0.0001,-0.011639368659816683,0.2525593619421124
1,1975,2,1233920,-0.5873299711942672,0.3883477449417114,0.01591583,0.1466015625,0.032520219683647156,0.2,2373,0.0001,-0.013159876898862421,0.19490832418203355
2,1297,7,1239040,-0.5689551138877869,0.5209605693817139,0.0132371355,0.116328125,0.04462123662233353,0.2,2383,0.0001,-0.010355173519346863,0.21261146280914545
3,1182,12,1244160,-0.4695532539486885,0.5202192664146423,0.012968537,0.11509765625,0.041619233787059784,0.2,2393,0.0001,-0.00797731569968164,0.24022973969578743
4,1127,18,1249280,-0.52374742269516,0.5207685828208923,0.014306754,0.1259375,0.05369831994175911,0.2,2403,0.0001,-0.011390945818275213,0.2282626210898161
5,1102,23,1254400,-0.4849652190506458,0.5098487138748169,0.011000266,0.103125,0.029654890298843384,0.2,2413,0.0001,-0.010977462693117558,0.22116426609456538
6,1089,28,1259520,-0.45892700642347334,0.41105687618255615,0.0113370335,0.11380859375,0.08455134928226471,0.2,2423,0.0001,-0.0066662238095887005,0.2506442965567112
7,1072,33,1264640,-0.44312162086367607,0.504274308681488,0.0130874235,0.1138671875,0.05758056044578552,0.2,2433,0.0001,-0.0089617966581136,0.20129881747066974
8,1067,38,1269760,-0.4332179705798626,0.24194294214248657,0.0123310555,0.1090234375,0.09960073232650757,0.2,2443,0.0001,-0.007433534965384752,0.2633026571571827
9,1064,43,1274880,-0.4897237515449524,0.3799738883972168,0.011097307,0.09919921875,0.03872213512659073,0.2,2453,0.0001,-0.008418766472022981,0.20157232221215962
10,1060,48,1280000,-0.4639394409954548,0.5173754692077637,0.014915517,0.114296875,0.05254893749952316,0.2,2463,0.0001,-0.006426667761988938,0.1738735006377101
1,2251,2,1285120,-0.452764752805233,0.4199397563934326,0.009938753,0.09232421875,0.04963012412190437,0.2,2473,0.0001,-0.006549516036175191,0.2109924666583538
2,1346,7,1290240,-0.5622158062458038,0.5386493802070618,0.010975977,0.1196875,0.030994273722171783,0.2,2483,0.0001,-0.009183379479218275,0.18225007455796002
3,1221,12,1295360,-0.5257535798847676,0.4645279049873352,0.013561107,0.10783203125,0.06553712487220764,0.2,2493,0.0001,-0.008883711290545762,0.15344203799962997
4,1177,17,1300480,-0.5040751370787621,0.43867039680480957,0.0129731465,0.123984375,0.045064277946949005,0.2,2503,0.0001,-0.01076059023849666,0.2127852251380682
5,1150,22,1305600,-0.46942279204726217,0.37180280685424805,0.009251977,0.10794921875,0.05836515873670578,0.2,2513,0.0001,-0.011903109864797444,0.27359283063560724
6,1132,27,1310720,-0.5161796087026596,0.39351826906204224,0.010092397,0.113203125,0.03941856324672699,0.2,2523,0.0001,-0.010491037180181594,0.2579260166734457
7,1119,32,1315840,-0.5784122928977012,0.46894294023513794,0.010689473,0.1008984375,0.04719085991382599,0.2,2533,0.0001,-0.0093440921488218,0.1853027420118451
8,1110,36,1320960,-0.5622950094938278,0.24886566400527954,0.010706888,0.108046875,0.09731321036815643,0.2,2543,0.0001,-0.010950540592893958,0.2449845327436924
9,1100,41,1326080,-0.6049564778804779,0.30691421031951904,0.012856448,0.11912109375,0.002957083284854889,0.2,2553,0.0001,-0.011488935797242448,0.16980372935533525
10,1092,46,1331200,-0.5553571359813213,0.39561372995376587,0.009249128,0.10353515625,0.09939727187156677,0.2,2563,0.0001,-0.006846502970438451,0.2748107563331723
1,2099,2,1336320,-0.574516492486,0.4001743197441101,0.011387235,0.11890625,0.05156572163105011,0.2,2573,0.0001,-0.011073402152396739,0.23453386817127467
2,1342,7,1341440,-0.5476638083159924,0.36785030364990234,0.011517964,0.10978515625,0.07421658933162689,0.2,2583,0.0001,-0.007744300588965416,0.2975602180510759
3,1223,12,1346560,-0.5303668491542339,0.4326109290122986,0.009870632,0.1084765625,0.06247316300868988,0.2,2593,0.0001,-0.007648087537381798,0.2525575253739953
4,1147,17,1351680,-0.5554385134577751,0.2598796486854553,0.011477698,0.0995703125,0.04599102586507797,0.2,2603,0.0001,-0.008630236844765023,0.2479281636327505
5,1106,23,1356800,-0.5470904615521431,0.29628247022628784,0.013967767,0.13591796875,0.024674437940120697,0.2,2613,0.0001,-0.010634408199694008,0.19715332994237542
6,1062,28,1361920,-0.5532419212162495,0.35984861850738525,0.013754947,0.11796875,0.025372939184308052,0.2,2623,0.0001,-0.009017979432828725,0.1753621691837907
7,1035,34,1367040,-0.5837194013595581,0.4479321837425232,0.011941342,0.1098046875,0.03683848679065704,0.2,2633,0.0001,-0.010301476463209837,0.18762582927942276
8,1026,39,1372160,-0.6221397456526756,0.41302138566970825,0.011137182,0.1035546875,0.052322372794151306,0.2,2643,0.0001,-0.007911111110588535,0.2313927696272731
9,1017,45,1377280,-0.5468889753520488,0.3932000398635864,0.013884129,0.12400390625,0.031213931739330292,0.2,2653,0.0001,-0.011141823718789965,0.24208014462143182
10,1015,50,1382400,-0.5702197514474392,0.5200613141059875,0.010719179,0.11490234375,0.03757857158780098,0.2,2663,0.0001,-0.008908291833940894,0.1534719928726554
1,2229,2,1387520,-0.5386231940984726,0.4724677801132202,0.012562297,0.11265625,0.06302312016487122,0.2,2673,0.0001,-0.005901862911414355,0.24707900695502757
2,1325,7,1392640,-0.48005863785743713,0.6789237260818481,0.01011321,0.10234375,0.04894619435071945,0.2,2683,0.0001,-0.007876554903341458,0.2223530689999461
3,1198,12,1397760,-0.49543121561408043,0.45097362995147705,0.01180137,0.11876953125,0.0334356427192688,0.2,2693,0.0001,-0.010387983503751457,0.19999414067715407
4,1138,17,1402880,-0.45734436348080637,0.3205110430717468,0.009763708,0.09826171875,0.0317353829741478,0.2,2703,0.0001,-0.008612397564575077,0.24773679699748755
5,1106,23,1408000,-0.5410611002147198,0.3031770586967468,0.0127160875,0.120234375,0.05851615220308304,0.2,2713,0.0001,-0.009175927778705954,0.23607439666986466
6,1090,28,1413120,-0.513417743742466,0.4057403802871704,0.012439276,0.1145703125,0.03676943853497505,0.2,2723,0.0001,-0.008460660628043116,0.1736725352331996
7,1078,33,1418240,-0.4543861010670662,0.5186711549758911,0.0092923315,0.0940234375,0.023217909038066864,0.2,2733,0.0001,-0.007208132452797144,0.1794138879701495
8,1059,38,1423360,-0.5122435055673122,0.4137544631958008,0.011730597,0.11884765625,0.06669296324253082,0.2,2743,0.0001,-0.007826368145179003,0.24821736376732587
9,1052,43,1428480,-0.49979000926017764,0.14145076274871826,0.012675616,0.09109375,0.03555230423808098,0.2,2753,0.0001,-0.0053482544189319015,0.25837076246738433
10,1049,48,1433600,-0.5106136314570904,0.38529646396636963,0.011160271,0.111328125,0.02072506584227085,0.2,2763,0.0001,-0.011043669851496817,0.19455953173339366
1,2070,2,1438720,-0.48443772286176684,0.39059698581695557,0.010412203,0.12232421875,0.045191142708063126,0.2,2773,0.0001,-0.008351378047373147,0.2277248715981841
2,1308,7,1443840,-0.5032949030399323,0.3583337664604187,0.010053249,0.0992578125,0.03430480509996414,0.2,2783,0.0001,-0.009458251225296407,0.19445666924118996
3,1201,12,1448960,-0.48591442316770556,0.3728727698326111,0.011113937,0.107421875,0.02634086087346077,0.2,2793,0.0001,-0.010048458569217473,0.1938015963509679
4,1148,17,1454080,-0.5250685609877109,0.418795645236969,0.008863995,0.1026953125,0.02346610464155674,0.2,2803,0.0001,-0.009198097744956613,0.15518997333943843
5,1116,22,1459200,-0.49171344727277755,0.3371075987815857,0.014483529,0.11607421875,0.025738703086972237,0.2,2813,0.0001,-0.01006229515420273,0.12922953927889466
6,1099,27,1464320,-0.4641039711236954,0.42226916551589966,0.013063845,0.12048828125,0.00260881707072258,0.2,2823,0.0001,-0.009566189681645482,0.1628426229208708
7,1077,33,1469440,-0.49253916054964064,0.5315555334091187,0.011907643,0.11404296875,0.0024708472192287445,0.2,2833,0.0001,-0.007799632139503956,0.10492929473519325
8,1067,38,1474560,-0.44759313136339185,0.42570960521698,0.012759447,0.11259765625,0.017390446737408638,0.2,2843,0.0001,-0.00872950061224401,0.15609409455209972
9,1061,43,1479680,-0.4797311821579933,0.42242544889450073,0.013705584,0.1118359375,0.016842272132635117,0.2,2853,0.0001,-0.008377814961131663,0.1410278692096472
10,1053,48,1484800,-0.5226138734817505,0.3992713689804077,0.013563516,0.1177734375,0.01811758242547512,0.2,2863,0.0001,-0.008795360424555839,0.14304976200684905
1,2019,2,1489920,-0.4953283694386482,0.158410906791687,0.012670079,0.10337890625,0.03704197704792023,0.2,2873,0.0001,-0.007966066715307535,0.17899432236328722
2,1276,8,1495040,-0.4864992365241051,0.26005417108535767,0.0124688335,0.12609375,0.02192751318216324,0.2,2883,0.0001,-0.008956453606951981,0.180021355971694
3,1148,13,1500160,-0.5147214283049106,0.44178104400634766,0.01057118,0.111796875,0.03435637801885605,0.2,2893,0.0001,-0.011847302308306098,0.1663752974756062
4,1093,18,1505280,-0.5067024774849415,0.39493703842163086,0.012725709,0.10376953125,0.0007505379617214203,0.2,2903,0.0001,-0.008467333652079105,0.11215303426608443
5,1064,24,1510400,-0.49853865668177605,0.3661891222000122,0.014712678,0.1308203125,0.028695790097117424,0.2,2913,0.0001,-0.008819287731312216,0.14786889299750328
6,1045,29,1515520,-0.4306097090244293,0.5346036553382874,0.010146058,0.10421875,0.015407953411340714,0.2,2923,0.0001,-0.007347149432171136,0.15322249308228492
7,1034,34,1520640,-0.4320269612967968,0.40178239345550537,0.012294467,0.10330078125,0.015555843710899353,0.2,2933,0.0001,-0.00837228262796998,0.2115660797059536
8,1024,39,1525760,-0.4532137849926949,0.4840582013130188,0.012816548,0.11740234375,0.011631861329078674,0.2,2943,0.0001,-0.010698754717595875,0.16473006341606378
9,1014,45,1530880,-0.464935909062624,0.34310173988342285,0.011675341,0.09884765625,0.03346845880150795,0.2,2953,0.0001,-0.010447783917188645,0.19642580457031728
10,1006,50,1536000,-0.4290792773663998,0.22043657302856445,0.010832956,0.0948046875,0.023334942758083344,0.2,2963,0.0001,-0.009459017897024751,0.2103561855852604
1,1585,3,1541120,-0.38162187188863755,0.3366265296936035,0.0107833715,0.098046875,0.03292179852724075,0.2,2973,0.0001,-0.008595843249931932,0.15407109696418048
2,1180,8,1546240,-0.523184315264225,0.3095482587814331,0.012064699,0.10798828125,0.045507825911045074,0.2,2983,0.0001,-0.00934254684834741,0.16157808572053908
3,1099,13,1551360,-0.49420262172818186,0.4304625988006592,0.012254496,0.1144921875,0.010016461834311485,0.2,2993,0.0001,-0.007739055207930505,0.11094478225335479
4,1064,19,1556480,-0.45541839212179186,0.4148237705230713,0.011155909,0.1042578125,0.02488970197737217,0.2,3003,0.0001,-0.010236310940235853,0.12929456163197756
5,1040,24,1561600,-0.5005708707869053,0.39806967973709106,0.011312971,0.10853515625,0.0017101988196372986,0.2,3013,0.0001,-0.010430165720172226,0.16004239311441779
6,1023,30,1566720,-0.5096817925572396,0.40690869092941284,0.012646223,0.11203125,0.017948687076568604,0.2,3023,0.0001,-0.006695488290861249,0.11845079960301519
7,1008,35,1571840,-0.4201462709903717,0.42957067489624023,0.011110207,0.09484375,0.02866591513156891,0.2,3033,0.0001,-0.008351791723398491,0.1554252177476883
8,994,41,1576960,-0.4542411172389984,0.5055027008056641,0.012885386,0.101640625,0.00971902534365654,0.2,3043,0.0001,-0.007992036088835449,0.11339158929884434
9,979,47,1582080,-0.4666408434510231,0.6237459182739258,0.012445527,0.11115234375,0.0022050142288208008,0.2,3053,0.0001,-0.01059576413128525,0.14594170965254308
10,965,53,1587200,-0.5081440941989421,0.6140952110290527,0.011651561,0.1163671875,-0.006525855511426926,0.2,3063,0.0001,-0.010019991537556052,0.14876964196562767
1,2263,2,1592320,-0.5319171741604805,0.6768699884414673,0.014264959,0.111171875,0.028551260009407997,0.2,3073,0.0001,-0.010658963428577408,0.15149253748357297
2,1351,7,1597440,-0.48535233914852144,0.6118658185005188,0.012163712,0.08931640625,0.03285694122314453,0.2,3083,0.0001,-0.008376431225333363,0.19735651958733796
3,1188,12,1602560,-0.526376190930605,0.5969371795654297,0.0141413305,0.1025,-0.0013748649507761002,0.2,3093,0.0001,-0.010933495538774879,0.11387990159913898
4,1140,17,1607680,-0.41912574410438536,0.6314216256141663,0.010479106,0.1049609375,0.010412327945232391,0.2,3103,0.0001,-0.008533288163598628,0.16033218912780284
5,1117,22,1612800,-0.48945643573999403,0.5432672500610352,0.013082063,0.11837890625,0.026798326522111893,0.2,3113,0.0001,-0.01155912634683773,0.19214570350944996
6,1090,28,1617920,-0.5682800054550171,0.6706629991531372,0.01266717,0.11990234375,0.029000071808695793,0.2,3123,0.0001,-0.01116957878228277,0.17885786632075906
7,1074,33,1623040,-0.44183543637394906,0.5164176821708679,0.013036905,0.09734375,0.018661152571439743,0.2,3133,0.0001,-0.008155815284699202,0.22057968359440566
8,1090,37,1628160,-0.5382428868290257,0.6170271635055542,0.014163384,0.09576056985294118,0.02163328416645527,0.2,3140,0.0001,-0.009690921038033111,0.1633914415450657
9,1083,42,1633280,-0.4882995447516441,0.3579138517379761,0.012165037,0.092890625,0.07009394466876984,0.2,3150,0.0001,-0.007846983617637306,0.2667384657263756
10,1137,45,1638400,-0.5715715374265399,0.5685073137283325,0.00825746,0.03404017857142857,0.1851269006729126,0.2,3151,0.0001,0.0010070628486573696,0.4558137697832925
1,2190,2,1643520,-0.5377627420425415,0.49065256118774414,0.012982773,0.10474609375,0.03921564668416977,0.2,3161,0.0001,-0.009660095067229122,0.2008724158257246
2,1315,7,1648640,-0.48859373047947885,0.3102152347564697,0.011501437,0.10279296875,0.05669673532247543,0.2,3171,0.0001,-0.01066435462096706,0.21395289599895478
3,1181,13,1653760,-0.5419436845183373,0.5572153329849243,0.0116753755,0.08357421875,0.018493251875042915,0.2,3181,0.0001,-0.008720288008917124,0.1453710369206965
4,1125,18,1658880,-0.5900723376870155,0.5179200172424316,0.009452375,0.090859375,0.007210826501250267,0.2,3191,0.0001,-0.009429538641124963,0.1150723989494145
5,1083,23,1664000,-0.4801718980073929,0.5078238248825073,0.010349391,0.0846875,0.014008257538080215,0.2,3201,0.0001,-0.008596760523505508,0.1258513291180134
6,1069,28,1669120,-0.4773625463247299,0.3091855049133301,0.01234903,0.10892578125,0.021865028887987137,0.2,3211,0.0001,-0.011150246444158256,0.18396105084568262
7,1062,33,1674240,-0.5951083913445473,0.33080625534057617,0.01413854,0.13478515625,0.011959856376051903,0.2,3221,0.0001,-0.011588928496930748,0.1341535343788564
8,1053,38,1679360,-0.42990566611289976,0.22436976432800293,0.015167403,0.09849609375,0.05715681612491608,0.2,3231,0.0001,-0.009534183819778264,0.21453951768577098
9,1051,43,1684480,-0.5942402324080467,0.3671724200248718,0.013403632,0.12052734375,-0.0013277456164360046,0.2,3241,0.0001,-0.00872075516032055,0.14617459489032625
10,1047,48,1689600,-0.5409927794337273,0.3187023401260376,0.011528617,0.11169921875,0.032970964908599854,0.2,3251,0.0001,-0.009769064977299423,0.18679774537682534
1,2098,2,1694720,-0.5555748996138573,0.33559614419937134,0.0095150685,0.1108984375,0.019778883084654808,0.2,3261,0.0001,-0.006071080369874835,0.1465568664111197
2,1309,7,1699840,-0.4547952751815319,0.2013721466064453,0.012942074,0.1055078125,0.042975954711437225,0.2,3271,0.0001,-0.009757273173891008,0.18773322446271778
3,1205,12,1704960,-0.47811799809336664,0.31671661138534546,0.012354575,0.104375,0.028435204178094864,0.2,3281,0.0001,-0.011276405458338558,0.18814930889755488
4,1140,17,1710080,-0.535397723019123,0.370291531085968,0.0123187415,0.109765625,0.004058726131916046,0.2,3291,0.0001,-0.012210340497549623,0.15321944082155825
5,1098,23,1715200,-0.4930094991624355,0.5054705142974854,0.011989849,0.1069921875,0.0034495610743761063,0.2,3301,0.0001,-0.012227162865456194,0.12359684772789478
6,1082,28,1720320,-0.6647732818126678,0.4572458863258362,0.011748726,0.1216796875,0.019029133021831512,0.2,3311,0.0001,-0.009480809911619871,0.12168987484648824
7,1076,33,1725440,-0.5720413266122342,0.30796390771865845,0.010007482,0.10294921875,0.003991898149251938,0.2,3321,0.0001,-0.01100730856647715,0.11157178435474634
8,1074,38,1730560,-0.4086679631471634,0.29313910007476807,0.013032207,0.110390625,0.017734726890921593,0.2,3331,0.0001,-0.01224630227778107,0.17992105014622212
