cbp/utility_mean,time/time_elapsed,time/total_timesteps,cbp/target_count,cbp/rollout_replacements,time/iterations,cbp/total_replacements,rollout/ep_rew_mean,rollout/ep_len_mean,cbp/last_replacements,time/fps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,curriculum/grid_size,curriculum/stage,curriculum/preferred_eval_mode,curriculum/max_steps,curriculum/obs_quantity,train/ent_coef,curriculum/stage_timesteps,train/stage_learning_rate,plasticity/weight_max_abs,plasticity/weight_rms,plasticity/effective_rank_99_mean,plasticity/low_weight_units,plasticity/low_weight_unit_ratio,plasticity/effective_rank_99_normalized_mean,plasticity/total_weight_units,plasticity/weight_abs_mean,eval/mean_ep_length,eval/stage_timesteps,eval/deterministic,eval/std_reward,eval/mean_reward,eval/std_ep_length,eval/stage,eval/full_coverage_rate,eval/promotion_full_coverage_rate,eval/promotion_max_mean_length,eval/quality_promotion_passed,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_full_coverage_rate,eval/deterministic_promotion_floor,eval/promotion_min_mean_reward,eval/coverage_promotion_passed,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230400,,,,,1,,0.74,45.0,0,0,0.36,0.74,0.0,6.0,0,0.74,0,0.38,0
0.2636828323205312,2,256000,6,0,1,72,0.5707504153251648,102.41,0,1721,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,230400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2636828323205312,50,261120,6,0,2,72,0.3205357491970062,97.66,0,204,400,7e-05,0.5205302834510803,0.08,1.2806782722473145,0.0016372364,-1.0428291307762265,2.8859101749840192,-0.0003365846001543105,0.132861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28006064891815186,94,266240,6,6,3,78,-0.10546449571847916,111.55,6,162,408,7e-05,0.5788695812225342,0.08,3.064347267150879,0.0014103495,-1.0344496436417103,3.115096835751319,-0.0006022151297656819,0.168408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28006064891815186,142,271360,6,0,4,78,0.03904285281896591,115.87,0,143,416,7e-05,0.6453825235366821,0.08,0.6408250331878662,0.00168322,-1.0329185308888555,2.143913779431023,0.0004961806960636749,0.163671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28006064891815186,189,276480,6,0,5,78,-0.16190919280052185,126.05,0,135,424,7e-05,0.4860661029815674,0.08,0.027498319745063782,0.0031058716,-1.0382043750956655,2.0598836067481896,-0.0009176258085062727,0.2065673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28006064891815186,,,6,,,78,,,0,,432,7e-05,0.3888433575630188,0.08,2.5876688957214355,0.0027456111,-1.0456648793071508,1.8160084289032965,-0.0010654458223143593,0.2080078125,,,,,,,,,1.0487000942230225,0.020163463538693943,122.75,25,0.012987012987012988,0.8981119791666666,1925,0.008152330705420987,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.41,256000,0,4.027141313347238,1.2995378287276254,70.40313842436287,1,0.64,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.37,256000,1,3.8204887921717656,2.49327828027308,82.6357858315633,1,0.38,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,1,,0.64,45.0,0,0,0.26,0.64,0.0,6.0,0,0.64,0,0.38,0
0.28006064891815186,3,281600,6,0,1,78,-0.1175433099269867,119.42,0,1601,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,256000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2996491963664691,51,286720,6,6,2,84,-0.2358274906873703,115.04,6,200,440,7e-05,0.2987205982208252,0.08,0.09430259466171265,0.0018735954,-1.0388774247840047,2.7137782037898432,-0.0007027884872513823,0.1842529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2996491963664691,96,291840,6,0,3,84,-0.5660139322280884,118.64,0,159,448,7e-05,0.40829622745513916,0.08,0.14103396236896515,0.0015186332,-1.039026781357825,2.403220096643781,-0.0006819132511736825,0.15888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2996491963664691,212,296960,6,0,4,84,-0.8932561278343201,112.21,0,96,456,7e-05,0.43107473850250244,0.08,1.4888331890106201,0.0014498093,-1.036941746249795,2.493788040068466,-0.0013656326846103184,0.1425537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2996491963664691,348,302080,6,0,5,84,-0.4749664068222046,113.25,0,73,464,7e-05,0.5283010601997375,0.08,1.3651517629623413,0.0014734833,-1.0353576751425861,3.047189132415224,-0.0007461020752089099,0.1171630859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2996491963664691,,,6,,,84,,,0,,472,7e-05,0.5907012224197388,0.08,0.046140145510435104,0.0031944648,-1.024123315885663,2.31079611130408,0.0017434302775654943,0.2106689453125,,,,,,,,,1.045456886291504,0.01935450242182652,119.66666666666667,29,0.015064935064935066,0.8860677083333334,1925,0.00762627425637977,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.87,281600,0,4.6085454166532545,0.6790081250853837,64.58431001412029,1,0.73,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.28,281600,1,3.6876794570023597,3.844526545119006,82.40498528608569,1,0.59,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,1,,0.73,45.0,0,0,0.14,0.73,0.0,6.0,0,0.73,0,0.59,0
0.3506723990043004,9,307200,6,6,1,90,-0.8654800653457642,115.58,6,540,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,281600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3506723990043004,154,312320,6,0,2,90,-0.2187628149986267,105.13,0,66,480,7e-05,0.5674963593482971,0.08,2.8273115158081055,0.0016122945,-1.036421632952988,2.683425361732952,-6.863935850560665e-05,0.1413330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3506723990043004,212,317440,6,0,3,90,0.7593135833740234,100.34,0,72,488,7e-05,0.6012544631958008,0.08,0.8612304329872131,0.0022548572,-1.028460276313126,2.54645381430455,0.00019054524891544135,0.16884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3506723990043004,258,322560,6,0,4,90,0.680113673210144,104.59,0,79,496,7e-05,0.6056705713272095,0.08,0.12935544550418854,0.0019163887,-1.0257404539734125,2.392474112153286,-0.0002818090055370703,0.18955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3627072796225548,305,327680,6,6,5,96,0.9949247241020203,99.75,6,83,504,7e-05,0.6048313975334167,0.08,0.3405146598815918,0.010159056,-1.022049868479371,2.1842387333512305,0.004181485390290618,0.26650390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3627072796225548,,,6,,,96,,,6,,512,7e-05,0.6477413177490234,0.08,1.1677957773208618,0.0031025314,-1.045647664554417,2.6067660557862835,0.004253815427364316,0.2724609375,,,,,,,,,1.041683316230774,0.018548882721016402,116.25,35,0.01818181818181818,0.8516710069444445,1925,0.007081671755176307,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.79,307200,0,4.86752100809483,0.6204248207621277,60.354336215387214,1,0.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.76,307200,1,3.947406862988796,2.778773978948593,83.18270493317706,1,0.47,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307200,,,,,1,,0.8,45.0,0,0,0.33000000000000007,0.8,0.0,6.0,0,0.8,0,0.47,0
0.3627072796225548,2,332800,6,0,1,96,1.39528489112854,89.49,0,1719,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,307200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3627072796225548,43,337920,6,0,2,96,1.2162400484085083,95.86,0,235,520,7e-05,0.6966026425361633,0.08,0.8232761025428772,0.0018334773,-1.043429321795702,2.1815556152141653,0.00012200892233522609,0.157177734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3627072796225548,79,343040,6,0,3,96,0.47936415672302246,105.42,0,192,528,7e-05,0.6762340068817139,0.08,0.6803002953529358,0.002468538,-1.0436873447149992,2.180171650761622,0.0005453015750390477,0.158447265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3284226804971695,121,348160,6,6,4,102,0.012299025431275368,100.56,6,168,536,7e-05,0.607665479183197,0.08,0.6460911631584167,0.0023182593,-1.0594486681744457,2.5998411673586816,-0.00046894983388483523,0.1289306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3284226804971695,161,353280,6,0,5,102,0.8585076332092285,98.87,0,158,544,7e-05,0.6234130859375,0.08,0.12924982607364655,0.0027632038,-1.0385931067168712,2.9195504375500603,0.0007619874086230993,0.18037109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3284226804971695,,,6,,,102,,,0,,552,7e-05,0.5272703170776367,0.08,0.07953572273254395,0.0031294576,-1.0499547865241765,2.776511874841526,0.002068249395233579,0.209521484375,,,,,,,,,1.038957953453064,0.017897038062571986,112.83333333333333,41,0.0212987012987013,0.8383246527777778,1925,0.006685873948613125,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.57,332800,0,4.836684293980326,0.2806030961871147,67.3653108060818,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.49,332800,1,3.956014453739588,3.5699937109649182,82.99283041323508,1,0.56,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332800,,,,,1,,0.66,45.0,0,0,0.09999999999999998,0.66,0.0,6.0,0,0.66,0,0.56,0
0.3284226804971695,2,358400,6,0,1,102,0.5959722399711609,105.46,0,2324,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,332800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3284226804971695,42,363520,6,0,2,102,-0.01435000915080309,104.59,0,239,560,7e-05,0.5148637294769287,0.08,2.3023648262023926,0.002448046,-1.0483287289738654,2.812909264280461,0.0007418387074721977,0.1758544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36308587218324345,82,368640,6,6,3,108,0.4142422080039978,103.18,6,186,568,7e-05,0.5458274483680725,0.08,1.0407847166061401,0.0013245067,-1.0509026508778334,2.054741690697847,-0.0008083941909717395,0.1295654296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36308587218324345,118,373760,6,0,4,108,1.180991768836975,93.23,0,172,576,7e-05,0.5496433973312378,0.08,0.1501537561416626,0.003098771,-1.0504584165289998,2.531646811857354,0.0024632488726638257,0.2068603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36308587218324345,156,378880,6,0,5,108,0.8013640642166138,101.67,0,163,584,7e-05,0.5271883606910706,0.08,0.30738431215286255,0.0015900551,-1.0345482220873237,3.0518062401155475,0.00043025349586969244,0.1779541015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36308587218324345,,,6,,,108,,,0,,592,7e-05,0.6299396753311157,0.08,3.0847206115722656,0.0018655334,-1.0401361970230938,1.771659099709359,-0.0005951591316261329,0.161572265625,,,,,,,,,1.0366290807724,0.017317293260211475,109.5,48,0.024935064935064935,0.8243272569444445,1925,0.006313585597469842,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.21,358400,0,4.986423581563664,0.38354416415095327,65.56314437242924,1,0.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.83,358400,1,4.659869736496386,3.5450668709166346,83.59534137737582,1,0.57,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358400,,,,,1,,0.72,45.0,0,0,0.15000000000000002,0.72,0.0,6.0,0,0.72,0,0.57,0
0.36308587218324345,2,384000,6,0,1,108,0.6562462449073792,107.62,0,2344,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,358400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36927934487660724,39,389120,6,6,2,114,0.4664272367954254,115.37,6,256,600,7e-05,0.6305638551712036,0.08,0.25868022441864014,0.0013521282,-1.0409755071625113,2.568040213617496,0.0015155543558648787,0.202978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36927934487660724,80,394240,6,0,3,114,0.5565962195396423,114.68,0,189,608,7e-05,0.6020166873931885,0.08,0.043416351079940796,0.002317254,-1.0377838140353561,2.20178029218805,-0.00022167950228322298,0.150634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36927934487660724,120,399360,6,0,4,114,0.9603729248046875,108.06,0,169,616,7e-05,0.6549103260040283,0.08,1.377437949180603,0.0029258193,-1.0367032166570425,2.0950015492388046,0.00027221129712415857,0.19951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36927934487660724,160,404480,6,0,5,114,1.1877585649490356,110.16,0,159,624,7e-05,0.6212562322616577,0.08,0.5283928513526917,0.0014738296,-1.0297680294141174,2.227633335220162,0.00029599074186990035,0.175244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36927934487660724,,,6,,,114,,,0,,632,7e-05,0.5718737840652466,0.08,1.7517189979553223,0.0021876346,-1.0243071913719177,2.0664294886693826,0.00031011623505037276,0.1748779296875,,,,,,,,,1.0318796634674072,0.0167755056255649,106.0,54,0.028051948051948054,0.8106553819444445,1925,0.006012771854522893,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.25,384000,0,4.3132684686498175,1.3829259617906065,67.18502437299551,1,0.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,384000,1,3.8781177112863676,4.361474897526205,82.05571278101239,1,0.63,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384000,,,,,1,,0.72,45.0,0,0,0.08999999999999997,0.72,0.0,6.0,0,0.72,0,0.63,0
0.33930274844169617,2,409600,6,6,1,120,0.9188769459724426,107.1,6,2184,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,384000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33930274844169617,43,414720,6,0,2,120,0.9929272532463074,103.13,0,235,640,7e-05,0.49813807010650635,0.08,0.059213317930698395,0.0015532996,-1.017090369015932,2.7233821056433953,-0.00028306919848546385,0.13876953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33930274844169617,81,419840,6,0,3,120,1.819820523262024,95.37,0,188,648,7e-05,0.5405416488647461,0.08,0.24024805426597595,0.0024279864,-1.0045974753797053,2.455852276762016,-0.0002445151039864868,0.1730224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33930274844169617,127,424960,6,0,4,120,2.2885000705718994,88.62,0,160,656,7e-05,0.5695921778678894,0.08,0.05591020733118057,0.0014479505,-0.986674853041768,4.0349767285166305,-0.0004989696171833202,0.1342529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3756169155240059,163,430080,6,6,5,126,2.0647647380828857,95.35,6,156,664,7e-05,0.6991236209869385,0.08,0.3974907696247101,0.002727417,-0.9815226174890995,2.1636551703035365,-0.0013683907411177643,0.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3756169155240059,,,6,,,126,,,6,,672,7e-05,0.6219330430030823,0.08,0.11351008713245392,0.00143869,-0.9853414358571172,2.7670278644538486,0.0020088436285732314,0.1934326171875,,,,,,,,,1.0293302536010742,0.016260719171689492,102.66666666666667,57,0.02961038961038961,0.7976345486111112,1925,0.005717243755142324,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.42,409600,0,4.035249327127719,2.1851882395893334,63.03192524427602,1,0.79,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.46,409600,1,3.7525577961394894,4.337262548739091,82.68789754250619,1,0.62,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409600,,,,,1,,0.79,45.0,0,0,0.17000000000000004,0.79,0.0,6.0,0,0.79,0,0.62,0
0.3756169155240059,2,435200,6,0,1,126,1.8506155014038086,99.35,0,2107,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,409600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3756169155240059,41,440320,6,0,2,126,1.7112743854522705,93.61,0,247,680,7e-05,0.6628042459487915,0.08,0.20900368690490723,0.002608891,-0.9917026773095131,2.036423099937383,0.0009641584299970418,0.1770263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3756169155240059,81,445440,6,0,3,126,1.3755946159362793,92.08,0,189,688,7e-05,0.5188242793083191,0.08,4.965940952301025,0.0023123114,-0.976157253049314,2.9095486056641677,0.00022742535802535712,0.166357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39144950608412427,119,450560,6,6,4,132,1.1737898588180542,93.21,6,171,696,7e-05,0.5802104473114014,0.08,0.025379039347171783,0.0013774249,-0.9534137409180403,3.2518079099361783,-0.0006287378506385721,0.137255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39144950608412427,157,455680,6,0,5,132,1.4696660041809082,88.73,0,162,704,7e-05,0.5499225854873657,0.08,2.6494064331054688,0.0021116615,-0.9601219668984413,3.6136775564402344,0.000547540448314976,0.132080078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39144950608412427,,,6,,,132,,,0,,712,7e-05,0.6196820735931396,0.08,1.4528512954711914,0.0018712692,-0.9666217440739274,3.5234692808240653,-0.00014323378127301112,0.1612548828125,,,,,,,,,1.0247832536697388,0.015842243480821208,99.25,62,0.032207792207792206,0.7842881944444445,1925,0.005456054850043362,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.06,435200,0,3.715509090639388,2.340822010822594,65.32730210256658,1,0.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.36,435200,1,4.164927416791243,4.438590752333402,80.21215867934237,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435200,,,,,1,,0.76,45.0,0,0,0.09999999999999998,0.76,0.0,6.0,0,0.76,0,0.66,0
0.39144950608412427,2,460800,6,0,1,132,1.505465030670166,95.0,0,2159,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,435200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4377176761627197,45,465920,6,6,2,138,1.3862066268920898,103.01,6,225,720,7e-05,0.6810798645019531,0.08,0.028844721615314484,0.0019177528,-0.9544914409518241,2.6335620122088583,0.0014356097875861452,0.1833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4377176761627197,87,471040,6,0,3,138,1.5038386583328247,99.42,0,176,728,7e-05,0.6512618064880371,0.08,1.013374924659729,0.0028218809,-0.9641936587169766,2.5742398393835173,0.0017736506590154022,0.216748046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4377176761627197,137,476160,6,0,4,138,2.2838027477264404,83.63,0,149,736,7e-05,0.6775073409080505,0.08,1.1063032150268555,0.0024058125,-0.976506594195962,3.327421155234333,0.0001687370357103646,0.14912109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4377176761627197,182,481280,6,0,5,138,2.172156572341919,84.3,0,140,744,7e-05,0.6296815872192383,0.08,1.6277278661727905,0.0021426138,-0.9746068097651005,3.586417551431805,0.0011154685693327338,0.1849365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4377176761627197,,,6,,,138,,,0,,752,7e-05,0.718948245048523,0.08,2.297771692276001,0.0038619682,-0.9665199665352702,2.5896955825388432,0.00014023477997398003,0.1901123046875,,,,,,,,,1.0190882682800293,0.01538518231385892,95.33333333333333,67,0.034805194805194804,0.7641059027777778,1925,0.005202025881222225,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2,460800,0,4.1533558844053236,2.1571592267043886,63.19683536380599,1,0.79,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.91,460800,1,5.469416332051564,4.288724491596222,74.23612260887552,1,0.74,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460800,,,,,1,,0.79,45.0,0,0,0.050000000000000044,0.79,0.0,6.0,0,0.79,0,0.74,0
0.3812594624857108,3,486400,6,6,1,144,2.387932538986206,85.12,6,1596,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,460800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3812594624857108,50,491520,6,0,2,144,2.0821480751037598,89.27,0,204,760,7e-05,0.6674854159355164,0.08,2.531708002090454,0.0015142626,-0.9656855488196016,3.3701723566977306,0.0001348309393506497,0.1305419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3812594624857108,96,496640,6,0,3,144,1.7040088176727295,87.87,0,159,768,7e-05,0.7012227773666382,0.08,0.30600857734680176,0.0020580387,-0.9513862958177924,2.6298731819551904,-0.0013348516047699377,0.149169921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3812594624857108,142,501760,6,0,4,144,1.3344782590866089,82.99,0,143,776,7e-05,0.561488687992096,0.08,0.6633710265159607,0.0020008443,-0.949770076200366,3.8980053757783026,0.00034489178215153516,0.171337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3815612954397996,188,506880,6,6,5,150,1.8437201976776123,83.84,6,135,784,7e-05,0.6330888271331787,0.08,0.02772989310324192,0.0016164852,-0.9556379737332463,2.8521715419134126,-5.261829792289063e-05,0.129931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3815612954397996,,,6,,,150,,,6,,792,7e-05,0.6955840587615967,0.08,0.030349260196089745,0.0012737655,-0.9533499084413052,2.775321594788693,0.0003297318617114797,0.1430419921875,,,,,,,,,1.0159268379211426,0.014986035198535648,91.58333333333333,77,0.04,0.7489149305555555,1925,0.004975140833098551,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.56,486400,0,3.1685148907216423,2.965828492492437,63.082060841415135,1,0.79,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59,486400,1,3.8148809019074386,4.759373936071061,74.54530099208134,1,0.73,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486400,,,,,1,,0.79,45.0,0,0,0.06000000000000005,0.79,0.0,6.0,0,0.79,0,0.73,0
0.3815612954397996,2,512000,6,0,1,150,1.7127327919006348,92.92,0,1736,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,486400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3815612954397996,47,517120,6,0,2,150,1.1626265048980713,96.56,0,214,800,7e-05,0.6712397336959839,0.08,1.7335236072540283,0.0011503373,-0.9509727964177728,3.11431476327125,-0.0010485988968866877,0.0898681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3815612954397996,93,522240,6,0,3,150,1.5079280138015747,88.22,0,163,808,7e-05,0.5632540583610535,0.08,0.06317991763353348,0.0021554134,-0.9519123345613479,3.5196965929237196,-0.0012719219812424853,0.1396240234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361870131144921,142,527360,6,6,4,156,1.8942112922668457,91.8,6,144,816,7e-05,0.6405141353607178,0.08,0.970180094242096,0.0018733016,-0.9685404732823372,3.506992380594602,0.0004479198352782987,0.1588134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361870131144921,183,532480,6,0,5,156,2.337423801422119,94.04,0,139,824,7e-05,0.7766213417053223,0.08,0.08810745924711227,0.001773503,-0.9448481051251292,2.5828580366796814,0.0005046806851169095,0.156201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361870131144921,,,6,,,156,,,0,,832,7e-05,0.7222013473510742,0.08,1.1961839199066162,0.0025141544,-0.9676694029942154,2.4964252558769657,0.0008693020674400032,0.1729248046875,,,,,,,,,1.014108657836914,0.014616063284816884,87.83333333333333,83,0.043116883116883116,0.7332899305555555,1925,0.004776116108222754,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.56,512000,0,3.1294723540825613,2.8599268181622026,47.637237535356725,1,0.9,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.77,512000,1,3.2968749109114026,5.159524335488677,69.33712641867992,1,0.78,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512000,,,,,1,,0.9,45.0,0,0,0.12,0.9,0.0,6.0,0,0.9,0,0.78,0
0.361870131144921,3,537600,6,0,1,156,1.7778537273406982,94.02,0,1553,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,512000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361870131144921,47,542720,6,0,2,156,1.6799988746643066,92.24,0,213,840,7e-05,0.5630202889442444,0.08,4.495795249938965,0.0014655844,-0.9652649197727442,2.863514441647567,0.0006548696430400014,0.1725830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.351351963977019,96,547840,6,6,3,162,1.6559274196624756,91.95,6,159,848,7e-05,0.6145224571228027,0.08,0.8017926812171936,0.0013449568,-0.9636069774627686,2.585583622183185,0.0014243705722037704,0.1682861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.351351963977019,141,552960,6,0,4,162,2.494544267654419,76.6,0,144,856,7e-05,0.7410991787910461,0.08,0.37918326258659363,0.0026370983,-0.9702003311365843,2.064147189678624,0.0005028447965742088,0.168603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
