time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/n_updates,train/clip_range,train/clip_fraction,curriculum/stage_timesteps,train/approx_kl,curriculum/obs_quantity,curriculum/grid_size,train/entropy_loss,train/value_loss,curriculum/stage,curriculum/max_steps,train/policy_gradient_loss,train/ent_coef,train/loss,train/learning_rate,eval/mean_ep_length,eval/std_reward,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/stage,eval/stage_timesteps,eval/std_ep_length
1044,49,91.71,56320,5.5727667808532715,10,0.023705720901489258,50,0.2,0.097578125,,0.008431727,,,-0.874634428024292,0.8065302324295044,,,-0.008734166757203638,,0.3254254460334778,0.0001,,,,,,,,
1567,3,73.63,61440,6.292039394378662,1,0.14667296409606934,55,0.2,0.0963671875,51200,0.0076104356,3,5,-0.8658092272281647,0.8022926139831543,1,200,-0.007860175133682788,0.010272,0.3145690858364105,0.0001,,,,,,,,
1252,8,68.33,66560,6.648527145385742,2,0.15564662218093872,60,0.2,0.1078125,,0.007951801,,,-0.8362571394443512,0.8030782735347748,,,-0.009213085398077964,,0.42863765358924866,0.0001,,,,,,,,
1175,13,67.08,71680,6.598840236663818,3,0.2515328526496887,65,0.2,0.1387890625,,0.008435237,,,-0.8272194343805314,0.572696418762207,,,-0.01091546863783151,,0.22969822585582733,0.0001,,,,,,,,
1137,18,64.94,76800,6.626260757446289,4,0.1794452667236328,70,0.2,0.0887109375,,0.007894219,,,-0.8197117984294892,0.4835639014840126,,,-0.008887232695706189,,0.21855247020721436,0.0001,,,,,,,,
1116,22,61.09,81920,6.843642711639404,5,0.37554967403411865,75,0.2,0.108984375,,0.008086581,,,-0.796014992594719,0.44664155185222626,,,-0.007927001202479005,,0.16970373690128326,0.0001,,,,,,,,
1101,27,54.88,87040,6.995181083679199,6,0.36042320728302,80,0.2,0.09515625,,0.00910232,,,-0.7809459638595581,0.4088998806476593,,,-0.007940948749892414,,0.1773955374956131,0.0001,,,,,,,,
1086,32,52.47,92160,6.991697788238525,7,0.37982404232025146,85,0.2,0.098046875,,0.0071766796,,,-0.7546163356304169,0.3505253937840462,,,-0.005935044074431062,,0.14955691993236542,0.0001,,,,,,,,
1076,38,62.31,97280,6.624743461608887,8,0.47770464420318604,90,0.2,0.092890625,,0.009505041,,,-0.6678877133131027,0.30555692613124846,,,-0.008187007643282413,,0.15476897358894348,0.0001,,,,,,,,
1087,42,54.3,102400,6.916715145111084,9,0.5068488717079163,95,0.2,0.1351953125,,0.01126117,,,-0.754249866604805,0.29721050456166265,,,-0.007015501791611314,,0.13987413048744202,0.0001,,,,,,,,
1085,47,54.45,107520,6.940641403198242,10,0.5047871470451355,100,0.2,0.081796875,,0.0063105794,,,-0.6937543290853501,0.3327850630879402,,,-0.00678105114493519,,0.14000998437404633,0.0001,,,,,,,,
,,,,,,0.4722015857696533,105,0.2,0.08796875,,0.0073163966,,,-0.6534580534696579,0.27062002420425413,,,-0.004092186866328121,,0.11988306045532227,0.0001,47.1,1.1645124523280324,0.99,7.191942775249482,0,1,102400,25.599804686754936
,,,,,,,,,,,,,,,,,,,,,,47.52,1.1868285167177857,0.99,7.181499598026275,0,1,102400,27.762737617173133
,,,,,,,,,,,,,,,,,,,,,,51.07,1.5779878884908525,0.98,7.0186302185058596,0,1,102400,31.12627668064396
1449,3,51.2,112640,7.151362895965576,1,,,,,102400,,3,5,,,1,200,,0.0010000000000000009,,,,,,,,,,
1164,8,48.59,117760,7.209993362426758,2,0.5112590789794922,110,0.2,0.1095703125,,0.008263793,,,-0.6651394098997117,0.26674671202898026,,,-0.007367015718482434,,0.10335470736026764,0.0001,,,,,,,,
1106,13,46.21,122880,7.252050399780273,3,0.471138060092926,115,0.2,0.0865625,,0.0070403754,,,-0.6588856858015061,0.2316226075589657,,,-0.0056765077635645865,,0.09147612005472183,0.0001,,,,,,,,
1099,18,48.25,128000,7.089845657348633,4,0.5148954391479492,120,0.2,0.0767578125,,0.005686896,,,-0.6363446426391601,0.2146050064265728,,,-0.004923933227546513,,0.07857899367809296,0.0001,,,,,,,,
1095,23,40.45,133120,7.39741325378418,5,0.570034384727478,125,0.2,0.074609375,,0.0071201473,,,-0.6236665606498718,0.20513184681534768,,,-0.0060270809661597015,,0.09217405319213867,0.0001,,,,,,,,
1092,28,47.58,138240,7.078670024871826,6,0.5501571297645569,130,0.2,0.06828125,,0.0050281174,,,-0.57792953312397,0.183820219039917,,,-0.0040929842693731185,,0.07317867875099182,0.0001,,,,,,,,
1092,32,47.57,143360,7.086142063140869,7,0.5176738500595093,135,0.2,0.0796484375,,0.0059840106,,,-0.5922729796171189,0.2009272512793541,,,-0.006479074978269637,,0.07298271358013153,0.0001,,,,,,,,
1090,37,39.14,148480,7.422921180725098,8,0.6038273572921753,140,0.2,0.0703515625,,0.0058123763,,,-0.5646871572732926,0.18998053371906282,,,-0.0038835978927090763,,0.09669286757707596,0.0001,,,,,,,,
1088,42,38.35,153600,7.432811737060547,9,0.6197269558906555,145,0.2,0.0558203125,,0.0051102545,,,-0.5426070141792297,0.18946342974901198,,,-0.0022489028610289097,,0.08477791398763657,0.0001,,,,,,,,
1085,47,37.11,158720,7.406380653381348,10,0.5988451242446899,150,0.2,0.0740625,,0.006865734,,,-0.5244123283028602,0.17408754765987397,,,-0.004857621230185032,,0.07974875718355179,0.0001,,,,,,,,
,,,,,,0.627601146697998,155,0.2,0.0707421875,,0.005728814,,,-0.4824151545763016,0.13473588943481446,,,-0.003206015364266932,,0.05721733719110489,0.0001,36.47,0.5564462731728617,1.0,7.458562195301056,0,1,153600,19.000765774041845
,,,,,,,,,,,,,,,,,,,,,,38.16,0.6337394651736287,1.0,7.420317890644074,0,1,153600,22.145301984845453
,,,,,,,,,,,,,,,,,,,,,,39.55,0.6065353036639611,1.0,7.390312190055847,0,1,153600,20.922894159269653
1227,4,68.72,163840,7.054957866668701,1,,,,,,,,,,,,,,,,,,,,,,,,
1485,3,106.15,168960,6.551426410675049,1,0.2688308358192444,160,0.2,0.0822265625,0,0.004961084,8,8,-0.6326772493124008,1.6138577830791474,2,320,-0.002555129453539848,0.008,0.9813858270645142,0.0001,,,,,,,,
1202,8,148.17,174080,5.916658878326416,2,0.5891399383544922,165,0.2,0.12125,,0.0084688505,,,-0.7174493080377579,0.5117785409092903,,,-0.002547687655314803,,0.26275742053985596,0.0001,,,,,,,,
1141,13,172.89,179200,5.523200511932373,3,0.49699121713638306,170,0.2,0.077109375,,0.0069286237,,,-0.6806180745363235,0.5583767691254615,,,-0.0028176953177899123,,0.3114809989929199,0.0001,,,,,,,,
1109,18,179.6,184320,5.370169162750244,4,0.5318852663040161,175,0.2,0.091328125,,0.0091931205,,,-0.6897977066040039,0.5932811224460601,,,-0.004141004616394639,,0.27200737595558167,0.0001,,,,,,,,
1092,23,158.78,189440,6.029425144195557,5,0.6016905307769775,180,0.2,0.079453125,,0.0071188956,,,-0.6476802468299866,0.5374882635474205,,,-0.005229520564898849,,0.2224511355161667,0.0001,,,,,,,,
1082,28,152.54,194560,6.360300064086914,6,0.45003485679626465,185,0.2,0.0758984375,,0.008342026,,,-0.6004792958498001,0.7823901849985123,,,-0.0030169041687622667,,0.33294713497161865,0.0001,,,,,,,,
1076,33,137.29,199680,6.832906723022461,7,0.3891105651855469,190,0.2,0.0987890625,,0.0067921206,,,-0.6053940898180008,0.6787693533301353,,,-0.004322780403308571,,0.2307707667350769,0.0001,,,,,,,,
1072,38,142.25,204800,6.812799453735352,8,0.3701164126396179,195,0.2,0.096015625,,0.007468759,,,-0.5525973731279373,0.5982596457004548,,,-0.002605382539331913,,0.27491241693496704,0.0001,,,,,,,,
1069,43,141.7,209920,6.653520107269287,9,0.2940109968185425,200,0.2,0.0968359375,,0.008374758,,,-0.5486573556065559,0.5331717926263809,,,-0.005629269713535905,,0.18201600015163422,0.0001,,,,,,,,
1065,48,141.12,215040,6.559784412384033,10,0.3049871325492859,205,0.2,0.0757421875,,0.006564456,,,-0.48725554019212725,0.5678461775183677,,,-0.0034510544966906307,,0.28035151958465576,0.0001,,,,,,,,
1536,3,134.97,220160,6.630504131317139,1,0.4577202796936035,210,0.2,0.07359375,51200,0.0052468916,8,8,-0.4572764301300049,0.45637293100357057,2,320,-0.002198772900737822,0.004416,0.19474437832832336,0.0001,,,,,,,,
1234,8,134.35,225280,6.700068950653076,2,0.41788017749786377,215,0.2,0.083359375,,0.0064418493,,,-0.46844297140836716,0.4138591745495796,,,-0.004167166450060904,,0.18399398028850555,0.0001,,,,,,,,
1157,13,135.86,230400,6.717831611633301,3,0.416782021522522,220,0.2,0.08359375,,0.008916016,,,-0.4631522771716118,0.4080366715788841,,,-0.004067887058481574,,0.21442292630672455,0.0001,,,,,,,,
1128,18,146.73,235520,6.2877092361450195,4,0.4226735830307007,225,0.2,0.08765625,,0.0065189837,,,-0.478745858669281,0.4055340567231178,,,-0.003945657825097442,,0.1664597988128662,0.0001,,,,,,,,
1108,23,147.46,240640,6.34760856628418,5,0.5486263036727905,230,0.2,0.084921875,,0.0061388123,,,-0.4380029278993607,0.3640527907013893,,,-0.004078321889974177,,0.1403874158859253,0.0001,,,,,,,,
1117,27,156.41,245760,6.125558376312256,6,0.6309252977371216,235,0.2,0.068984375,,0.0059186476,,,-0.4086142459511757,0.42001504480838775,,,-0.0036588620441034437,,0.20375917851924896,0.0001,,,,,,,,
1145,31,146.7,250880,6.393130302429199,7,0.5163880586624146,240,0.2,0.1007421875,,0.007198976,,,-0.4450158104300499,0.3838385945558548,,,-0.0027857202151790263,,0.17683368921279907,0.0001,,,,,,,,
1169,35,130.49,256000,6.708003997802734,8,0.6039836406707764,245,0.2,0.06203125,,0.0052380906,,,-0.4362727379798889,0.3842628338932991,,,-0.0031232287921011447,,0.177788645029068,0.0001,,,,,,,,
1174,39,127.38,261120,6.773509979248047,9,0.6247291564941406,250,0.2,0.060390625,,0.005303649,,,-0.39566377133131025,0.4331131142377853,,,-0.002351933913305402,,0.17557328939437866,0.0001,,,,,,,,
1191,42,137.57,266240,6.497063159942627,10,0.6168315410614014,255,0.2,0.07421875,,0.008039122,,,-0.38582862794399264,0.4445940515398979,,,-0.005952970492653548,,0.20318101346492767,0.0001,,,,,,,,
,,,,,,0.7276537418365479,260,0.2,0.086796875,,0.0074851615,,,-0.43802651613950727,0.4024241569638252,,,-0.0020743497274816037,,0.17037935554981232,0.0001,124.1,2.399654895520557,0.92,6.794876109659672,0,2,102400,69.71836200026505
1306,3,143.83,271360,6.202519416809082,1,,,,,102400,,8,8,,,2,320,,0.001,,,,,,,,,,
1094,9,134.4,276480,6.452106475830078,2,0.6848016977310181,265,0.2,0.0598828125,,0.005358047,,,-0.37032371789216995,0.47008065760135653,,,-0.0020336541160941124,,0.30167773365974426,0.0001,,,,,,,,
1173,13,121.71,281600,6.833425998687744,3,0.7234513759613037,270,0.2,0.049140625,,0.0048038745,,,-0.33350532650947573,0.4345232006907463,,,-0.0036189824249595404,,0.19149909913539886,0.0001,,,,,,,,
1217,16,126.97,286720,6.879271984100342,4,0.5329221487045288,275,0.2,0.067890625,,0.0056430018,,,-0.37534130722284315,0.38225486755371096,,,-2.4785576388239862e-05,,0.1582016497850418,0.0001,,,,,,,,
1234,20,138.85,291840,6.5941162109375,5,0.6468544006347656,280,0.2,0.07015625,,0.0072727604,,,-0.37111626982688906,0.41051300525665285,,,-0.003815702674910426,,0.1890791952610016,0.0001,,,,,,,,
1265,24,139.13,296960,6.470449924468994,6,0.6919515132904053,285,0.2,0.0844921875,,0.010855389,,,-0.3773979389667511,0.4052950948476791,,,-0.0030147505691275,,0.16769623756408691,0.0001,,,,,,,,
1283,27,126.04,302080,6.8578338623046875,7,0.6491920948028564,290,0.2,0.05453125,,0.005349369,,,-0.3389217934012413,0.41784487962722777,,,-0.002296257237903774,,0.1917918473482132,0.0001,,,,,,,,
1298,31,110.49,307200,7.2691121101379395,8,0.5635473728179932,295,0.2,0.061484375,,0.0077209584,,,-0.326737242937088,0.40994943529367445,,,-0.0021649959962815046,,0.18747904896736145,0.0001,,,,,,,,
1306,35,117.35,312320,6.998315334320068,9,0.6013268232345581,300,0.2,0.060078125,,0.006728304,,,-0.2931247758865356,0.3346090802550316,,,-0.001214722478762269,,0.12515871226787567,0.0001,,,,,,,,
1314,38,114.8,317440,7.0003485679626465,10,0.6948890089988708,305,0.2,0.0573046875,,0.0062899985,,,-0.28868317693471907,0.3911598536372185,,,-0.0004015336465090513,,0.1619924157857895,0.0001,,,,,,,,
,,,,,,0.7122991681098938,310,0.2,0.0457421875,,0.0044325637,,,-0.2615925192832947,0.3326718059182167,,,-0.0031909226113930344,,0.14438356459140778,0.0001,110.28,1.247698660925343,0.98,7.325289416313171,0,2,153600,51.897799567997104
,,,,,,,,,,,,,,,,,,,,,,105.63,1.6368715348790366,0.97,7.311489197015763,0,2,153600,50.72467939770542
,,,,,,,,,,,,,,,,,,,,,,115.67,1.9130590264154845,0.95,7.082591845393181,0,2,153600,58.59966808779722
2026,2,111.31,322560,7.060801982879639,1,,,,,153600,,8,8,,,2,320,,0.001,,,,,,,,,,
1608,6,108.6,327680,7.168727397918701,2,0.7580221891403198,315,0.2,0.0553125,,0.007815485,,,-0.2908861371874809,0.3327034831047058,,,-0.0024631325202062724,,0.15912598371505737,0.0001,,,,,,,,
1559,9,117.9,332800,6.9795241355896,3,0.7550129890441895,320,0.2,0.0713671875,,0.008640073,,,-0.2972416451573372,0.3971842363476753,,,-0.004442116306163371,,0.1678992062807083,0.0001,,,,,,,,
1536,13,112.99,337920,7.154345512390137,4,0.6977838277816772,325,0.2,0.0632421875,,0.0073485137,,,-0.2739132781326771,0.33639968529343606,,,0.0003987103560939431,,0.16728603839874268,0.0001,,,,,,,,
1523,16,115.69,343040,7.136977672576904,5,0.5400876402854919,330,0.2,0.053359375,,0.004464124,,,-0.28147681772708893,0.35549872756004336,,,-0.0026093392306938768,,0.18437720835208893,0.0001,,,,,,,,
1513,20,126.04,348160,6.779315948486328,6,0.6963323950767517,335,0.2,0.068359375,,0.0069651483,,,-0.3167007717490196,0.4867197984457016,,,-0.003269545822404325,,0.2076614499092102,0.0001,,,,,,,,
1487,24,114.85,353280,7.089028358459473,7,0.6974116563796997,340,0.2,0.0764453125,,0.008301347,,,-0.3112729835510254,0.3807124727964401,,,-0.003772594458423555,,0.1701677292585373,0.0001,,,,,,,,
1471,27,114.11,358400,7.144417762756348,8,0.5356338620185852,345,0.2,0.056328125,,0.0047028726,,,-0.2854454757273197,0.28574203833937645,,,-0.0011842570267617703,,0.14378704130649567,0.0001,,,,,,,,
1462,31,115.56,363520,7.08957576751709,9,0.5706920623779297,350,0.2,0.0711328125,,0.007893791,,,-0.2990845784544945,0.2966610714793205,,,-0.0023281505517661573,,0.11174750328063965,0.0001,,,,,,,,
1455,35,118.64,368640,6.994436264038086,10,0.7303518056869507,355,0.2,0.057265625,,0.0055788103,,,-0.3126841992139816,0.2968373779952526,,,-0.0004282731795683503,,0.12587730586528778,0.0001,,,,,,,,
,,,,,,0.7050584554672241,360,0.2,0.0525,,0.006280615,,,-0.27778363823890684,0.415063898563385,,,-0.0016845596441999078,,0.24019946157932281,0.0001,111.14,2.1921824231434908,0.94,7.043090643286705,0,2,204800,62.936002415151854
2117,2,118.72,373760,6.9280171394348145,1,,,,,204800,,8,8,,,2,320,,0.001,,,,,,,,,,
1622,6,124.41,378880,6.616522789001465,2,0.7823132276535034,365,0.2,0.0641015625,,0.007699918,,,-0.3035027527809143,0.35602525040507316,,,-0.003483064780011773,,0.1593007892370224,0.0001,,,,,,,,
1535,10,121.63,384000,6.514435291290283,3,0.8206909894943237,370,0.2,0.070078125,,0.0077157794,,,-0.3107248646020889,0.3202680693566799,,,-0.0023744495958089827,,0.15390272438526154,0.0001,,,,,,,,
1525,13,107.89,389120,6.9582319259643555,4,0.8327547311782837,375,0.2,0.0596484375,,0.0055181338,,,-0.3176043340563774,0.42437279105186465,,,-0.0033043783996254206,,0.2886667847633362,0.0001,,,,,,,,
1517,16,106.07,394240,7.208842754364014,5,0.7509738206863403,380,0.2,0.0527734375,,0.0063483724,,,-0.2679458358883858,0.36323933586478235,,,-0.002176993265748024,,0.16870878636837006,0.0001,,,,,,,,
1516,20,110.71,399360,7.1019134521484375,6,0.7373158931732178,385,0.2,0.05609375,,0.00479713,,,-0.284307205080986,0.4355191174149513,,,-0.0016895729932002723,,0.1785741001367569,0.0001,,,,,,,,
1511,23,115.23,404480,6.879917144775391,7,0.7455423474311829,390,0.2,0.0666796875,,0.006229691,,,-0.2816247309744358,0.3846041849255562,,,-0.002633384298533201,,0.1390993595123291,0.0001,,,,,,,,
1507,27,120.66,409600,6.659581184387207,8,0.8211160898208618,395,0.2,0.0800390625,,0.01134528,,,-0.315268272459507,0.3670469632744789,,,-0.0034001241670921444,,0.14638374745845795,0.0001,,,,,,,,
1506,30,125.36,414720,6.6456685066223145,9,0.8604124784469604,400,0.2,0.0565625,,0.0049924203,,,-0.2802042256295681,0.3842669174075127,,,-0.0023632715619169176,,0.18826453387737274,0.0001,,,,,,,,
1506,33,115.71,419840,6.9245429039001465,10,0.7601181864738464,405,0.2,0.0648828125,,0.0046150857,,,-0.3218489444255829,0.5255852830410004,,,-0.00017396687529981137,,0.27178022265434265,0.0001,,,,,,,,
,,,,,,0.7771000862121582,410,0.2,0.0555859375,,0.007670857,,,-0.2730183024704456,0.36860505789518355,,,-0.0008550541987642645,,0.16645556688308716,0.0001,108.76,1.856478943865889,0.95,7.166298171877861,0,2,256000,57.84896196130057
2203,2,116.76,424960,6.892833709716797,1,,,,,256000,,8,8,,,2,320,,0.001,,,,,,,,,,
1667,6,126.11,430080,6.539453506469727,2,0.7939537763595581,415,0.2,0.06390625,,0.008041442,,,-0.3035419118404388,0.4506159195303917,,,-0.0011676657665520907,,0.24682743847370148,0.0001,,,,,,,,
1564,9,125.95,435200,6.521274566650391,3,0.8516917824745178,420,0.2,0.070390625,,0.0056367153,,,-0.34219595789909363,0.42505661815404894,,,0.0007825523428618908,,0.18803094327449799,0.0001,,,,,,,,
1515,13,106.89,440320,7.10529899597168,4,0.8299589157104492,425,0.2,0.062578125,,0.005975657,,,-0.38761468678712846,0.4626789265871048,,,-0.001806704537011683,,0.18102341890335083,0.0001,,,,,,,,
1487,17,112.8,445440,6.861124038696289,5,0.6306614875793457,430,0.2,0.0645703125,,0.0068703345,,,-0.2654843562841415,0.41551294207572936,,,-0.0019372660666704179,,0.1947634071111679,0.0001,,,,,,,,
1468,20,120.18,450560,6.7162251472473145,6,0.8939418196678162,435,0.2,0.0759765625,,0.008798005,,,-0.38875490069389346,0.40395514681935313,,,-0.0017647533467970789,,0.16370399296283722,0.0001,,,,,,,,
1453,24,127.58,455680,6.5218186378479,7,0.796362578868866,440,0.2,0.08171875,,0.0053594816,,,-0.3535427448153496,0.6322710272669793,,,-0.0009244043938815594,,0.3457266688346863,0.0001,,,,,,,,
1440,28,119.89,460800,6.809232234954834,8,0.8349115252494812,445,0.2,0.08328125,,0.007827835,,,-0.37308887153863907,0.6082047161459923,,,-0.00019229690078645945,,0.3390486538410187,0.0001,,,,,,,,
1441,31,117.74,465920,6.8838276863098145,9,0.8287017345428467,450,0.2,0.0623828125,,0.005231085,,,-0.31448731541633607,0.47297845005989075,,,-0.002047355752438307,,0.2634609639644623,0.0001,,,,,,,,
1443,35,117.88,471040,6.778708457946777,10,0.8413311243057251,455,0.2,0.0567578125,,0.006248896,,,-0.33362539678812025,0.5907314229011535,,,-0.0028045239113271237,,0.17548741400241852,0.0001,,,,,,,,
,,,,,,0.8555588722229004,460,0.2,0.051953125,,0.004571394,,,-0.30541199296712873,0.6131784597039223,,,-0.002855654745362699,,0.27890852093696594,0.0001,111.88,2.486169326443083,0.92,6.900878983736038,0,2,307200,73.1050312906027
2118,2,123.23,476160,6.540274143218994,1,,,,,307200,,8,8,,,2,320,,0.001,,,,,,,,,,
1632,6,119.57,481280,6.724482536315918,2,0.8760370016098022,465,0.2,0.064296875,,0.0077089565,,,-0.3220020151138306,0.5705781841278076,,,-0.0007707891473546625,,0.2919100522994995,0.0001,,,,,,,,
1563,9,109.04,486400,7.217222213745117,3,0.7321290969848633,470,0.2,0.0546484375,,0.0047104373,,,-0.2658624863624573,0.6329871207475662,,,-0.0023240206111222505,,0.23766957223415375,0.0001,,,,,,,,
1503,13,110.74,491520,7.062046051025391,4,0.7832419276237488,475,0.2,0.0465234375,,0.0062378338,,,-0.2876934610307217,0.7074105569720268,,,-0.001612653280608356,,0.21523426473140717,0.0001,,,,,,,,
1473,17,109.89,496640,7.072777271270752,5,0.8575790524482727,480,0.2,0.066875,,0.010521965,,,-0.28201352536678315,0.4386716875433922,,,-0.0003515799343585968,,0.20733526349067688,0.0001,,,,,,,,
