time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate
844800,28,912,5,0.7667028903961182,0.07642578125,-0.3638504219055176,0.2,0.011418199,1638,0.2962428088486195,-0.004715632423758507,0.11414371430873871,0.0001
849920,34,890,6,0.8441063165664673,0.09849609375,-0.504775222837925,0.2,0.009561781,1648,0.21598627150058747,-0.005440651951357722,0.05789327993988991,0.0001
855040,39,915,7,0.8798083662986755,0.11051053779069768,-0.5297162231317786,0.2,0.017994693,1653,0.17363428298470585,-0.0038537795514648043,0.1018947958946228,0.0001
860160,45,901,8,0.8514420390129089,0.096796875,-0.5009716729819774,0.2,0.009586485,1663,0.20560947850346564,-0.007671170933172107,0.05430266261100769,0.0001
865280,51,892,9,0.6974901556968689,0.071796875,-0.37341646894812586,0.2,0.010033646,1673,0.3687306672334671,-0.00440874649444595,0.1654258519411087,0.0001
870400,57,886,10,0.7628626823425293,0.09919921875,-0.4452167063951492,0.2,0.008977333,1683,0.3260340677201748,-0.008567908975528553,0.10678713768720627,0.0001
875520,2,1739,1,0.5328627824783325,0.07806640625,-0.3055510617792606,0.2,0.008355801,1693,0.2924725691229105,-0.005097816013731062,0.08425863832235336,0.0001
880640,8,1146,2,0.7206851243972778,0.0877734375,-0.37454836279153825,0.2,0.009967771,1703,0.24288893334567546,-0.0036883782921358944,0.07685909420251846,0.0001
885760,15,1015,3,0.6969860792160034,0.08349609375,-0.3130582682788372,0.2,0.012444099,1713,0.25521492630243303,-0.0033665650384500623,0.1152912899851799,0.0001
890880,21,960,4,0.7844797968864441,0.1008203125,-0.3689213164150715,0.2,0.01104862,1723,0.2456036677211523,-0.007456427006982267,0.09568572044372559,0.0001
896000,27,926,5,0.8028132915496826,0.11140625,-0.42396993562579155,0.2,0.014216985,1733,0.22208654131740332,-0.004102670100983232,0.11984562873840332,0.0001
901120,33,912,6,0.7426325082778931,0.0919140625,-0.3667076717317104,0.2,0.011763607,1743,0.26128859736025334,-0.00632915111258626,0.08312595635652542,0.0001
906240,39,901,7,0.7672760486602783,0.08572265625,-0.3640731556713581,0.2,0.013910559,1753,0.24079358149319888,-0.005522598158568144,0.09517538547515869,0.0001
911360,45,894,8,0.7490084767341614,0.07298828125,-0.29945123940706253,0.2,0.010038131,1763,0.18968831695616245,-0.00669558038469404,0.07483243942260742,0.0001
916480,52,883,9,0.5417414903640747,0.0946875,-0.350936584174633,0.2,0.012233891,1773,0.25801612846553323,-0.005880436939187348,0.1122240349650383,0.0001
921600,59,865,10,0.7248744964599609,0.09865234375,-0.46356657177209853,0.2,0.011513191,1783,0.20538190960884095,-0.005388960000127554,0.10681460052728653,0.0001
926720,3,1484,1,0.650519609451294,0.0891015625,-0.35936249181628227,0.2,0.010736473,1793,0.21876005228608847,-0.008282568498980254,0.07491874694824219,0.0001
931840,10,1020,2,0.5918750166893005,0.07740234375,-0.32607985109090803,0.2,0.008066428,1803,0.2586633611470461,-0.006669831287581474,0.0808873400092125,0.0001
936960,16,913,3,0.6038179397583008,0.0775,-0.3590218038856983,0.2,0.01196321,1813,0.24053639359772205,-0.007167209298349917,0.1397344470024109,0.0001
942080,24,847,4,0.5749157667160034,0.078984375,-0.309561612829566,0.2,0.009007104,1823,0.20100613206624984,-0.006519193514250219,0.07577716559171677,0.0001
947200,30,848,5,0.6927001476287842,0.09763671875,-0.3859171175956726,0.2,0.010195901,1833,0.18794848922640084,-0.007275959344115108,0.048868950456380844,0.0001
952320,36,844,6,0.6484302282333374,0.07509765625,-0.2980581951141357,0.2,0.010204499,1843,0.2326210269331932,-0.00651518055703491,0.10916904360055923,0.0001
957440,42,841,7,0.7629844546318054,0.06982421875,-0.32195639684796334,0.2,0.010222928,1853,0.18964812330901623,-0.00673137586330995,0.09458203613758087,0.0001
962560,48,839,8,0.6092811822891235,0.10150390625,-0.3819808901846409,0.2,0.010839632,1863,0.2854287569969893,-0.006852381669450552,0.10589377582073212,0.0001
967680,55,836,9,0.6521774530410767,0.0804296875,-0.32617415383458137,0.2,0.008037632,1873,0.2785713529586792,-0.007114632439333945,0.12826433777809143,0.0001
972800,61,836,10,0.5444689393043518,0.0901953125,-0.34843875005841257,0.2,0.00984438,1883,0.2378877417743206,-0.006835776474326849,0.07687273621559143,0.0001
977920,2,2104,1,0.30501604080200195,0.09498046875,-0.3109118650853634,0.2,0.0127340425,1893,0.2195962169766426,-0.007435965733602643,0.12883850932121277,0.0001
983040,8,1274,2,0.5947043895721436,0.0914453125,-0.3652950581908226,0.2,0.011442177,1903,0.20139892797917128,-0.007435841446276754,0.08509035408496857,0.0001
988160,13,1165,3,0.5027061700820923,0.07873046875,-0.2402032522112131,0.2,0.010684155,1913,0.21930274344980716,-0.007345361046027392,0.08746181428432465,0.0001
993280,18,1136,4,0.5230977535247803,0.084228515625,-0.32420254312455654,0.2,0.014434924,1921,0.23017474627122284,-0.005013698776019737,0.11142773926258087,0.0001
998400,23,1094,5,0.6250718832015991,0.0854296875,-0.29623306192457677,0.2,0.009967489,1931,0.1907483886554837,-0.005814794704783708,0.06446307897567749,0.0001
1003520,28,1070,6,0.5641646981239319,0.0912890625,-0.31425388641655444,0.2,0.009944426,1941,0.2198871310055256,-0.007504619061946869,0.07406581938266754,0.0001
1008640,33,1059,7,0.5687105059623718,0.10265625,-0.3521376970410347,0.2,0.011933607,1951,0.25737784601747987,-0.006819024493452162,0.08513697236776352,0.0001
1013760,38,1054,8,0.6486701965332031,0.09642578125,-0.3561596980690956,0.2,0.011666886,1961,0.21338708981871604,-0.007115851778071374,0.0808674618601799,0.0001
1018880,44,1044,9,0.5369107723236084,0.08818359375,-0.36192777633666995,0.2,0.010432073,1971,0.2703904902935028,-0.007500745565630495,0.17040005326271057,0.0001
1024000,48,1046,10,0.5018585920333862,0.0675998263888889,-0.23414909640947978,0.2,0.012582423,1980,0.21622972041368485,-0.0058910863887932565,0.08339498192071915,0.0001
1029120,2,2182,1,0.5430731773376465,0.103125,-0.3299033062160015,0.2,0.014159182,1990,0.18245390247553586,-0.00570594836724922,0.049456872045993805,0.0001
1034240,7,1347,2,0.5551375150680542,0.085703125,-0.29666520819067954,0.2,0.010318773,2000,0.229802662730217,-0.004126404204871505,0.10355976223945618,0.0001
1039360,12,1230,3,0.5284897089004517,0.08919921875,-0.3317669427394867,0.2,0.013372643,2010,0.17468204896897077,-0.008440465305466206,0.05165601521730423,0.0001
1044480,17,1166,4,0.40855151414871216,0.08974609375,-0.3299719689786434,0.2,0.0145863965,2020,0.2331516120582819,-0.005445466672535986,0.09406689554452896,0.0001
1049600,22,1114,5,0.6294362545013428,0.106328125,-0.3886598013341427,0.2,0.016065085,2030,0.20946701891720296,-0.007962216848973185,0.10446693748235703,0.0001
1054720,28,1087,6,0.5774815082550049,0.09740234375,-0.2849282480031252,0.2,0.01614556,2040,0.18290563624352216,-0.007873184657655656,0.06877335906028748,0.0001
1059840,33,1066,7,0.4530627131462097,0.0879296875,-0.27660464532673357,0.2,0.010387271,2050,0.19393866516649724,-0.0057838644133880734,0.07219047844409943,0.0001
1064960,38,1056,8,0.4591774344444275,0.1109375,-0.40478620454669,0.2,0.0141985,2060,0.20209697186946868,-0.008062847084365785,0.10360782593488693,0.0001
1070080,43,1048,9,0.4812473654747009,0.09357421875,-0.31697731897234915,0.2,0.013503877,2070,0.20814534910023214,-0.00664364677737467,0.09613403677940369,0.0001
1075200,49,1041,10,0.4870225787162781,0.09369140625,-0.41759971469640733,0.2,0.0115859555,2080,0.18688936442136764,-0.007144264040980488,0.08350738137960434,0.0001
1080320,2,1910,1,0.5515835285186768,0.09556640625,-0.37527045875787735,0.2,0.009770958,2090,0.18748814925551416,-0.005525623182766139,0.07987794280052185,0.0001
1085440,5,1793,2,0.5962889194488525,0.09016927083333333,-0.38357871025800705,0.2,0.012858294,2091,0.2636345972617467,0.0025231295730918646,0.16877205669879913,0.0001
1090560,10,1398,3,0.4708453416824341,0.0859375,-0.339024300724268,0.2,0.008603493,2101,0.21879582218825816,-0.005733913327567279,0.08185876905918121,0.0001
1095680,16,1258,4,0.529203474521637,0.11611328125,-0.4374897007644176,0.2,0.011575233,2111,0.16452440612018107,-0.008856951755005867,0.05649198219180107,0.0001
1100800,21,1189,5,0.4600300192832947,0.07404296875,-0.33769158244132996,0.2,0.008419258,2121,0.17626652117818595,-0.006386784971691668,0.04900689423084259,0.0001
1105920,27,1132,6,0.5478538870811462,0.09009765625,-0.38930301696062086,0.2,0.012068821,2131,0.22918939303606747,-0.005811780816875398,0.11545293778181076,0.0001
1111040,32,1094,7,0.6509548425674438,0.10671875,-0.39108952701091765,0.2,0.010712801,2141,0.18079795591533185,-0.006822652337141335,0.056527573615312576,0.0001
1116160,37,1080,8,0.48189276456832886,0.102421875,-0.38168777748942373,0.2,0.013476869,2151,0.2588038294762373,-0.009005529978312552,0.07249362021684647,0.0001
1121280,43,1068,9,0.5486750602722168,0.08375,-0.37597953900694847,0.2,0.010945817,2161,0.25241660252213477,-0.0064354570372961465,0.10486142337322235,0.0001
1126400,48,1056,10,0.6725082993507385,0.07626953125,-0.36021633818745613,0.2,0.009828439,2171,0.2296191081404686,-0.006445614385884255,0.07120829075574875,0.0001
1131520,4,1199,1,0.7061675786972046,0.08923828125,-0.34182487219572066,0.2,0.0102679925,2181,0.1856789657101035,-0.006584163442021236,0.04956761375069618,0.0001
1136640,10,957,2,0.6973780393600464,0.09748046875,-0.3843399578332901,0.2,0.0153458845,2191,0.2006422446668148,-0.005369608764303848,0.06056618690490723,0.0001
1141760,16,922,3,0.6560510993003845,0.0841015625,-0.3486186216771603,0.2,0.010080775,2201,0.1925158891826868,-0.007253867753315717,0.05365189537405968,0.0001
1146880,22,911,4,0.7432451248168945,0.109375,-0.4590674135088921,0.2,0.012201766,2211,0.17928152222186328,-0.0073872265429235995,0.07640187442302704,0.0001
1152000,28,909,5,0.7559971213340759,0.0683203125,-0.44782267734408376,0.2,0.008594701,2221,0.18287164334207773,-0.008407198088243605,0.08224659413099289,0.0001
1157120,33,912,6,0.65744948387146,0.088828125,-0.35221841648221014,0.2,0.01334651,2231,0.2066703201085329,-0.009773453248199076,0.06828851997852325,0.0001
1162240,39,906,7,0.794211208820343,0.08365234375,-0.473771770298481,0.2,0.008542372,2241,0.15962292563170194,-0.010468158142175525,0.05228874459862709,0.0001
1167360,45,897,8,0.7021085023880005,0.092734375,-0.41590244963765144,0.2,0.009417246,2251,0.19595795761793852,-0.00873828204581514,0.07599246501922607,0.0001
1172480,51,891,9,0.7226307988166809,0.100859375,-0.45446756973862645,0.2,0.012867011,2261,0.18051235433667898,-0.007765718961600214,0.04629693180322647,0.0001
1177600,57,886,10,0.7991160154342651,0.099140625,-0.4835052432119846,0.2,0.008795361,2271,0.1584069751948118,-0.009442786923609675,0.04201837256550789,0.0001
1182720,2,1800,1,0.8040102124214172,0.09935546875,-0.5103983876109123,0.2,0.010412313,2281,0.12874772284179925,-0.012314598292578012,0.048060666769742966,0.0001
1187840,8,1171,2,0.7606595754623413,0.082734375,-0.5028346146643162,0.2,0.01012111,2291,0.1890108598768711,-0.008527277745306492,0.08230242133140564,0.0001
1192960,14,1075,3,0.6964888572692871,0.08359375,-0.47420154631137845,0.2,0.010744923,2301,0.21404701113700866,-0.006634716341504827,0.040351949632167816,0.0001
1198080,19,1030,4,0.7209861278533936,0.1015234375,-0.5001273404061795,0.2,0.01278121,2311,0.20153156910091638,-0.009469102243892849,0.07000882923603058,0.0001
1203200,25,1006,5,0.6639065742492676,0.08845703125,-0.4041327202320099,0.2,0.013474201,2321,0.22310709603130818,-0.00846030194312334,0.0721730887889862,0.0001
1208320,31,985,6,0.7680822014808655,0.10306640625,-0.5192499606311322,0.2,0.012340615,2331,0.16312159653753042,-0.007589035632554442,0.056609753519296646,0.0001
1213440,36,976,7,0.7925933003425598,0.07240234375,-0.4167240671813488,0.2,0.0073331865,2341,0.17161102576181292,-0.00615864027524367,0.02361660823225975,0.0001
1218560,42,968,8,0.6533453464508057,0.0955859375,-0.4350834226608276,0.2,0.012651188,2351,0.2733499027788639,-0.008281202476937324,0.10239643603563309,0.0001
1223680,47,961,9,0.736065685749054,0.09275390625,-0.44324461594223974,0.2,0.009111464,2361,0.21353893637657165,-0.008125942626502364,0.08436356484889984,0.0001
1228800,51,989,10,0.6964451670646667,0.08539663461538462,-0.39309520125389097,0.2,0.025224682,2365,0.35980508006536044,-0.003226960479066922,0.09286554157733917,0.0001
1233920,3,1526,1,0.7711740136146545,0.10509765625,-0.439135776758194,0.2,0.011342108,2375,0.21505001407116653,-0.00872672262135893,0.04007899761199951,0.0001
1239040,9,1100,2,0.7695107460021973,0.11623046875,-0.5254276506602764,0.2,0.012125882,2385,0.2520218450948596,-0.009971682836767286,0.11020411550998688,0.0001
1244160,15,983,3,0.8251631259918213,0.12109375,-0.4559302730585939,0.2,0.022111835,2395,0.1943578950019293,-0.007238335829849045,0.021321507170796394,0.0001
1249280,21,939,4,0.7891908884048462,0.0894140625,-0.4035059659183025,0.2,0.013808091,2405,0.2774325528740883,-0.008552041999064387,0.13022413849830627,0.0001
1254400,27,914,5,0.5883910655975342,0.09587890625,-0.4019673876464367,0.2,0.009468047,2415,0.37788520351052285,-0.005758091639727354,0.21845094859600067,0.0001
1259520,33,914,6,0.7159911394119263,0.09271484375,-0.4551917724311352,0.2,0.009702602,2425,0.2722607708349824,-0.005120967761613428,0.07996934652328491,0.0001
1264640,39,917,7,0.6633996367454529,0.09255859375,-0.4607793986797333,0.2,0.01102989,2435,0.30032622076570986,-0.009425949717406184,0.11410772800445557,0.0001
1269760,44,920,8,0.6335315704345703,0.0912109375,-0.42822651356458663,0.2,0.009410305,2445,0.29772579960525036,-0.007609136467799545,0.10350652784109116,0.0001
1274880,50,918,9,0.5772827863693237,0.09876953125,-0.3705145953595638,0.2,0.01222148,2455,0.29056618101894854,-0.00913951609749347,0.09468406438827515,0.0001
1280000,55,915,10,0.6361055374145508,0.0998046875,-0.40004101902246475,0.2,0.009690995,2465,0.2936284959316254,-0.005357883688993752,0.14061827957630157,0.0001
1285120,2,2037,1,0.47057145833969116,0.11404296875,-0.4263947440683842,0.2,0.010459373,2475,0.3071112883090973,-0.010405480132903903,0.08962909877300262,0.0001
1290240,7,1338,2,0.45353370904922485,0.100859375,-0.38626946195960044,0.2,0.013020985,2485,0.27074758827686307,-0.007423971993848682,0.10239072144031525,0.0001
1295360,13,1151,3,0.38308435678482056,0.09578125,-0.3752639031410217,0.2,0.0107557615,2495,0.2359992516040802,-0.009557055903133004,0.09645393490791321,0.0001
1300480,18,1108,4,0.28720974922180176,0.088203125,-0.3818787817656994,0.2,0.017214319,2505,0.218774183280766,-0.006129228638019413,0.07058931887149811,0.0001
1305600,23,1085,5,0.4169709086418152,0.1070703125,-0.37364519223570825,0.2,0.0115523515,2515,0.16503809500485658,-0.0077853969880379735,0.03691912069916725,0.0001
1310720,28,1062,6,0.3593099117279053,0.10212890625,-0.3914592322707176,0.2,0.012496394,2525,0.1816448834910989,-0.007170541645027697,0.06482580304145813,0.0001
1315840,34,1053,7,0.29356175661087036,0.0800390625,-0.29333198219537737,0.2,0.010605797,2535,0.21437368083745242,-0.009012764766812325,0.08915051817893982,0.0001
1320960,39,1044,8,0.5024075508117676,0.07923828125,-0.3259996119141579,0.2,0.014083654,2545,0.1773426929861307,-0.007472491574008018,0.0611610971391201,0.0001
1326080,44,1034,9,0.5611599683761597,0.10220703125,-0.3684427377581596,0.2,0.014836756,2555,0.1765363532677293,-0.006612283126451075,0.026802128180861473,0.0001
1331200,49,1030,10,0.49903565645217896,0.08181640625,-0.41519929215312,0.2,0.0088688675,2565,0.1923812387138605,-0.006646860791370272,0.06910417228937149,0.0001
1336320,2,2175,1,0.60524582862854,0.10486328125,-0.45033722832798956,0.2,0.011185104,2575,0.16370600398629903,-0.010290089594200254,0.0612991526722908,0.0001
1341440,7,1316,2,0.46920639276504517,0.08224609375,-0.31009265661239627,0.2,0.009629287,2585,0.1912062392383814,-0.0067903467477299275,0.04910985007882118,0.0001
1346560,13,1162,3,0.49413734674453735,0.0837890625,-0.3530903197824955,0.2,0.009871602,2595,0.1779656657204032,-0.007803495205007493,0.06542451679706573,0.0001
1351680,18,1104,4,0.5636175870895386,0.08439453125,-0.3931494125723839,0.2,0.009750259,2605,0.17786127507686614,-0.007694828903768211,0.04087969660758972,0.0001
1356800,23,1069,5,0.4853971600532532,0.07150390625,-0.3491951510310173,0.2,0.009810006,2615,0.24422100391238927,-0.006113042098004371,0.09457194805145264,0.0001
1361920,29,1051,6,0.6277969479560852,0.07625,-0.31030472815036775,0.2,0.012360061,2625,0.18038613706827164,-0.006232687139417976,0.05397644266486168,0.0001
1367040,34,1032,7,0.6193243265151978,0.0957421875,-0.35069836884737016,0.2,0.012790592,2635,0.21234672401100396,-0.006145425734575838,0.053365372121334076,0.0001
1372160,39,1024,8,0.46592557430267334,0.07525390625,-0.2664614225924015,0.2,0.009368034,2645,0.2924502807110548,-0.006319573526270688,0.08547597378492355,0.0001
1377280,45,1006,9,0.5881235599517822,0.09654296875,-0.347746235281229,0.2,0.012871156,2655,0.18054805494844914,-0.009541938030160964,0.021634571254253387,0.0001
1382400,51,996,10,0.5575955510139465,0.093359375,-0.34951422676444055,0.2,0.012999873,2665,0.17719710156321525,-0.006580415654461831,0.03262566775083542,0.0001
1387520,2,2187,1,0.5557148456573486,0.09550020292207792,-0.3261901492422277,0.2,0.012998723,2673,0.2324510994669679,-0.006612169184395438,0.07066738605499268,0.0001
1392640,7,1349,2,0.6126532554626465,0.09333984375,-0.32525802969932555,0.2,0.013280797,2683,0.19433541398495435,-0.007452644346049055,0.07482975721359253,0.0001
1397760,13,1164,3,0.5569520592689514,0.0790625,-0.34675893977284433,0.2,0.0081822155,2693,0.190847260504961,-0.007122591666411608,0.06822371482849121,0.0001
1402880,18,1115,4,0.41071540117263794,0.09890625,-0.3636814494431019,0.2,0.0116089415,2703,0.20502208795398474,-0.00659069845918566,0.0795450359582901,0.0001
1408000,23,1093,5,0.4064908027648926,0.09326171875,-0.3790884654223919,0.2,0.009866344,2713,0.18854514501988887,-0.0078063331940211355,0.08634913712739944,0.0001
1413120,28,1068,6,0.49097591638565063,0.09177734375,-0.375711607336998,0.2,0.012996388,2723,0.22868775244802236,-0.009327260258141906,0.06002601981163025,0.0001
1418240,33,1059,7,0.5394822359085083,0.10248046875,-0.4182640205323696,0.2,0.012130938,2733,0.2158461792767048,-0.010335646562743932,0.06181630119681358,0.0001
1423360,38,1053,8,0.595069408416748,0.1071484375,-0.3755063582956791,0.2,0.012348989,2743,0.224798390828073,-0.007781970023643225,0.08215373754501343,0.0001
1428480,43,1048,9,0.5681760311126709,0.08294921875,-0.36362784177064894,0.2,0.012680152,2753,0.1858381477743387,-0.01004940421320498,0.06911991536617279,0.0001
1433600,48,1044,10,0.6978408694267273,0.107734375,-0.3619673217833042,0.2,0.012806009,2763,0.15734661225229502,-0.009668570626527071,0.05738469585776329,0.0001
1438720,2,2221,1,0.4141281843185425,0.0919921875,-0.3254053808003664,0.2,0.011727208,2773,0.23527214698493482,-0.007489538909867406,0.08605911582708359,0.0001
1443840,7,1398,2,0.49965590238571167,0.0946484375,-0.371301386654377,0.2,0.013432017,2783,0.18296250395476818,-0.00647289686370641,0.04992647469043732,0.0001
1448960,12,1273,3,0.5023468732833862,0.096484375,-0.39023629903793333,0.2,0.0103717875,2793,0.16795343365520238,-0.008693001281935722,0.042317163199186325,0.0001
1454080,16,1214,4,0.48509979248046875,0.08748046875,-0.26610633186995986,0.2,0.01376165,2803,0.20291281938552858,-0.007963586414698512,0.05870433151721954,0.0001
1459200,21,1180,5,0.4993744492530823,0.09720703125,-0.3654078833758831,0.2,0.011505516,2813,0.16709641575813294,-0.009881666775327176,0.0347648486495018,0.0001
1464320,26,1158,6,0.4889957308769226,0.11595703125,-0.37940077766776087,0.2,0.013667126,2823,0.17312381375581026,-0.008603446164634078,0.04179256409406662,0.0001
1469440,31,1141,7,0.32007622718811035,0.103046875,-0.46446737602353094,0.2,0.010811428,2833,0.1523127169907093,-0.007141162186162547,0.03453492745757103,0.0001
1474560,35,1168,8,0.5101597309112549,0.0972430889423077,-0.3727458337178597,0.2,0.027422005,2839,0.18860502892102188,-0.0066149765536045796,0.05605573207139969,0.0001
1479680,37,1228,9,0.4156455397605896,0.035757211538461536,-0.35342268760387713,0.2,0.0076828967,2840,0.3178365391034346,0.0028604757613860643,0.14833234250545502,0.0001
1484800,42,1209,10,0.42985332012176514,0.0875390625,-0.2891345754265785,0.2,0.012299247,2850,0.13794956017285587,-0.005476923291571439,0.016949452459812164,0.0001
1489920,2,2212,1,0.40002113580703735,0.0704985119047619,-0.39779684728100184,0.2,0.031431198,2855,0.18348325868802412,-0.0024992324400781875,0.04471055045723915,0.0001
1495040,7,1378,2,0.39660942554473877,0.08869140625,-0.3155965107679367,0.2,0.011059238,2865,0.1466026011109352,-0.0087947783106938,0.044740691781044006,0.0001
1500160,12,1239,3,0.44877707958221436,0.09271484375,-0.3534968952834606,0.2,0.014154183,2875,0.1423886127397418,-0.007712997717317194,0.01754125952720642,0.0001
1505280,17,1162,4,0.6546049118041992,0.08701171875,-0.35222306475043297,0.2,0.010968229,2885,0.13693061858415603,-0.008515817902516574,0.04028191417455673,0.0001
1510400,22,1127,5,0.6377863883972168,0.10150390625,-0.3678821536898613,0.2,0.014566226,2895,0.1302972069568932,-0.009693933562375604,0.031368449330329895,0.0001
1515520,27,1105,6,0.5614575147628784,0.09025390625,-0.40053357541561124,0.2,0.012517752,2905,0.17070861134678125,-0.008731578069273382,0.040277592837810516,0.0001
1520640,32,1098,7,0.5385940074920654,0.0872265625,-0.3775716271996498,0.2,0.011871864,2915,0.17634300377219916,-0.006686648291070014,0.04179871082305908,0.0001
1525760,37,1091,8,0.6056020259857178,0.09,-0.34730780497193336,0.2,0.0107717505,2925,0.18328434288501738,-0.009174497717758641,0.054096706211566925,0.0001
1530880,40,1144,9,0.620186448097229,0.06393229166666667,-0.3202713757753372,0.2,0.013494128,2927,0.2749607111016909,0.0032264143073310455,0.07757807523012161,0.0001
1536000,44,1151,10,0.5718171000480652,0.11863527097902098,-0.4302695791621308,0.2,0.024487069,2935,0.21424131439282343,-0.0047999985314176215,0.056793034076690674,0.0001
1541120,2,2270,1,0.639374315738678,0.09875,-0.3200142233073711,0.2,0.013533911,2945,0.16453928995877504,-0.013444434113334864,0.034651145339012146,0.0001
1546240,7,1356,2,0.6199938058853149,0.0924609375,-0.30265819527208804,0.2,0.011723909,2955,0.18276911951601504,-0.011673980324994773,0.03173413872718811,0.0001
1551360,12,1240,3,0.5566450357437134,0.09115234375,-0.3703098088502884,0.2,0.010836838,2965,0.1780081692710519,-0.009021935935597867,0.02333747036755085,0.0001
1556480,17,1185,4,0.6142864227294922,0.082109375,-0.41189433813095094,0.2,0.009901871,2975,0.17274921178817748,-0.008822230055229738,0.05573823302984238,0.0001
1561600,22,1142,5,0.5393533706665039,0.07669921875,-0.35033397883176803,0.2,0.007813109,2985,0.18507258769124746,-0.007190883436705917,0.03410490229725838,0.0001
1566720,27,1114,6,0.44123780727386475,0.108515625,-0.3697597920894623,0.2,0.01345299,2995,0.17310766194015742,-0.008032501295674592,0.05368394777178764,0.0001
1571840,33,1081,7,0.45135068893432617,0.07642578125,-0.39744923397898674,0.2,0.009582415,3005,0.14062072739005088,-0.007829442117363215,0.03194544464349747,0.0001
1576960,38,1069,8,0.2922571897506714,0.08806640625,-0.32541923090815544,0.2,0.010746801,3015,0.14255470737814904,-0.009170304930303247,0.05655743554234505,0.0001
1582080,43,1061,9,0.3651891350746155,0.10490234375,-0.38540019780397416,0.2,0.01592696,3025,0.12021300593391061,-0.01025355601683259,0.022105969488620758,0.0001
1587200,48,1058,10,0.41681039333343506,0.09748046875,-0.4410776653885841,0.2,0.009965546,3035,0.1080466545931995,-0.008521515583852305,0.0255439430475235,0.0001
1592320,2,2223,1,0.39948755502700806,0.07169117647058823,-0.34850500436390147,0.2,0.042150382,3039,0.17235321179032326,-0.0011900455882663235,0.05605137348175049,0.0001
1597440,7,1323,2,0.3784065842628479,0.0957421875,-0.35515364006161687,0.2,0.013336403,3049,0.12695532409474253,-0.0072417356306687,0.01749732717871666,0.0001
1602560,12,1187,3,0.46508991718292236,0.08205078125,-0.3221386715769768,0.2,0.011847102,3059,0.1419499820843339,-0.008158245919039473,0.04146088659763336,0.0001
1607680,18,1136,4,0.5059272646903992,0.08578125,-0.31902535527944564,0.2,0.01276653,3069,0.11949137642979622,-0.008591873694676906,0.035785309970378876,0.0001
1612800,23,1096,5,0.4552171230316162,0.08982421875,-0.32416155576705935,0.2,0.016248012,3079,0.15373013891279697,-0.010790970558300614,0.040330126881599426,0.0001
1617920,28,1079,6,0.5258443355560303,0.07294921875,-0.3099515873193741,0.2,0.010047153,3089,0.16889868892729282,-0.007312837159261108,0.047692831605672836,0.0001
1623040,33,1062,7,0.5877569317817688,0.08171875,-0.26082166194915773,0.2,0.013422946,3099,0.12604921303689479,-0.005271430010907352,0.052187226712703705,0.0001
1628160,38,1051,8,0.6167911291122437,0.09412109375,-0.3397206407785416,0.2,0.010547286,3109,0.13203101325780153,-0.007598335647489875,0.019161654636263847,0.0001
1633280,44,1042,9,0.48025280237197876,0.0928515625,-0.3423589612543583,0.2,0.010951018,3119,0.16267025887966155,-0.009738030931912363,0.032023824751377106,0.0001
1638400,49,1034,10,0.4810795783996582,0.0825,-0.3646055157482624,0.2,0.009977653,3129,0.17615417182445525,-0.009105354053899646,0.06041242554783821,0.0001
1643520,2,2084,1,0.5010061264038086,0.0897265625,-0.342501799762249,0.2,0.011167753,3139,0.17422147143632175,-0.0069885118980892,0.045047909021377563,0.0001
1648640,8,1263,2,0.4686635732650757,0.09193359375,-0.297161036580801,0.2,0.0107294815,3149,0.15495564606040715,-0.008068186368327589,0.015365613624453545,0.0001
1653760,13,1167,3,0.43346261978149414,0.11453125,-0.4563550545275211,0.2,0.013552939,3159,0.1437855444289744,-0.009632510219234973,0.038503024727106094,0.0001
1658880,16,1246,4,0.4206240177154541,0.07111515410958905,-0.2853376597982563,0.2,0.015854925,3163,0.2548643352642451,0.0011780141591260286,0.1457383632659912,0.0001
1664000,21,1174,5,0.5083125233650208,0.08584770114942529,-0.39158569516121655,0.2,0.014778448,3172,0.14634318748253516,-0.008656148472265607,0.035770028829574585,0.0001
1669120,27,1129,6,0.5280450582504272,0.07509765625,-0.34432137534022333,0.2,0.010354341,3182,0.1810296455398202,-0.009106880186591297,0.055869366973638535,0.0001
1674240,32,1088,7,0.3793831467628479,0.08244140625,-0.3996486486494541,0.2,0.00898048,3192,0.17096851844340563,-0.006959597798995674,0.03387782722711563,0.0001
1679360,38,1056,8,0.5949254035949707,0.10974609375,-0.41988843113183977,0.2,0.014830676,3202,0.13202999752014877,-0.011847734384937213,0.03731580078601837,0.0001
1684480,44,1042,9,0.5514234900474548,0.1265625,-0.5192503145337105,0.2,0.014259376,3212,0.15073012854903936,-0.00964683071943,0.027652762830257416,0.0001
1689600,49,1025,10,0.6552680730819702,0.10875,-0.401236938983202,0.2,0.013191012,3222,0.13821943055838345,-0.00885723261977546,0.041045669466257095,0.0001
1694720,2,2005,1,0.7175519466400146,0.0996875,-0.4217750345170498,0.2,0.012230473,3232,0.1335412604175508,-0.0068167802889365706,0.04672690108418465,0.0001
1699840,7,1288,2,0.6562392711639404,0.08447265625,-0.3318548735976219,0.2,0.008817891,3242,0.1390411116927862,-0.008398456014692784,0.006534785032272339,0.0001
