time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,curriculum/stage_timesteps,curriculum/obs_quantity,curriculum/max_steps,curriculum/grid_size,curriculum/stage,train/stage_learning_rate,curriculum/preferred_eval_mode,train/ent_coef,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/mean_ep_length,eval/stage,eval/std_ep_length,eval/std_reward,eval/stochastic_quality_passed,eval/promotion_max_mean_length,eval/deterministic_quality_passed,eval/promotion_full_coverage_rate,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/coverage_promotion_passed,eval/deterministic_promotion_floor,eval/diagnostic_full_coverage_rate,eval/mode_gap,eval/promotion_min_mean_reward,eval/quality_promotion_passed
,,,,,,,,,,,,,,,,,,,,,,,,179200,,,,,1,,,0,45.0,0,0.97,0,0.97,0.43,0,0.693,0.97,0.54,6.75,0
202240,2269,72.67,1,1,2.860992431640625,,,,,,,,,,,179200,3,200,5,1,7e-05,1,0.0010000000000000009,,,,,,,,,,,,,,,,,,,,,
204800,336,76.67,15,2,2.728644371032715,-0.9661820548772811,0.8347975015640259,361,1.289009137749672,0.135390625,0.1,0.0026097787,-0.0021928995847702026,7e-05,1.4253218173980713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207360,452,76.47,16,3,2.8748953342437744,-0.9939064264297486,0.8170619010925293,362,1.0844618052244186,0.21875,0.1,0.0057489593,0.007724532485008239,7e-05,0.3014061748981476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209920,344,69.59,29,4,3.5383541584014893,-0.910058491230011,0.7338634729385376,367,1.4374595250189304,0.16765625,0.1,0.0028391206,-1.7837095074355603e-05,7e-05,1.1134780645370483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212480,299,65.66,42,5,4.00135612487793,-0.9367587965726852,0.8272655010223389,372,0.9318591348826886,0.179921875,0.1,0.0038146668,0.0004901227541267872,7e-05,0.4071950912475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215040,273,69.24,56,6,3.630251169204712,-0.9179290974140167,0.7931957840919495,377,1.4360993328690528,0.125703125,0.1,0.002520626,-0.0021477390732616186,7e-05,0.9683517217636108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217600,253,61.2,70,7,4.3128461837768555,-0.9194655168056488,0.7713514566421509,382,1.089533631503582,0.183125,0.1,0.005061711,-0.0011185568198561668,7e-05,0.572248637676239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220160,242,56.93,84,8,4.857671737670898,-0.8732721871137619,0.729485034942627,387,1.2409542995691298,0.120234375,0.1,0.0031722724,-0.0014506354089826345,7e-05,0.4817540943622589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222720,235,58.07,97,9,4.642768383026123,-0.8825904303789138,0.7802692651748657,392,1.2245392540097237,0.1534375,0.1,0.0037964745,-0.000506631089374423,7e-05,0.8805494904518127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225280,247,56.68,103,10,4.937168121337891,-0.8416451464096705,0.7704310417175293,394,0.9017393502096335,0.1467013888888889,0.1,0.006106363,0.004283667128119204,7e-05,0.8103511929512024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.8551164484024047,0.8744534254074097,397,0.9281019374728203,0.144375,0.1,0.004303604,0.002298517432063818,7e-05,0.731370210647583,,,,,,,,,204800,0.97,4.8570751425623895,0,59.64,1,36.43199692577941,4.068280732183007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,0.75,2.5619405829906463,1,77.0,1,71.5189485381322,10.499786854017389,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,,,1,,,0,45.0,0,0.97,0,0.97,0.75,0,0.693,0.97,0.21999999999999997,6.75,0
227840,2495,58.75,1,1,4.60580587387085,,,,,,,,,,,204800,3,200,5,1,7e-05,1,0.0010000000000000009,,,,,,,,,,,,,,,,,,,,,
230400,325,64.35,15,2,4.054464340209961,-0.8728488802909851,0.8694839477539062,402,1.1132596281170846,0.173671875,0.1,0.0032241303,-0.001979518374428153,7e-05,0.13309027254581451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232960,360,59.31,21,3,4.725654602050781,-0.8656736697469439,0.8908735513687134,404,1.1004601665905545,0.19486607142857143,0.1,0.005360379,-0.0005463570356369019,7e-05,0.26332277059555054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235520,404,53.54,25,4,5.249828338623047,-0.8336093532187598,0.8291105628013611,406,1.3983705948506082,0.16294642857142858,0.1,0.004630776,0.0050194964943719765,7e-05,2.3793833255767822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238080,462,52.18,27,5,5.445076942443848,-0.8294970176436685,0.6233289837837219,407,0.9806504439223896,0.09161931818181818,0.1,0.0032978365,0.001038128256120465,7e-05,2.2176780700683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240640,471,55.44,32,6,5.312344551086426,-0.826988111524021,0.8804478049278259,409,0.9680494096349267,0.17876838235294118,0.1,0.007648053,0.00412267550606938,7e-05,0.8192837238311768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243200,520,58.67,34,7,5.041425704956055,-0.8470644695418221,0.9186019897460938,410,1.1337365912539619,0.15848214285714285,0.1,0.004521685,0.00859886221587658,7e-05,1.122121810913086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245760,550,57.26,37,8,5.238572597503662,-0.8227123830999646,0.9111072421073914,411,0.7850035854748317,0.1875,0.1,0.005822698,0.006968370771833828,7e-05,0.20135611295700073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248320,461,53.98,49,9,5.508217811584473,-0.791514892578125,0.8887902498245239,416,0.9886492344737053,0.1753125,0.1,0.004219762,-0.0015445515606552363,7e-05,0.42179226875305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250880,471,59.82,54,10,4.815230846405029,-0.797385861133707,0.8924350738525391,418,0.8507593875301296,0.1974676724137931,0.1,0.0066961097,0.004017060462000041,7e-05,0.3598073720932007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.8368641251609439,0.9065396189689636,421,1.1169341667777015,0.19754464285714285,0.1,0.010524144,0.006162585202781927,7e-05,1.4252897500991821,,,,,,,,,230400,0.97,5.594175283908844,0,55.06,1,33.28387597621407,3.2516306325116835,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,0.71,2.9540936481952667,1,85.39,1,74.14470918413531,8.715864101288517,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,,,,,1,,,0,45.0,0,0.97,0,0.97,0.71,0,0.693,0.97,0.26,6.75,0
253440,2133,65.71,1,1,4.138621807098389,,,,,,,,,,,230400,3,200,5,1,7e-05,1,0.0010000000000000009,,,,,,,,,,,,,,,,,,,,,
256000,1586,61.67,3,2,4.7973246574401855,-0.8926781741055575,0.9255886077880859,422,1.0306191647594625,0.2421875,0.1,0.0049726334,0.008995341391048649,7e-05,0.16300536692142487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258560,678,57.04,11,3,5.162176132202148,-0.7968300809462865,0.8701436519622803,425,1.0576339018841585,0.14895833333333333,0.1,0.003960806,0.002311084947238366,7e-05,0.8670623302459717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261120,574,52.06,17,4,5.620344638824463,-0.7694317467358648,0.8518173098564148,428,0.8509371849347134,0.16438137755102042,0.1,0.0069622644,0.0015386808663606644,7e-05,0.18035832047462463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263680,486,52.42,26,5,5.475749492645264,-0.7748809581802737,0.8725110292434692,432,1.1943008505528974,0.15347782258064516,0.1,0.017411696,0.0008583569508646765,7e-05,1.2349332571029663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
